0,0,0.0
0,1,0.49047660347869193
0,2,0.5095233965213081
0,3,0.0
1,0,0.0
1,1,0.4930803942311582
1,2,0.5069196057688419
1,3,0.0
2,0,0.0
2,1,0.4911678635660325
2,2,0.5088321364339675
2,3,0.0
3,0,0.0
3,1,0.49047660347869193
3,2,0.5095233965213081
3,3,0.0
