0,0,2.0,0.2855389197390757
0,0,73.0,0.008743975507494346
0,0,36.0,0.08830758659066608
0,0,61.0,0.2637324576571945
0,1,2.0,0.4404362506859286
0,1,73.0,0.1461533554393586
0,1,36.0,0.24320491753751902
0,1,61.0,0.10883512671034154
0,2,2.0,0.34354025365104396
0,2,73.0,0.04925735840447391
0,2,36.0,0.14630892050263433
0,2,61.0,0.20573112374522623
0,3,2.0,0.3605222443800477
0,3,73.0,0.06623934913347768
0,3,36.0,0.16329091123163808
0,3,61.0,0.18874913301622248
1,0,2.0,0.3672316098146903
1,0,73.0,0.36022657485244713
1,0,36.0,0.004632892224253254
1,0,61.0,0.18686722629380711
1,1,2.0,0.27101991600917524
1,1,73.0,0.2640148810469321
1,1,36.0,0.09157880158126175
1,1,61.0,0.09065553248829211
1,2,2.0,0.3309238725113652
1,2,73.0,0.32391883754912204
1,2,36.0,0.03167484507907181
1,2,61.0,0.15055948899048205
1,3,2.0,0.35961884534960276
1,3,73.0,0.3526138103873596
1,3,36.0,0.002979872240834236
1,3,61.0,0.17925446182871962
2,0,2.0,0.08691221259996484
2,0,73.0,0.33239654971148935
2,0,36.0,0.36022605481677
2,0,61.0,0.09556975727510769
2,1,2.0,0.09959303936354609
2,1,73.0,0.31971572294790807
2,1,36.0,0.37290688158035123
2,1,61.0,0.10825058403868895
2,2,2.0,0.08785569882409676
2,2,73.0,0.3314530634873574
2,2,36.0,0.36116954104090193
2,2,61.0,0.09651324349923962
2,3,2.0,0.08496924113524927
2,3,73.0,0.3343395211762049
2,3,36.0,0.35828308335205444
2,3,61.0,0.09362678581039213
3,0,87.0,0.499032062754367
3,0,83.0,0.02948848666954903
3,0,14.0,0.18937306396615167
3,0,24.0,0.6628171325971413
3,1,87.0,0.5435338610517406
3,1,83.0,0.07399028496692267
3,1,14.0,0.14487126566877803
3,1,24.0,0.7073189308945149
3,2,87.0,0.506175233244564
3,2,83.0,0.036631657159746055
3,2,14.0,0.18222989347595464
3,2,24.0,0.6699603030873383
3,3,87.0,0.5213206042695091
3,3,83.0,0.05177702818469119
3,3,14.0,0.16708452245100952
3,3,24.0,0.6851056741122834
4,0,87.0,0.056332818802012685
4,0,83.0,0.6284103996227456
4,0,14.0,0.290913663058064
4,0,24.0,0.17970912543555637
4,1,87.0,0.13698591219022466
4,1,83.0,0.5477573062345337
4,1,14.0,0.21026056966985202
4,1,24.0,0.0990560320473444
4,2,87.0,0.02380583880007134
4,2,83.0,0.6609373796246869
4,2,14.0,0.3234406430600053
4,2,24.0,0.2122361054374977
4,3,87.0,0.056332818802012685
4,3,83.0,0.6284103996227456
4,3,14.0,0.290913663058064
4,3,24.0,0.17970912543555637
5,0,87.0,0.4202396865804035
5,0,83.0,0.3612848960270655
5,0,14.0,0.1435602671034766
5,0,24.0,0.17904621046898056
5,1,87.0,0.542330873781783
5,1,83.0,0.483376083228445
5,1,14.0,0.26565145430485615
5,1,24.0,0.056955023267601046
5,2,87.0,0.46910420025959
5,2,83.0,0.41014940970625197
5,2,14.0,0.1924247807826631
5,2,24.0,0.13018169678979408
5,3,87.0,0.4199859291212271
5,3,83.0,0.3610311385678891
5,3,14.0,0.14330650964430022
5,3,24.0,0.17929996792815694
6,0,0.0,0.4272995882874332
6,0,41.0,0.17578132046589295
