0,0,"[-0.05338717772908151, -0.12994818266213432]"
0,1,"[0.10151015321777143, -0.10945827572465147]"
0,2,"[0.004614156182886742, -0.1278583488308721]"
0,3,"[0.021596146911890504, -0.12389117406519815]"
1,0,"[0.20303637166801397, -0.06500153057519144]"
1,1,"[0.10682467786249897, 0.06109316999883994]"
1,2,"[0.1667286343646889, -0.03638578216688377]"
1,3,"[0.19542360720292648, -0.06741626047204213]"
2,0,"[0.08401797263176615, -0.13358916951831792]"
2,1,"[0.0966987993953474, 0.008151681813661119]"
2,2,"[0.08496145885589806, -0.03507241474148902]"
2,3,"[0.08207500116705058, -0.13244010522622682]"
3,0,"[-0.0902953585075185, 0.016538117860796703]"
3,1,"[-0.13479715680489215, -0.011078116462308024]"
3,2,"[-0.09743852899771553, 0.014491054147476506]"
3,3,"[-0.11258390002266067, 0.009341213068927351]"
4,0,"[0.14842677574653804, -0.1835655009062541]"
4,1,"[0.06777368235832608, -0.1282814343465749]"
4,2,"[0.18095375574847938, -0.17431245107511434]"
4,3,"[0.14842677574653804, -0.1835655009062541]"
5,0,"[0.2751748793089485, 0.005327192804084377]"
5,1,"[0.39726606651032803, 0.11382013159450331]"
5,2,"[0.324039392988135, 0.014681487468330257]"
5,3,"[0.27492112184977213, -0.02845959682561887]"
6,0,"[-0.15859107294022964, -0.17036329992424742]"
6,1,"[-0.25961065629699165, -0.4155078318481397]"
6,2,"[-0.1840041070947025, -0.3154826802389718]"
6,3,"[-0.1443916376188947, -0.24101478959462988]"
7,0,"[0.11934230542356361, 0.13086158023369276]"
7,1,"[0.08938664352816991, 0.040256820606246094]"
7,2,"[0.11744116533740281, 0.10296139398260698]"
7,3,"[0.12025787188139488, 0.12241607197870101]"
8,0,"[0.1723941781777963, 0.20205391112913465]"
8,1,"[0.1380709264700626, 0.0007145851757549351]"
8,2,"[0.14130852279954256, 0.061925911911989324]"
8,3,"[0.16956028958029112, 0.18483554397836374]"
9,0,"[-0.06089733930493863, -0.20959026827829294]"
9,1,"[-0.06770997402948781, -0.4231044285201959]"
9,2,"[-0.06771048709016082, -0.4229510898818234]"
9,3,"[-0.05351691655976533, -0.18112517561130084]"
10,0,"[0.26408351023158333, 0.19698928911577568]"
10,1,"[0.23511316359582446, -0.08816231675622635]"
10,2,"[0.2614669358268951, 0.03051724657029986]"
10,3,"[0.2715693218584212, 0.1797099472099071]"
11,0,"[-0.019414572114446194, 0.2621782821849226]"
11,1,"[-0.09411267994112939, 0.24525408085024075]"
11,2,"[-0.03620982943579884, 0.255231493164444]"
11,3,"[-0.009763782165529422, 0.2637345449029182]"
12,0,"[0.07232638808033837, 0.09869047992162742]"
12,1,"[0.08273285590032911, 0.005400159940095156]"
12,2,"[0.06945684714526086, 0.0045033530554134255]"
12,3,"[0.0640901361003328, 0.09352741970746256]"
13,0,"[-0.06358318348394995, 0.09708299792057953]"
13,1,"[-0.013232260877674012, 0.16246090542854835]"
13,2,"[-0.04338252720003477, 0.11325444482810643]"
13,3,"[-0.06132683128162536, 0.10131785717725765]"
14,0,"[0.09831809289356504, 0.20428555941536067]"
14,1,"[0.17631666075092967, 0.15532589972520966]"
14,2,"[0.1317130591801237, 0.16720021221117154]"
14,3,"[0.06640011979525283, 0.20679082319616182]"
15,0,"[-0.01815334467598513, 0.3859554075300633]"
15,1,"[-0.04726935512703607, 0.33723507841615047]"
15,2,"[-0.014174156502216206, 0.34578349536080466]"
15,3,"[-0.01815334467598513, 0.3859554075300633]"
16,0,"[-0.1839061333689492, 0.0028438770729232385]"
16,1,"[-0.22811977238807557, -0.093561654303171]"
16,2,"[-0.19159436530944124, -0.05921158651615765]"
16,3,"[-0.16649284177329554, -0.008370237585928003]"
