p,Up,Dist1,Distl,Rel-Rel,Rel-Nonrel,Nonrel-Rel,Nonrel-Nonrel
5.599999999999997,0.35787865973915006,0.022842762251354225,0.013497984837286469,0.0,0.3665941185608887,0.6334058814391114,0.0
5.699999999999997,0.3555913223278848,0.022975905535638108,0.013286012741874059,0.0,0.3667558927537877,0.6332441072462123,0.0
5.799999999999996,0.3534105388441874,0.02310676945689536,0.013079200497764395,0.0,0.3669147167704405,0.6330852832295595,0.0
5.899999999999996,0.35132916556970906,0.023235528068968184,0.012877219157991018,0.0,0.3670707773663722,0.6329292226336278,0.0
5.999999999999996,0.3493406678170539,0.023362328967591005,0.012679777133423489,0.0,0.36722423693909434,0.6327757630609057,0.0
6.099999999999995,0.3474390576044314,0.023487302253544017,0.012486610288238734,0.0,0.3673752413649008,0.6326247586350993,0.0
6.199999999999995,0.3456188387263747,0.023610554567759685,0.012297487059270895,0.0,0.36752391458973693,0.6324760854102631,0.0
6.2999999999999945,0.3438749582280777,0.02373217508332342,0.012112201703115827,0.0,0.36767036388122426,0.6323296361187758,0.0
6.399999999999994,0.342202763438695,0.0238522442802382,0.011930564835402266,0.0,0.3678146876435618,0.6321853123564382,0.0
6.499999999999994,0.3405979638426482,0.02397082356233036,0.01175241319438897,0.0,0.3679569660963939,0.6320430339036062,0.0
6.599999999999993,0.33905659717182757,0.024087963330986447,0.011577601006808293,0.0,0.36809726847894775,0.6319027315210523,0.0
6.699999999999993,0.33757499918904954,0.024203709679754933,0.01140599278545675,0.0,0.3682356590845471,0.631764340915453,0.0
6.799999999999993,0.33614977670700863,0.02431809613026419,0.011237471132411333,0.0,0.3683721898414646,0.6316278101585354,0.0
6.899999999999992,0.33477778344955167,0.024431147471320976,0.01107193248102438,0.0,0.3685069037703956,0.6314930962296044,0.0
6.999999999999992,0.33345609841526846,0.024542890739505722,0.010909275733993709,0.0,0.3686398449413084,0.6313601550586916,0.0
7.099999999999992,0.3321820064486748,0.024653339575596064,0.01074941755930453,0.0,0.36877104436489144,0.6312289556351086,0.0
7.199999999999991,0.3309529807629374,0.024762505787776654,0.010592280509663831,0.0,0.3689005304718798,0.6310994695281202,0.0
7.299999999999991,0.3297666671911875,0.024870401006949896,0.010437791077080764,0.0,0.3690283306669198,0.6309716693330801,0.0
7.399999999999991,0.32862086997188117,0.024977029864735847,0.010285886249316,0.0,0.3691544651709982,0.6308455348290019,0.0
7.49999999999999,0.3275135388980948,0.025082398254372675,0.01013650500559841,0.0,0.36927895456457954,0.6307210454354205,0.0
7.59999999999999,0.32644275768170633,0.02518650811205757,0.009989593311940465,0.0,0.36940181508031306,0.6305981849196869,0.0
7.6999999999999895,0.325406733401613,0.02528936123270788,0.0098451001001754,0.0,0.36952306211435965,0.6304769378856404,0.0
7.799999999999989,0.32440378692088556,0.0253909604638492,0.009702975885313195,0.0,0.369642711361195,0.630357288638805,0.0
7.899999999999989,0.32343234417143363,0.02549130117096745,0.00956318112636237,0.0,0.36976077104139465,0.6302392289586054,0.0
7.9999999999999885,0.3224909282166338,0.025590388473189934,0.009425668830392891,0.0,0.369877257706188,0.630122742293812,0.0
8.099999999999989,0.3215781520127248,0.0256882179643207,0.009290403683595946,0.0,0.3699921786236469,0.630007821376353,0.0
8.199999999999989,0.32069271179880376,0.025784792502177648,0.009157345125296477,0.0,0.37010554719287353,0.6298944528071265,0.0
8.299999999999988,0.31983338105315473,0.025880111112222996,0.009026458317941395,0.0,0.3702173728019972,0.6297826271980028,0.0
8.399999999999988,0.31899900496055855,0.025974173816773305,0.00889770920088806,0.0,0.37032766528498734,0.6296723347150127,0.0
8.499999999999988,0.31818849534129745,0.02606698440454578,0.008771061612434518,0.0,0.37043643750533156,0.6295635624946685,0.0
8.599999999999987,0.31740082599790614,0.026158541263134553,0.008646486356773227,0.0,0.3705436969394625,0.6294563030605376,0.0
8.699999999999987,0.3166350284404139,0.026248848211122743,0.008523950278507025,0.0,0.37064945567848356,0.6293505443215165,0.0
8.799999999999986,0.3158901879549659,0.026337907274983405,0.008403423398980515,0.0,0.3707537237966882,0.6292462762033119,0.0
8.899999999999986,0.31516543998436786,0.026425723305201033,0.008284874219456756,0.0,0.3708565136338873,0.6291434863661127,0.0
8.999999999999986,0.31445996679233634,0.026512298236736204,0.008168275385527852,0.0,0.3709578345111076,0.6290421654888925,0.0
9.099999999999985,0.3137729943861032,0.026597642469866848,0.008053592236281553,0.0,0.371057703282153,0.6289422967178471,0.0
9.199999999999985,0.3131037896745694,0.026681756476910252,0.00794080113231554,0.0,0.37115612732394354,0.6288438726760565,0.0
9.299999999999985,0.31245165784146234,0.026764646984069804,0.00782987321298674,0.0,0.371253119532743,0.628746880467257,0.0
9.399999999999984,0.31181593991496637,0.02684632544503041,0.007720775865936163,0.0,0.3713486969438661,0.6286513030561339,0.0
9.499999999999984,0.3111960105170901,0.026926794688307464,0.007613486026577324,0.0,0.37144286834839774,0.6285571316516022,0.0
9.599999999999984,0.3105912757776339,0.02700606602157448,0.007507973024043092,0.0,0.3715356501869026,0.6284643498130974,0.0
9.699999999999983,0.31000117139905464,0.0270841458511011,0.00740421191520285,0.0,0.371627054132878,0.628372945867122,0.0
9.799999999999983,0.30942516085980476,0.02716104618963903,0.007302172933177502,0.0,0.3717170968764552,0.6282829031235447,0.0
9.899999999999983,0.3088627337448711,0.027236777319732345,0.007201828783160878,0.0,0.3718057933125486,0.6281942066874514,0.0
9.999999999999982,0.3083134041932694,0.027311347693573275,0.007103154704228832,0.0,0.37189315645053117,0.6281068435494689,0.0
10.099999999999982,0.3077767094531765,0.02738477189493816,0.0070061204714202685,0.0,0.3719792048506994,0.6280207951493005,0.0
