p,Dist_p,Dist_inf,Diff
1.1,0.05204965866757373,0.2866239164693708,0.23457425780179708
1.2000000000000002,0.17423053370470962,0.26683922196930804,0.09260868826459842
1.3000000000000003,0.21387596671250486,0.24286456882817103,0.028988602115666173
1.4000000000000004,0.2268215480662448,0.22453332254795325,0.0022882255182915534
1.5000000000000004,0.23062555023193018,0.2102249924161814,0.020400557815748788
1.6000000000000005,0.23111928403775858,0.19884206849201194,0.03227721554574664
1.7000000000000006,0.22962525193576933,0.189751503601903,0.03987374833386634
1.8000000000000007,0.2276233672861548,0.1823931428075056,0.04523022447864919
1.9000000000000008,0.22494017226755567,0.1763956725765194,0.048544499691036275
2.000000000000001,0.22253561652959217,0.17145251676773604,0.05108309976185613
2.100000000000001,0.22013354820315295,0.1673282720474486,0.05280527615570435
2.200000000000001,0.2176968359117046,0.1638114379002326,0.05388539801147202
2.300000000000001,0.21522689971403994,0.1607245127709414,0.05450238694309853
2.4000000000000012,0.21271995785677028,0.15792103617119826,0.054798921685572016
2.5000000000000013,0.21017371066127397,0.15528439844048392,0.05488931222079005
2.6000000000000014,0.20759010491077604,0.15272626292007255,0.05486384199070349
2.7000000000000015,0.20497600856086134,0.15018409943109132,0.05479190912977003
2.8000000000000016,0.20234265500601528,0.1476176291895565,0.05472502581645877
2.9000000000000017,0.19970458872998406,0.14500478476387532,0.05469980396610874
3.0000000000000018,0.1970783808263971,0.14233749434559187,0.05474088648080522
3.100000000000002,0.1944814451495199,0.13961786229957068,0.054863582849949216
3.200000000000002,0.19193090563234014,0.13685470414551837,0.05507620148682177
3.300000000000002,0.1894427868888605,0.1340609132771329,0.05538187361172758
3.400000000000002,0.18703134953222308,0.13125131106792293,0.05578003846430016
3.500000000000002,0.18470866470372413,0.12844111986205267,0.05626754484167146
3.6000000000000023,0.1824844179636422,0.12564496629494135,0.05683945166870086
3.7000000000000024,0.1803658283070071,0.12287619198055799,0.0574896363264491
3.8000000000000025,0.17835770794473427,0.12014647542806185,0.058211232516672415
3.9000000000000026,0.17646264349572163,0.11746570176629006,0.05899694172943157
4.000000000000003,0.17468119696705905,0.11484191120573634,0.05983928576132272
4.100000000000003,0.17301221441069778,0.11228144327542205,0.060730771135275724
4.200000000000003,0.17145306758817236,0.10978901752718827,0.06166405006098409
4.3000000000000025,0.16999997683273596,0.10736796133361158,0.06263201549912438
4.400000000000003,0.16864827076239317,0.10502037724758934,0.06362789351480383
4.5000000000000036,0.16739263095850998,0.1027473196490688,0.06464531130944118
4.600000000000003,0.16622735166983088,0.10054901800876831,0.06567833366106257
4.700000000000003,0.16514646161797486,0.09842494354488057,0.06672151807309429
4.800000000000003,0.16414395990333328,0.09637405031149777,0.0677699095918355
4.900000000000004,0.16321389213259685,0.09439482908671044,0.0688190630458864
5.0000000000000036,0.162350480732638,0.09248545058744184,0.06986503014519616
5.100000000000003,0.16154819191807054,0.09064384278911994,0.0709043491289506
5.200000000000003,0.16080179207374318,0.088867768883304,0.07193402319043918
5.300000000000004,0.16010636722689758,0.08715486983514187,0.07295149739175572
5.400000000000004,0.1594573538758505,0.08550272785573466,0.07395462602011584
5.5000000000000036,0.1588505511544231,0.0839089122633037,0.07494163889111939
5.600000000000003,0.15828211264226652,0.08237100382142235,0.07591110882084418
5.700000000000005,0.15774852078592513,0.08088660189922618,0.07686191888669895
5.800000000000004,0.15724659923902332,0.07945337353106482,0.07779322570795849
5.900000000000004,0.15677347231594638,0.07806904304764481,0.07870442926830157
6.0000000000000036,0.15632655776755275,0.07673141650044284,0.07959514126710991
6.100000000000005,0.1559035187450027,0.0754383616191721,0.08046515712583059
6.200000000000005,0.15550228675920869,0.0741878582407886,0.08131442851842008
6.300000000000004,0.15512098180336792,0.07297794186257567,0.08214303994079225
6.400000000000004,0.15475795793048328,0.07180677078713742,0.08295118714334586
6.500000000000005,0.15441171898815176,0.07067256196629619,0.08373915702185557
6.600000000000005,0.1540809505399106,0.06957363907422552,0.08450731146568509
6.700000000000005,0.15376445461187183,0.0685083845043228,0.08525607010754903
6.800000000000004,0.153461186400557,0.06747528614401067,0.08598590025654633
6.900000000000006,0.15317020153198313,0.06647289739020004,0.08669730414178309
7.000000000000005,0.15289064924856569,0.06549984599365205,0.08739080325491363
7.100000000000005,0.1526217822870874,0.06455483794886333,0.08806694433822407
7.200000000000005,0.1523629175995964,0.06363664035914435,0.08872627724045204
7.300000000000006,0.15211343986382722,0.06274408399408786,0.08936935586973936
7.400000000000006,0.15187280512006804,0.061876070495887,0.08999673462418104
7.500000000000005,0.15164051776370507,0.061031556134677985,0.0906089616290271
7.600000000000005,0.15141611346196857,0.06020953986102907,0.0912065736009395
7.700000000000006,0.15119919362433193,0.059409093612693836,0.09179010001163809
7.800000000000006,0.15098938304094722,0.058629327868745765,0.09236005517220146
7.900000000000006,0.15078633928220722,0.05786940194805343,0.09291693733415379
8.000000000000005,0.15058974239585124,0.05712850914851809,0.09346123324733316
8.100000000000007,0.15039929230249452,0.05640589296536869,0.09399339933712583
8.200000000000006,0.15021474663565246,0.05570085043298299,0.09451389620266946
8.300000000000006,0.15003583346564306,0.055012683926985675,0.09502314953865738
8.400000000000006,0.14986233109743105,0.05434075608122536,0.0955215750162057
8.500000000000007,0.14969401903237145,0.05368445130272582,0.09600956772964564
8.600000000000007,0.14953069413312936,0.0530431858620126,0.09648750827111677
8.700000000000006,0.1493721662472164,0.05241640959393284,0.09695575665328354
8.800000000000006,0.14921825362495342,0.05180358705061693,0.09741466657433648
8.900000000000007,0.14906878901705303,0.05120423576470558,0.09786455325234746
