p,Up,Dist1,Distl,Rel_adp_p,Rel_div_p,Nonrel_adp_p,Nonrel_div_p,Rel_adp_n,Rel_div_n,Nonrel_adp_n,Nonrel_div_n
1.0,9.664540185922608,0.0,0.038352057592914476,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.1,6.61546064846191,0.0,0.07806962889942129,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.2000000000000002,4.843419373095806,0.0,0.0725663299871253,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.3000000000000003,3.733289620968593,0.0,0.06837300355570908,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.4000000000000004,2.995575918556327,0.0,0.06508868128407978,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.5000000000000004,2.4815983792446383,0.0,0.06245617718190121,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.6000000000000005,2.1094108465691326,0.0,0.06030411966545283,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.7000000000000006,1.8311445992257216,0.0,0.058514628135123044,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.8000000000000007,1.617444756105143,0.0,0.0570043993142062,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
1.9000000000000008,1.449553477321022,0.0,0.05571318063662962,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
2.000000000000001,1.3150544193306026,0.0,0.05459649761919762,0.0,-0.027939325961567275,0.0,0.013170938317774624,0.0,0.027939325961567275,0.0,-0.013170938317774624
2.100000000000001,1.2054570648541136,0.0014466627433589161,0.05219604059440086,0.0,-0.02894179728502508,0.0,0.012869526209453514,0.0,0.02894179728502508,0.0,-0.012869526209453514
2.200000000000001,1.114815386818685,0.0027638374818255112,0.05002673933831372,0.0,-0.02990445395630944,0.0,0.012628674059300541,0.0,0.02990445395630944,0.0,-0.012628674059300541
