p,Up,Dist1,Distl,Rel_div_p,Nonrel_div_p,Rel_div_n,Nonrel_div_n
4.8,1.9124882538570613,0.16407899073292095,0.09637404688086205,-0.08341512396678029,0.007213711416242487,0.08341512396678029,-0.007213711416242487
4.8999999999999995,1.8852135070553369,0.163154846760165,0.09439483534481222,-0.08194321566554026,0.007059540488408304,0.08194321566554026,-0.007059540488408304
4.999999999999999,1.8594565060019426,0.1622969528118595,0.09248545058751209,-0.08051318503867154,0.0069300317992361925,0.08051318503867154,-0.0069300317992361925
5.099999999999999,1.8350966369360806,0.16149980075554565,0.0906438482806712,-0.07912478233200382,0.006822290005396977,0.07912478233200382,-0.006822290005396977
5.199999999999998,1.8120255579521733,0.16075814755366763,0.08886777127054611,-0.0777774420211593,0.006733740311099435,0.0777774420211593,-0.006733740311099435
5.299999999999998,1.7901456944267333,0.16006709781787057,0.08715486983513841,-0.07647039764338073,0.006662065399518136,0.07647039764338073,-0.006662065399518136
5.399999999999998,1.7693689482977781,0.15942209645640726,0.08550271944375443,-0.07520270695331328,0.006605200330649059,0.07520270695331328,-0.006605200330649059
5.499999999999997,1.7496155868919843,0.158818976155532,0.08390891080429837,-0.07397333999805046,0.006561276231020397,0.07397333999805046,-0.006561276231020397
5.599999999999997,1.7308132830846132,0.15825389145842153,0.08237100382141688,-0.07278114711030553,0.006528648630065797,0.07278114711030553,-0.006528648630065797
5.699999999999997,1.7128962834882542,0.15772334759260012,0.08088660281804383,-0.0716249328729688,0.006505846649657451,0.0716249328729688,-0.006505846649657451
5.799999999999996,1.6958046853446542,0.15722418647526046,0.07945337353111455,-0.07050347852602698,0.006491552725999594,0.07050347852602698,-0.006491552725999594
5.899999999999996,1.6794838060305002,0.15675355755677664,0.07806904593982088,-0.06941555125076108,0.006484594306683908,0.06941555125076108,-0.006484594306683908
5.999999999999996,1.663883631732211,0.15630888365470438,0.07673141103993453,-0.06835990744765075,0.006483940017959285,0.06835990744765075,-0.006483940017959285
6.099999999999995,1.6489583340137368,0.15588787022363754,0.07543836025730404,-0.0673353334677316,0.006488659090286043,0.0673353334677316,-0.006488659090286043
6.199999999999995,1.6346658447873368,0.1554884465588141,0.07418785219882625,-0.06634062124532736,0.006497940266771559,0.06634062124532736,-0.006497940266771559
6.2999999999999945,1.6209674816734656,0.1551087700719958,0.07297794186378735,-0.06537459908367231,0.0065110580983482,0.06537459908367231,-0.0065110580983482
6.399999999999994,1.6078276169604033,0.1547471948281496,0.07180677078714566,-0.06443612724279695,0.00652737182610088,0.06443612724279695,-0.00652737182610088
6.499999999999994,1.595213384393565,0.15440224675284175,0.07067256196630259,-0.06352409735126044,0.0065463206722324845,0.06352409735126044,-0.0065463206722324845
6.599999999999993,1.583094418875791,0.1540726263550839,0.06957363907422516,-0.06263745329689661,0.006567396897793781,0.06263745329689661,-0.006567396897793781
6.699999999999993,1.5714426248733495,0.15375714957160827,0.06850838450472042,-0.06177515681919863,0.006590175682046171,0.06177515681919863,-0.006590175682046171
6.799999999999993,1.5602319699221148,0.15345478508097152,0.06747528671586073,-0.060936233114250504,0.006614261593968413,0.060936233114250504,-0.006614261593968413
6.899999999999992,1.5494383001341039,0.15316460192221584,0.06647289597124188,-0.06011973373629944,0.00663931645313926,0.06011973373629944,-0.00663931645313926
6.999999999999992,1.5390391750322387,0.15288575386571257,0.06549984782408853,-0.05932476027240432,0.006665057219751466,0.05932476027240432,-0.006665057219751466
7.099999999999992,1.5290137194039788,0.15261750743799832,0.0645548383708855,-0.05855044425779827,0.00669121485582055,0.05855044425779827,-0.00669121485582055
7.199999999999991,1.5193424901729944,0.15235918813451377,0.06363663876122504,-0.057795962374639236,0.006717570091351113,0.057795962374639236,-0.006717570091351113
7.299999999999991,1.510007356551209,0.15211019135829146,0.06274408176953788,-0.057060526189864735,0.006743931206049019,0.057060526189864735,-0.006743931206049019
7.399999999999991,1.5009913919585336,0.15186998208778874,0.06187607075746815,-0.05634339203703826,0.0067701236998940605,0.05634339203703826,-0.0067701236998940605
7.49999999999999,1.4922787763905137,0.15163806499106589,0.06103155613466544,-0.05564384119580506,0.006796007860733965,0.05564384119580506,-0.006796007860733965
7.59999999999999,1.4838547080798814,0.1514139856547426,0.06020954040521498,-0.054961185885140734,0.006821469359762685,0.054961185885140734,-0.006821469359762685
7.6999999999999895,1.4757053234407962,0.15119734656458278,0.05940909184615112,-0.054294783075300765,0.006846397278478104,0.054294783075300765,-0.006846397278478104
7.799999999999989,1.4678176244078656,0.15098778739764024,0.05862932909267778,-0.053644021670650216,0.006870695428927546,0.053644021670650216,-0.006870695428927546
7.899999999999989,1.4601794123887424,0.1507849579415693,0.05786940194803723,-0.05300830604570132,0.0068943013421667275,0.05300830604570132,-0.0068943013421667275
7.9999999999999885,1.4527792281416314,0.1505885490637664,0.057128509148520606,-0.052387073273639194,0.006917152934786388,0.052387073273639194,-0.006917152934786388
8.099999999999989,1.4456062969694878,0.15039826615951404,0.05640589545299223,-0.05177979141320181,0.006939208367022426,0.05177979141320181,-0.006939208367022426
8.199999999999989,1.438650478692732,0.1502138577251192,0.0557008491868567,-0.05118595812936896,0.006960415848240911,0.05118595812936896,-0.006960415848240911
8.299999999999988,1.4319022219234492,0.15003506898352004,0.05501268392698578,-0.050605084651066695,0.006980752756009225,0.050605084651066695,-0.006980752756009225
8.399999999999988,1.4253525222175008,0.14986167106127796,0.05434075638976289,-0.05003671290894281,0.0070001958674025195,0.05003671290894281,-0.0070001958674025195
8.499999999999988,1.4189928837278136,0.14969345848489032,0.05368445065897499,-0.049480401699819675,0.007018720937497019,0.049480401699819675,-0.007018720937497019
8.599999999999987,1.4128152840232107,0.1495302081876044,0.053043188834858396,-0.04893573709668292,0.0070363382050962825,0.04893573709668292,-0.0070363382050962825
8.699999999999987,1.4068121417733004,0.14937175149862184,0.05241640983003445,-0.048402313460848716,0.007053023925271785,0.048402313460848716,-0.007053023925271785
8.799999999999986,1.4009762870317741,0.14921789715268427,0.051803592230804725,-0.047879755036555824,0.007068789644009878,0.047879755036555824,-0.007068789644009878
8.899999999999986,1.395300933878559,0.1490684813127962,0.05120423604659735,-0.047367699596271955,0.0070836344348037,0.047367699596271955,-0.0070836344348037
8.999999999999986,1.38977965520609,0.14892334520707806,0.05061786368456195,-0.04686579976451904,0.007097564170635531,0.04686579976451904,-0.007097564170635531
9.099999999999985,1.3844063594569564,0.14878233395540408,0.05004402226365863,-0.04637372556084252,0.0071105914190479885,0.04637372556084252,-0.0071105914190479885
9.199999999999985,1.3791752691396546,0.14864530446443097,0.04948228430114196,-0.04589116541896579,0.007122727070252341,0.04589116541896579,-0.007122727070252341
9.299999999999985,1.3740809009664847,0.14851211370593695,0.04893222905036848,-0.04541780922628947,0.007133990257652998,0.04541780922628947,-0.007133990257652998
9.399999999999984,1.3691180474730278,0.14838264192808234,0.04839346991842016,-0.04495337406295675,0.007144386012139694,0.04495337406295675,-0.007144386012139694
9.499999999999984,1.3642817599923318,0.14825674595955948,0.047865636085695676,-0.04449758746765365,0.00715394788162503,0.04449758746765365,-0.00715394788162503
9.599999999999984,1.3595673328691746,0.1481343201502495,0.04734837258826231,-0.044050187780923386,0.007162680692872274,0.044050187780923386,-0.007162680692872274
9.699999999999983,1.3549702888106798,0.14801524711806913,0.04684133315887181,-0.043610917730974114,0.00717060573661394,0.043610917730974114,-0.00717060573661394
9.799999999999983,1.3504863652793373,0.14789939910948136,0.04634420025956979,-0.04317954331030179,0.007177759064379759,0.04317954331030179,-0.007177759064379759
9.899999999999983,1.34611150184322,0.14778668837479061,0.04585666038699079,-0.042755831017119376,0.007184144116046871,0.042755831017119376,-0.007184144116046871
9.999999999999982,1.3418418284060332,0.14767700896787855,0.04537840926644187,-0.042339552871827564,0.007189785520153141,0.042339552871827564,-0.007189785520153141
10.099999999999982,1.3376736542466814,0.1475702577320097,0.04490917596934919,-0.0419305091119473,0.007194709226602301,0.0419305091119473,-0.007194709226602301
