p,Dist_p,Dist_inf,Diff
1.9000000000000008,0.006835503182972077,0.040675066060130466,0.03383956287715839
2.000000000000001,0.00839145887422257,0.03826033970915258,0.02986888083493001
2.100000000000001,0.009941029308896872,0.03594716948366556,0.02600614017476869
2.200000000000001,0.01130493310011055,0.033899935406748884,0.022595002306638336
2.300000000000001,0.012502597996690717,0.03208725092580406,0.019584652929113346
2.4000000000000012,0.013555085016031684,0.03047834930721633,0.016923264291184646
2.5000000000000013,0.014482009051782742,0.02904565814103636,0.01456364908925362
2.6000000000000014,0.015300975638434716,0.02776498723325388,0.012464011594819163
2.7000000000000015,0.016027022799597435,0.02661580386726892,0.010588781067671485
2.8000000000000016,0.01667296457226665,0.025580673385169627,0.008907708812902978
2.9000000000000017,0.017251942977414083,0.024642540552815645,0.007390597575401562
3.0000000000000018,0.01777422870284081,0.0237877988540294,0.006013570151188592
3.100000000000002,0.01824807436900087,0.023005334796779804,0.004757260427778933
3.200000000000002,0.018680192452184118,0.022285968571492187,0.0036057761193080684
3.300000000000002,0.019076119800818372,0.02162202427400952,0.0025459044731911476
3.400000000000002,0.01944046230378266,0.02100703252000815,0.0015665702162254887
3.500000000000002,0.019777096940398597,0.02043548550075904,0.0006583885603604449
3.6000000000000023,0.020089317938791217,0.01990265568608062,0.00018666225271059614
3.7000000000000024,0.020379947329967462,0.01940445630171218,0.000975491028255282
3.8000000000000025,0.020651429045536025,0.01893732320710858,0.001714105838427446
3.9000000000000026,0.020905893822107797,0.01849812995490588,0.002407763867201918
4.000000000000003,0.021145210211379092,0.018084119982519388,0.0030610902288597044
4.100000000000003,0.0213710253708036,0.017692851667409124,0.003678173703394478
4.200000000000003,0.021584796332431065,0.017322155075900795,0.00426264125653027
4.3000000000000025,0.021787821079762047,0.016970090697165135,0.004817730382596912
4.400000000000003,0.02198125322369688,0.01663492606621746,0.00534632715747942
4.5000000000000036,0.022166122676844636,0.016315107629449016,0.00585101504739562
4.600000000000003,0.022343343909442304,0.016009246068014748,0.0063340978414275564
4.700000000000003,0.022513732618107737,0.01571609408290976,0.006797638535197978
4.800000000000003,0.02267802103573156,0.015434526277702402,0.007243494758029158
4.900000000000004,0.022836844746506012,0.015163548162727865,0.007673296583778147
5.0000000000000036,0.022990788066274897,0.014902247127400015,0.008088540938874882
5.100000000000003,0.02314035106509046,0.014649822226082179,0.008490528839008282
5.200000000000003,0.023285982262527278,0.014405548681944097,0.00888043358058318
5.300000000000004,0.023428077026535606,0.01416877702337948,0.009259300003156126
5.400000000000004,0.023566979297796938,0.013938929184933939,0.009628050112863
5.5000000000000036,0.02370299196284151,0.013715486210472961,0.00998750575236855
5.600000000000003,0.023836378564098117,0.013497984837288226,0.010338393726809891
5.700000000000005,0.02396736780769532,0.013286011472093495,0.010681356335601825
5.800000000000004,0.024096153906029517,0.013079200497765928,0.011016953408263589
5.900000000000004,0.024222910051579876,0.012877219593667106,0.01134569045791277
6.0000000000000036,0.024347779940305396,0.012679777133423737,0.011668002806881659
6.100000000000005,0.02447088755686813,0.012486611432590403,0.011984276124277729
6.200000000000005,0.0245923390730532,0.012297487981567545,0.012294851091485655
6.300000000000004,0.024712220670665332,0.012112200841005779,0.012600019829659553
6.400000000000004,0.024830606889910536,0.01193056358870469,0.012900043301205845
6.500000000000005,0.024947553518154825,0.011752415794419043,0.013195137723735782
6.600000000000005,0.025063119027229026,0.0115776010068114,0.013485518020417626
6.700000000000005,0.025177337674378637,0.011405993130810482,0.013771344543568155
6.800000000000004,0.025290244323996524,0.01123747113241169,0.014052773191584834
6.900000000000006,0.025401860574909323,0.011071932481030698,0.014329928093878626
7.000000000000005,0.025512211784124807,0.010909275733994934,0.014602936050129873
7.100000000000005,0.025621309686931132,0.010749417559305053,0.01487189212762608
7.200000000000005,0.02572916429683479,0.010592280509664072,0.01513688378717072
7.300000000000006,0.025835784827791974,0.010437791802205148,0.015397993025586827
7.400000000000006,0.025941176490567215,0.010285886249321485,0.01565529024124573
7.500000000000005,0.026045341075285035,0.010136505426077358,0.015908835649207677
7.600000000000005,0.02614828108024677,0.009989593311941167,0.016158687768305605
7.700000000000006,0.02624999569172777,0.00984510010017564,0.01640489559155213
7.800000000000006,0.026350486902585315,0.009702975885313528,0.016647511017271785
7.900000000000006,0.026449750412668813,0.009563179584168207,0.016886570828500605
8.000000000000005,0.026547785569623044,0.009425668830392956,0.017122116739230087
8.100000000000007,0.02664459150782388,0.00929040368359628,0.0173541878242276
8.200000000000006,0.02674016729559071,0.009157346341742997,0.017582820953847715
8.300000000000006,0.02683451462856168,0.009026458317942115,0.017808056310619564
8.400000000000006,0.02692762955771775,0.008897708592222301,0.018029920965495445
