residual
0.09138608916725743
0.11423633063666228
0.453224784030019
0.033422531039032144
0.30838390800564625
0.22904976287381323
0.06477120154926574
0.19921721061810177
0.4657242610629463
0.0031819900204725915
0.005911997617118914
0.09159967798113111
0.0998616061910369
0.654305251754128
0.32000202726570415
0.10673195036386951
0.09261692214380046
0.03939362022124637
0.345694748245872
0.25346406427145085
0.09982501405597388
0.30426505397766856
0.0013466744671235542
