residual
0.01475489812111519
0.00277477575431595
0.17495302454145106
0.08019064174355084
0.09901459645920374
0.0574206042111417
0.028708781753770563
0.041779735513281735
0.18150635854345565
0.06433586916595535
0.06576718117698621
0.1106922598665282
0.010311280700147418
0.280377232514637
0.23044102037557312
0.11862593860141923
0.014109586355293358
0.04201395973581268
0.2439114225019826
0.07022074545407953
0.11500471025426717
0.09685512802066554
0.06337363404295893
