residual
0.318291643982033
0.33027176634883226
0.5079995666445993
0.2528559003595974
0.43206113856235195
0.3904671463142899
0.30433776034937765
0.37482627761642995
0.5145529006466039
0.26871067293719286
0.267279360926162
0.22235428223662002
0.3227352614030008
0.6134237746177852
0.10260552172757509
0.21442060350172898
0.31893695574785486
0.29103258236733553
0.0891351196011656
0.40326728755722774
0.21804183184888104
0.42990167012381375
0.2696729080601893
