11,0,"[np.float64(-0.1889627917091913), np.float64(0.0908845711546052)]"
11,1,"[-0.10196881108786426, 0.10341222810041137]"
11,2,"[-0.14072581634996362, 0.11355707664321835]"
11,3,"[np.float64(-0.16734349196993734), np.float64(0.09542766202383535)]"
12,0,"[np.float64(-0.019513601154217138), np.float64(0.22602682708384111)]"
12,1,"[0.1467319451479358, 0.13209432548378877]"
12,2,"[0.08821032592599065, 0.16151503027048483]"
12,3,"[np.float64(0.02780397819499634), np.float64(0.19833539065678965)]"
13,0,"[np.float64(0.069300680598603), np.float64(0.17019606875053261)]"
13,1,"[0.1066582129989345, 0.18888743254056542]"
13,2,"[0.07554194720239381, 0.17903045463970516]"
13,3,"[np.float64(0.07361433745059665), np.float64(0.17692601916564513)]"
14,0,"[np.float64(0.061987500061936304), np.float64(-0.09815288220499155)]"
14,1,"[0.08470870967826365, -0.14128697998113815]"
14,2,"[0.06862525271507743, -0.11477639695476466]"
14,3,"[np.float64(0.06620968088476553), np.float64(-0.10919182717860652)]"
15,0,"[np.float64(-0.28210557898195615), np.float64(0.40841365277798747)]"
15,1,"[-0.24233670068089072, 0.29938109992823114]"
15,2,"[-0.2628772079534591, 0.36229735540277297]"
15,3,"[np.float64(-0.28210557898195615), np.float64(0.40841365277798747)]"
16,0,"[np.float64(0.005932593219587001), np.float64(-0.1722832425562482)]"
16,1,"[0.07633605557869684, -0.12025056003061788]"
16,2,"[0.07180295891175308, -0.12219632002448798]"
16,3,"[np.float64(0.030041155733080034), np.float64(-0.1568203294876539)]"
17,0,"[np.float64(0.0702652029765648), np.float64(0.01575744214718141)]"
17,1,"[0.24981051020055364, 0.23909553067817874]"
17,2,"[0.1914969290548738, 0.17672757891710622]"
17,3,"[np.float64(0.1168651724815583), np.float64(0.07951298491253603)]"
18,0,"[np.float64(0.011604675787796628), np.float64(0.02775430753728765)]"
18,1,"[0.008601941928819447, 0.1846808232477896]"
18,2,"[0.011130587181371776, 0.10405224288394244]"
18,3,"[np.float64(0.011100528694227077), np.float64(0.04060256334785596)]"
19,0,"[np.float64(-0.176779183360458), np.float64(0.008094507973516137)]"
19,1,"[-0.18045235852489303, -0.0007194437841188048]"
19,2,"[-0.19747847439453362, -0.00233350103382094]"
19,3,"[np.float64(-0.18839427761044356), np.float64(0.005181537080320349)]"
20,0,"[np.float64(0.12831675896441044), np.float64(-0.002724523975908102)]"
20,1,"[0.08531683632817676, 0.07410266459481454]"
20,2,"[0.09073688782450691, 0.040173026131947814]"
20,3,"[np.float64(0.1133733937551885), np.float64(0.02175205222864677)]"
21,0,"[np.float64(0.0009178555308176767), np.float64(-0.06707525946387423)]"
21,1,"[0.14794614130041361, -0.25569308905006377]"
21,2,"[0.061460098749235054, -0.1590005714369385]"
21,3,"[np.float64(0.038638475996639575), np.float64(-0.12052582612274103)]"
22,0,"[np.float64(-0.3492464774914148), np.float64(0.018970669409214054)]"
22,1,"[-0.2576405281867296, -0.2130944702403639]"
22,2,"[-0.3043156437366385, -0.08464588752330134]"
22,3,"[np.float64(-0.32943266140987315), np.float64(-0.021417117377214627)]"
23,0,"[np.float64(0.03984526100859126), np.float64(-0.12510940536328538)]"
23,1,"[-0.15715022565040554, -0.11600116920881717]"
23,2,"[-0.08722610597128733, -0.09297911114066126]"
23,3,"[np.float64(0.0010376649841298824), np.float64(-0.1225538557501947)]"
24,0,"[np.float64(-0.16104279160320187), np.float64(-0.12941464180555512)]"
