context,p_value,agent,satisfaction
19,1,33.0,0.23216402528605826
19,1,82.0,0.17328027840921761
19,1,23.0,0.16808392980506298
19,1,57.0,0.0704343515005203
19,2,33.0,0.17898788676264224
19,2,82.0,0.12010413988580161
19,2,23.0,0.11490779128164696
19,2,57.0,0.01725821297710428
19,3,33.0,0.1363680942030303
19,3,82.0,0.07748434732618967
19,3,23.0,0.07228799872203504
19,3,57.0,0.025361579582507662
20,0,26.0,0.48722742639961186
20,0,58.0,0.3871235686812521
20,0,46.0,0.14275867310667478
20,0,66.0,0.3159060439567049
20,1,26.0,0.37907859151263434
20,1,58.0,0.27897473379427457
20,1,46.0,0.2509075079936523
20,1,66.0,0.2077572090697274
20,2,26.0,0.4425559635193765
20,2,58.0,0.3424521058010167
20,2,46.0,0.18743013598691016
20,2,66.0,0.2712345810764695
20,3,26.0,0.45647391861468395
20,3,58.0,0.35637006089632417
20,3,46.0,0.1735121808916027
20,3,66.0,0.285152536171777
21,0,61.0,0.13574563674769297
21,0,9.0,0.39680359710100543
21,0,2.0,0.47604546022195027
21,0,55.0,0.1436922397616416
21,1,61.0,0.07881134667446006
21,1,9.0,0.3398693070277725
21,1,2.0,0.5329797502951832
21,1,55.0,0.08675794968840869
21,2,61.0,0.1026577634481332
21,2,9.0,0.3637157238014456
21,2,2.0,0.50913333352151
21,2,55.0,0.11060436646208183
21,3,61.0,0.12115571749869687
21,3,9.0,0.3822136778520093
21,3,2.0,0.4906353794709464
21,3,55.0,0.1291023205126455
22,0,34.0,0.4676406149231297
22,0,63.0,0.1066309009777957
22,0,37.0,0.44594163888245575
22,0,86.0,0.6923279416558934
22,1,34.0,0.37729340694615415
22,1,63.0,0.016283693000820193
22,1,37.0,0.3555944309054802
22,1,86.0,0.6019807336789179
22,2,34.0,0.4360855789263043
22,2,63.0,0.07507586498097035
22,2,37.0,0.41438660288563034
22,2,86.0,0.6607729056590681
22,3,34.0,0.4360855789263043
22,3,63.0,0.07507586498097035
22,3,37.0,0.41438660288563034
22,3,86.0,0.6607729056590681
23,0,52.0,0.37687931355391857
23,0,24.0,0.03359855447978692
23,0,50.0,0.3062874119843596
23,0,0.0,0.11172330991750842
23,1,52.0,0.3503398458315038
23,1,24.0,0.0070590867573721156
23,1,50.0,0.2797479442619448
23,1,0.0,0.13826277763992323
23,2,52.0,0.3556809144818002
23,2,24.0,0.01240015540766859
23,2,50.0,0.2850890129122413
23,2,0.0,0.13292170898962674
23,3,52.0,0.3659182162919967
23,3,24.0,0.022637457217865073
23,3,50.0,0.29532631472243775
23,3,0.0,0.12268440717943027
24,0,70.0,0.14269389578478336
24,0,54.0,0.04422700062371018
24,0,98.0,0.17998066637616295
24,0,96.0,0.3511375974028683
24,1,70.0,0.1116449848604362
24,1,54.0,0.07527591154805735
24,1,98.0,0.2110295773005101
24,1,96.0,0.3821865083272155
24,2,70.0,0.1121552376513258
24,2,54.0,0.07476565875716774
24,2,98.0,0.21051932450962052
24,2,96.0,0.3816762555363259
24,3,70.0,0.13537410735293517
24,3,54.0,0.05154678905555839
24,3,98.0,0.18730045480801114
24,3,96.0,0.35845738583471654
25,0,69.0,0.42473839564407934
25,0,96.0,0.12897600834942233
25,0,44.0,0.35614049409935633
25,0,42.0,0.4063676028684119
25,0,12.0,0.42553544274388455
25,0,40.0,0.24973035262292675
25,0,87.0,0.2646619087755573
25,0,54.0,0.4023283539594463
25,0,46.0,0.5680804725284038
25,0,53.0,0.2543389263545513
25,1,69.0,0.4408770388114635
25,1,96.0,0.14511465151680653
25,1,44.0,0.3722791372667405
25,1,42.0,0.4225062460357961
25,1,12.0,0.4093967995765004
25,1,40.0,0.265868995790311
25,1,87.0,0.24852326560817312
25,1,54.0,0.38618971079206216
25,1,46.0,0.5842191156957879
25,1,53.0,0.2704775695219355
25,2,69.0,0.42063458401955434
25,2,96.0,0.12487219672489736
25,2,44.0,0.35203668247483133
25,2,42.0,0.40226379124388695
25,2,12.0,0.42963925436840955
25,2,40.0,0.24562654099840178
25,2,87.0,0.2687657204000823
25,2,54.0,0.4064321655839713
25,2,46.0,0.5639766609038788
25,2,53.0,0.25023511473002635
25,3,69.0,0.4123665589262744
25,3,96.0,0.1166041716316174
25,3,44.0,0.3437686573815514
25,3,42.0,0.393995766150607
25,3,12.0,0.4379072794616895
25,3,40.0,0.23735851590512183
25,3,87.0,0.27703374549336224
25,3,54.0,0.4147001906772513
25,3,46.0,0.5557086358105988
25,3,53.0,0.2419670896367464
26,0,22.0,0.028206269758155447
26,0,51.0,0.19001638505392965
26,0,50.0,0.21521726573770256
26,0,84.0,0.011990592695354976
26,0,27.0,0.09338673239309592
26,0,58.0,0.11596223013445088
26,0,15.0,0.49466953218516113
26,0,41.0,0.2306857619796347
26,0,56.0,0.07220416801847976
26,0,34.0,0.10724356089695974
26,1,22.0,0.20476147924822855
26,1,51.0,0.04295136395245436
26,1,50.0,0.01775048326868145
26,1,84.0,0.22097715631102902
26,1,27.0,0.13958101661328806
26,1,58.0,0.3489299791408349
26,1,15.0,0.7276372811915451
26,1,41.0,0.4636535109860187
26,1,56.0,0.16076358098790425
26,1,34.0,0.12572418810942426
26,2,22.0,0.2041831061033276
26,2,51.0,0.04237299080755341
26,2,50.0,0.017172110123780504
26,2,84.0,0.22039878316612807
26,2,27.0,0.13900264346838712
26,2,58.0,0.34835160599593396
26,2,15.0,0.7270589080466442
26,2,41.0,0.46307513784111776
26,2,56.0,0.1601852078430033
26,2,34.0,0.12514581496452332
26,3,22.0,0.012975203820222658
26,3,51.0,0.17478531911599685
26,3,50.0,0.19998619979976975
26,3,84.0,0.0032404732425778127
26,3,27.0,0.07815566645516313
26,3,58.0,0.13119329607238367
26,3,15.0,0.509900598123094
26,3,41.0,0.24591682791756747
26,3,56.0,0.05697310208054697
26,3,34.0,0.09201249495902696
27,0,59.0,0.4689323956185695
27,0,1.0,0.1421620001541619
27,0,49.0,0.45000096130833694
27,0,52.0,0.10152039996166344
27,0,38.0,0.03723141544189758
27,0,32.0,0.12873689308646435
27,0,68.0,0.003224213760478184
27,0,67.0,0.13413047991427776
27,0,66.0,0.4147754445954035
27,0,71.0,0.3422154721692559
27,1,59.0,0.3957255639962666
27,1,1.0,0.2153688317764647
27,1,49.0,0.5232077929306398
27,1,52.0,0.028313568339360606
27,1,38.0,0.11043824706420041
27,1,32.0,0.2019437247087672
27,1,68.0,0.06998261786182465
27,1,67.0,0.20733731153658058
27,1,66.0,0.34156861297310065
27,1,71.0,0.41542230379155876
27,2,59.0,0.3957255639962666
27,2,1.0,0.2153688317764647
27,2,49.0,0.5232077929306398
27,2,52.0,0.028313568339360606
27,2,38.0,0.11043824706420041
27,2,32.0,0.2019437247087672
27,2,68.0,0.06998261786182465
27,2,67.0,0.20733731153658058
27,2,66.0,0.34156861297310065
27,2,71.0,0.41542230379155876
27,3,59.0,0.42141623354658875
27,3,1.0,0.1896781622261426
27,3,49.0,0.4975171233803176
27,3,52.0,0.054004237889682755
27,3,38.0,0.08474757751387826
27,3,32.0,0.17625305515844505
27,3,68.0,0.0442919483115025
27,3,67.0,0.18164664198625846
27,3,66.0,0.36725928252342277
27,3,71.0,0.3897316342412366
28,0,93.0,0.4099450674672234
28,0,78.0,0.051456938217842876
28,0,19.0,0.07197496477940926
28,0,99.0,0.230403076725222
28,0,6.0,0.34345624760077537
28,0,74.0,0.3259155404223644
28,0,29.0,0.6911693244495332
28,0,81.0,0.16924517089624277
28,0,85.0,0.16929181074431393
28,0,3.0,0.18810439000598042
28,1,93.0,0.3909301215386025
28,1,78.0,0.03244199228922198
28,1,19.0,0.09098991070803017
28,1,99.0,0.2113881307966011
28,1,6.0,0.3624711935293963
28,1,74.0,0.3069005944937435
28,1,29.0,0.710184270378154
28,1,81.0,0.15023022496762187
28,1,85.0,0.18830675667293484
28,1,3.0,0.1690894440773595
28,2,93.0,0.4275176395297342
28,2,78.0,0.06902951028035367
28,2,19.0,0.05440239271689847
28,2,99.0,0.2479756487877328
28,2,6.0,0.3258836755382646
28,2,74.0,0.3434881124848752
28,2,29.0,0.6735967523870223
28,2,81.0,0.18681774295875356
28,2,85.0,0.15171923868180315
28,2,3.0,0.2056769620684912
28,3,93.0,0.43287214751637504
28,3,78.0,0.07438401826699448
28,3,19.0,0.04904788473025766
28,3,99.0,0.2533301567743736
28,3,6.0,0.32052916755162375
28,3,74.0,0.34884262047151604
28,3,29.0,0.6682422444003815
28,3,81.0,0.19217225094539436
28,3,85.0,0.14636473069516232
28,3,3.0,0.211031470055132
29,0,8.0,0.08094874550011973
29,0,48.0,0.1352046150950779
29,0,16.0,0.1090784875861578
29,0,17.0,0.1778670326849075
29,0,0.0,0.22417189201038207
29,0,10.0,0.21006633237595235
29,0,23.0,0.18594378445449639
29,0,73.0,0.08984705444475102
29,0,37.0,0.40936348967163183
29,0,43.0,0.13817304259165292
29,1,8.0,0.10638101982286934
29,1,48.0,0.10977234077232828
29,1,16.0,0.13451076190890743
29,1,17.0,0.15243475836215792
29,1,0.0,0.24960416633313165
29,1,10.0,0.23549860669870193
29,1,23.0,0.16051151013174675
29,1,73.0,0.06441478012200141
29,1,37.0,0.38393121534888225
29,1,43.0,0.1636053169144025
29,2,8.0,0.0787400119658945
29,2,48.0,0.1374133486293031
29,2,16.0,0.10686975405193258
29,2,17.0,0.18007576621913274
29,2,0.0,0.22196315847615683
29,2,10.0,0.2078575988417271
29,2,23.0,0.1881525179887216
29,2,73.0,0.09205578797897626
29,2,37.0,0.41157222320585707
29,2,43.0,0.13596430905742768
29,3,8.0,0.07679175190297473
29,3,48.0,0.1393616086922229
29,3,16.0,0.1049214939890128
29,3,17.0,0.1820240262820525
29,3,0.0,0.22001489841323707
29,3,10.0,0.20590933877880735
29,3,23.0,0.19010077805164138
29,3,73.0,0.09400404804189602
29,3,37.0,0.41352048326877683
29,3,43.0,0.13401604899450792
30,0,86.0,0.2736502341922821
30,0,65.0,0.2951785142136708
30,0,33.0,0.3075387170070986
30,0,5.0,0.2579413231348067
30,0,88.0,0.40662349428876865
30,0,97.0,0.000377489177031164
30,0,89.0,0.10753522743282375
30,0,91.0,0.14965093147575342
30,0,31.0,0.369120343781348
30,0,11.0,0.08807104099383058
30,1,86.0,0.05207455832986707
30,1,65.0,0.07360283835125575
30,1,33.0,0.5291143928695137
30,1,5.0,0.036365647272391666
30,1,88.0,0.6281991701511838
30,1,97.0,0.2219531650394462
30,1,89.0,0.3291109032952388
30,1,91.0,0.0719247443866616
30,1,31.0,0.14754466791893295
30,1,11.0,0.13350463486858447
30,2,86.0,0.2642234474944217
30,2,65.0,0.2857517275158104
30,2,33.0,0.316965503704959
30,2,5.0,0.24851453643694632
30,2,88.0,0.41605028098662905
30,2,97.0,0.009804275874891565
30,2,89.0,0.11696201413068415
30,2,91.0,0.14022414477789302
30,2,31.0,0.3596935570834876
30,2,11.0,0.07864425429597018
30,3,86.0,0.2642234474944217
30,3,65.0,0.2857517275158104
30,3,33.0,0.316965503704959
30,3,5.0,0.24851453643694632
30,3,88.0,0.41605028098662905
30,3,97.0,0.009804275874891565
30,3,89.0,0.11696201413068415
30,3,91.0,0.14022414477789302
30,3,31.0,0.3596935570834876
30,3,11.0,0.07864425429597018
31,0,9.0,0.4513473147467687
31,0,18.0,0.26364971109658697
31,0,13.0,0.1377613596092535
31,0,2.0,0.07184369204704677
31,0,20.0,0.26532626641485124
31,0,30.0,0.18322987090120657
31,0,24.0,0.27999795946835304
31,0,35.0,0.41292823038352877
31,0,61.0,0.14745928767068764
31,0,76.0,0.47584629574752335
31,1,9.0,0.5896671978930519
31,1,18.0,0.4019695942428701
31,1,13.0,0.0005585235370296066
31,1,2.0,0.21016357519332987
31,1,20.0,0.1270063832685681
31,1,30.0,0.04490998775492347
31,1,24.0,0.14167807632206997
31,1,35.0,0.551248113529812
31,1,61.0,0.28577917081697074
31,1,76.0,0.3375264126012402
31,2,9.0,0.5209960750255059
31,2,18.0,0.3332984713753242
31,2,13.0,0.06811259933051626
31,2,2.0,0.141492452325784
31,2,20.0,0.19567750613611398
31,2,30.0,0.11358111062246934
31,2,24.0,0.21034919918961584
31,2,35.0,0.482576990662266
31,2,61.0,0.21710804794942487
31,2,76.0,0.4061975354687861
31,3,9.0,0.5057631930868752
31,3,18.0,0.3180655894366935
31,3,13.0,0.08334548126914701
31,3,2.0,0.12625957038715324
31,3,20.0,0.21091038807474471
31,3,30.0,0.1288139925611001
31,3,24.0,0.22558208112824657
31,3,35.0,0.4673441087236353
31,3,61.0,0.20187516601079414
31,3,76.0,0.4214304174074168
32,0,4.0,0.6548427704172829
32,0,26.0,0.5904590566535557
32,0,21.0,0.12359561319970366
32,0,83.0,0.5221239597151481
32,0,62.0,0.2347823929901489
32,0,98.0,0.3532219314321249
32,0,70.0,0.47623697021035694
32,0,39.0,0.4047873587306524
32,0,94.0,0.5475638558648004
32,0,36.0,0.010265214647653093
32,1,4.0,0.6197936155095329
32,1,26.0,0.5554099017458056
32,1,21.0,0.1586447681074537
32,1,83.0,0.4870748048073981
32,1,62.0,0.19973323808239887
32,1,98.0,0.3181727765243748
32,1,70.0,0.4411878153026069
32,1,39.0,0.3697382038229024
32,1,94.0,0.5125147009570503
32,1,36.0,0.04531436955540313
32,2,4.0,0.6259470744810471
32,2,26.0,0.5615633607173198
32,2,21.0,0.15249130913593945
32,2,83.0,0.4932282637789124
32,2,62.0,0.20588669705391313
32,2,98.0,0.3243262354958891
32,2,70.0,0.4473412742741212
32,2,39.0,0.37589166279441666
32,2,94.0,0.5186681599285646
32,2,36.0,0.039160910583888875
32,3,4.0,0.6346087341005885
32,3,26.0,0.5702250203368612
32,3,21.0,0.14382964951639812
32,3,83.0,0.5018899233984537
32,3,62.0,0.21454835667345445
32,3,98.0,0.3329878951154304
32,3,70.0,0.45600293389366253
32,3,39.0,0.384553322413958
32,3,94.0,0.527329819548106
32,3,36.0,0.030499250964347552
33,0,25.0,0.2733227633579117
33,0,63.0,0.1181024071331461
33,0,55.0,0.05803274421816759
33,0,79.0,0.022251083505651942
33,0,28.0,0.27973961510798806
33,0,80.0,0.27772182293512737
33,0,47.0,0.07704831237329593
33,0,7.0,0.006926879823765164
33,0,75.0,0.10626986361584867
33,0,60.0,0.4237960488631769
33,1,25.0,0.4704032987118225
33,1,63.0,0.07897812822076475
33,1,55.0,0.2551132795720784
33,1,79.0,0.1748294518482589
33,1,28.0,0.47682015046189885
33,1,80.0,0.0806412875812165
33,1,47.0,0.2741288477272068
33,1,7.0,0.204007415177676
33,1,75.0,0.3033503989697595
33,1,60.0,0.6208765842170877
33,2,25.0,0.40001748172532275
33,2,63.0,0.008592311234264979
33,2,55.0,0.18472746258557865
33,2,79.0,0.10444363486175913
33,2,28.0,0.4064343334753991
33,2,80.0,0.15102710456771629
33,2,47.0,0.203743030740707
33,2,7.0,0.13362159819117625
33,2,75.0,0.23296458198325976
33,2,60.0,0.550490767230588
33,3,25.0,0.2925138979842124
33,3,63.0,0.09891127250684541
33,3,55.0,0.07722387884446828
33,3,79.0,0.0030599488793512514
33,3,28.0,0.29893074973428874
33,3,80.0,0.25853068830882664
33,3,47.0,0.09623944699959662
33,3,7.0,0.026118014450065855
33,3,75.0,0.12546099824214935
33,3,60.0,0.4429871834894776
34,0,45.0,0.07034331595549197
34,0,92.0,0.0660151865821958
34,0,64.0,0.14343389107779184
34,0,14.0,0.10651738252835065
34,0,57.0,0.01287501120184141
34,0,72.0,0.4384782575449744
34,0,82.0,0.07053392181341503
34,0,95.0,0.20970276137345023
34,0,77.0,0.2503085362318866
34,0,90.0,0.08622562292015747
34,1,45.0,0.16524767156066988
34,1,92.0,0.028889169022982112
34,1,64.0,0.048529535472613926
34,1,14.0,0.20142173813352854
34,1,57.0,0.0820293444033365
34,1,72.0,0.3435739019397965
34,1,82.0,0.02437043379176288
34,1,95.0,0.30460711697862813
34,1,77.0,0.1554041806267087
34,1,90.0,0.18112997852533536
34,2,45.0,0.19096390147769035
34,2,92.0,0.05460539894000259
34,2,64.0,0.022813305555593452
34,2,14.0,0.22713796805054903
34,2,57.0,0.10774557432035697
34,2,72.0,0.317857672022776
34,2,82.0,0.050086663708783355
34,2,95.0,0.33032334689564863
34,2,77.0,0.12968795070968822
34,2,90.0,0.20684620844235585
34,3,45.0,0.09026227107680554
34,3,92.0,0.04609623146088222
34,3,64.0,0.12351493595647825
34,3,14.0,0.12643633764966422
34,3,57.0,0.007043943919472162
34,3,72.0,0.4185593024236608
34,3,82.0,0.05061496669210145
34,3,95.0,0.22962171649476382
34,3,77.0,0.23038958111057303
34,3,90.0,0.10614457804147104
35,0,66.0,0.18148609447107608
35,0,33.0,0.24457624152310256
35,0,79.0,0.19972958507350297
35,0,60.0,0.01623523044723664
35,0,81.0,0.20277787983249307
35,0,50.0,0.10715736002665911
35,0,63.0,0.347306510374624
35,0,42.0,0.10358259447479012
35,0,24.0,0.25790601475206576
35,0,67.0,0.5434655911857798
35,0,75.0,0.2153626889822299
35,0,72.0,0.09009810189901826
35,0,55.0,0.14928651462410159
35,0,38.0,0.21105330032534136
35,0,65.0,0.36988752642894607
35,0,31.0,0.14214526294032842
35,0,25.0,0.06414892351410315
35,0,62.0,0.03633960997839869
35,0,89.0,0.07847303989949234
35,0,97.0,0.1039727331322135
35,0,87.0,0.060987017143745895
35,0,49.0,0.023990558123183223
35,0,73.0,0.087750671292351
35,0,29.0,0.19270883277092965
35,0,19.0,0.3746618041211738
35,1,66.0,0.017954881388823285
35,1,33.0,0.40810745460535536
35,1,79.0,0.036198371991250186
35,1,60.0,0.17976644352948945
35,1,81.0,0.03924666675024027
35,1,50.0,0.056373853055593684
35,1,63.0,0.1837752972923712
35,1,42.0,0.26711380755704295
35,1,24.0,0.09437480166981294
35,1,67.0,0.379934378103527
35,1,75.0,0.05183147589997711
35,1,72.0,0.25362931498127106
35,1,55.0,0.014244698458151225
35,1,38.0,0.04752208724308858
35,1,65.0,0.5334187395111989
35,1,31.0,0.021385950141924362
35,1,25.0,0.09938228956814965
35,1,62.0,0.1271916031038541
35,1,89.0,0.24200425298174513
35,1,97.0,0.059558479950039295
35,1,87.0,0.1025441959385069
35,1,49.0,0.1395406549590696
35,1,73.0,0.07578054178990179
35,1,29.0,0.02917761968867684
35,1,19.0,0.21113059103892096
35,2,66.0,0.03567337215911915
35,2,33.0,0.3903889638350595
35,2,79.0,0.05391686276154605
35,2,60.0,0.16204795275919356
35,2,81.0,0.05696515752053614
35,2,50.0,0.03865536228529781
35,2,63.0,0.20149378806266705
35,2,42.0,0.24939531678674706
35,2,24.0,0.1120932924401088
35,2,67.0,0.39765286887382284
35,2,75.0,0.06954996667027297
35,2,72.0,0.2359108242109752
35,2,55.0,0.00347379231214464
35,2,38.0,0.06524057801338445
35,2,65.0,0.515700248740903
35,2,31.0,0.0036674593716284967
35,2,25.0,0.08166379879785379
35,2,62.0,0.10947311233355825
35,2,89.0,0.22428576221144927
35,2,97.0,0.04183998917974343
35,2,87.0,0.08482570516821103
35,2,49.0,0.1218221641887737
35,2,73.0,0.05806205101960592
35,2,29.0,0.046896110458972705
35,2,19.0,0.22884908180921681
35,3,66.0,0.13916920359973442
35,3,33.0,0.28689313239444425
35,3,79.0,0.1574126942021613
35,3,60.0,0.05855212131857831
35,3,81.0,0.1604609889611514
35,3,50.0,0.06484046915531745
35,3,63.0,0.3049896195032823
35,3,42.0,0.14589948534613179
35,3,24.0,0.21558912388072407
35,3,67.0,0.5011487003144381
35,3,75.0,0.17304579811088824
35,3,72.0,0.13241499277035992
35,3,55.0,0.1069696237527599
35,3,38.0,0.1687364094539997
35,3,65.0,0.4122044173002878
35,3,31.0,0.09982837206898676
35,3,25.0,0.021832032642761477
35,3,62.0,0.005977280892942978
35,3,89.0,0.120789930770834
35,3,97.0,0.06165584226087183
35,3,87.0,0.018670126272404226
35,3,49.0,0.018326332748158446
35,3,73.0,0.045433780421009345
35,3,29.0,0.15039194189958796
35,3,19.0,0.33234491324983206
36,0,48.0,0.14782558994015205
36,0,51.0,0.1358591622588665
36,0,5.0,0.5176927214372737
36,0,58.0,0.03973844252090014
36,0,91.0,0.21734397438493103
36,0,16.0,0.19551461487853738
36,0,53.0,0.5013752558796954
36,0,27.0,0.29094727584084473
36,0,3.0,0.07614096082147767
36,0,64.0,0.09144133896373327
36,0,17.0,0.4493576710390785
36,0,2.0,0.09042914860960818
36,0,54.0,0.31316372020564265
36,0,57.0,0.6316239713523741
36,0,96.0,0.06134449108558688
36,0,9.0,0.14817222628993315
36,0,20.0,0.0589264352042983
36,0,28.0,0.6764578354715414
36,0,94.0,0.4156814579493693
36,0,80.0,0.05376476126040514
36,0,46.0,0.1007314335909244
36,0,83.0,0.04099950769427464
36,0,85.0,0.17878670697005924
36,0,40.0,0.4372152139758384
36,0,98.0,0.41654974940049505
36,1,48.0,0.08339619769857225
36,1,51.0,0.07142977001728668
36,1,5.0,0.5821221136788536
36,1,58.0,0.10416783476247995
36,1,91.0,0.1529145821433512
36,1,16.0,0.25994400712011717
36,1,53.0,0.43694586363811566
36,1,27.0,0.22651788359926492
36,1,3.0,0.14057035306305748
36,1,64.0,0.15587073120531308
36,1,17.0,0.3849282787974987
36,1,2.0,0.154858540851188
36,1,54.0,0.24873432796406283
36,1,57.0,0.5671945791107943
36,1,96.0,0.003084901155992935
36,1,9.0,0.08374283404835332
36,1,20.0,0.12335582744587811
36,1,28.0,0.6120284432299615
36,1,94.0,0.3512520657077895
36,1,80.0,0.01066463098117467
36,1,46.0,0.16516082583250422
36,1,83.0,0.10542889993585446
36,1,85.0,0.11435731472847943
36,1,40.0,0.3727858217342586
36,1,98.0,0.35212035715891526
36,2,48.0,0.09666882370650655
36,2,51.0,0.08470239602522098
36,2,5.0,0.5688494876709193
36,2,58.0,0.09089520875454565
36,2,91.0,0.16618720815128551
36,2,16.0,0.2466713811121829
36,2,53.0,0.45021848964604994
36,2,27.0,0.23979050960719922
36,2,3.0,0.12729772705512318
36,2,64.0,0.14259810519737878
36,2,17.0,0.39820090480543296
36,2,2.0,0.1415859148432537
36,2,54.0,0.26200695397199714
36,2,57.0,0.5804672051187286
36,2,96.0,0.010187724851941363
36,2,9.0,0.09701546005628763
36,2,20.0,0.11008320143794381
36,2,28.0,0.6253010692378959
36,2,94.0,0.36452469171572377
36,2,80.0,0.0026079950267596276
36,2,46.0,0.1518881998245699
36,2,83.0,0.09215627392792015
36,2,85.0,0.12762994073641373
36,2,40.0,0.3860584477421929
36,2,98.0,0.36539298316684954
36,3,48.0,0.11662518472395741
36,3,51.0,0.10465875704267183
36,3,5.0,0.5488931266534683
36,3,58.0,0.0709388477370948
36,3,91.0,0.18614356916873637
36,3,16.0,0.22671502009473204
36,3,53.0,0.4701748506635008
36,3,27.0,0.2597468706246501
36,3,3.0,0.10734136603767233
36,3,64.0,0.12264174417992793
36,3,17.0,0.4181572658228838
36,3,2.0,0.12162955382580284
36,3,54.0,0.281963314989448
36,3,57.0,0.6004235661361795
36,3,96.0,0.030144085869392226
36,3,9.0,0.11697182107373849
36,3,20.0,0.09012684042049296
36,3,28.0,0.6452574302553468
36,3,94.0,0.3844810527331746
36,3,80.0,0.02256435604421049
36,3,46.0,0.13193183880711906
36,3,83.0,0.07219991291046929
36,3,85.0,0.14758630175386458
36,3,40.0,0.40601480875964374
36,3,98.0,0.3853493441843004
37,0,39.0,0.13778155752217394
37,0,61.0,0.3570773742854675
37,0,41.0,0.3693884326267186
37,0,77.0,0.17247795364277269
37,0,78.0,0.20799108087120458
37,0,7.0,0.09680689422690397
37,0,44.0,0.32041330573607407
37,0,13.0,0.11265082609976686
37,0,23.0,0.038955527651390015
37,0,47.0,0.19843413652929015
37,0,43.0,0.5352546268094599
37,0,12.0,0.3195253187395033
37,0,6.0,0.07930542031148646
37,0,69.0,0.07516076135861686
37,0,4.0,0.012010210055855598
37,0,45.0,0.05998769707945002
37,0,56.0,0.24150941831592054
37,0,14.0,0.04454271749146462
37,0,21.0,0.02405796676566204
37,0,88.0,0.24412964432773157
37,0,26.0,0.039063303022532136
37,0,35.0,0.1975174433554606
37,0,70.0,0.030162743523758532
37,0,76.0,0.1271090567403768
37,0,36.0,0.26741836689434695
37,1,39.0,0.10571613373702446
37,1,61.0,0.32501195050031795
37,1,41.0,0.3373230088415692
37,1,77.0,0.20454337742792217
37,1,78.0,0.1759256570860551
37,1,7.0,0.06474147044175449
37,1,44.0,0.3524787295212235
37,1,13.0,0.14471624988491633
37,1,23.0,0.006890103866240532
37,1,47.0,0.23049956031443963
37,1,43.0,0.5031892030243105
37,1,12.0,0.35159074252465283
37,1,6.0,0.11137084409663595
37,1,69.0,0.10722618514376635
37,1,4.0,0.020055213729293885
37,1,45.0,0.02792227329430054
37,1,56.0,0.27357484210107
37,1,14.0,0.07660814127661411
37,1,21.0,0.008007457019487442
37,1,88.0,0.2120642205425821
37,1,26.0,0.006997879237382654
37,1,35.0,0.1654520195703111
37,1,70.0,0.06222816730890801
37,1,76.0,0.1591744805255263
37,1,36.0,0.2353529431091975
37,2,39.0,0.14202986339879728
37,2,61.0,0.3613256801620908
37,2,41.0,0.373636738503342
37,2,77.0,0.16822964776614935
37,2,78.0,0.2122393867478279
37,2,7.0,0.10105520010352731
37,2,44.0,0.3161649998594507
37,2,13.0,0.10840252022314352
37,2,23.0,0.04320383352801335
37,2,47.0,0.1941858306526668
37,2,43.0,0.5395029326860833
37,2,12.0,0.31527701286287996
37,2,6.0,0.07505711443486313
37,2,69.0,0.07091245548199353
37,2,4.0,0.01625851593247894
37,2,45.0,0.06423600295607336
37,2,56.0,0.2372611124392972
37,2,14.0,0.040294411614841284
37,2,21.0,0.02830627264228538
37,2,88.0,0.2483779502043549
37,2,26.0,0.043311608899155474
37,2,35.0,0.20176574923208393
37,2,70.0,0.02591443764713519
37,2,76.0,0.12286075086375346
37,2,36.0,0.27166667277097034
37,3,39.0,0.14272143172276344
37,3,61.0,0.36201724848605693
37,3,41.0,0.3743283068273081
37,3,77.0,0.16753807944218319
37,3,78.0,0.21293095507179408
37,3,7.0,0.10174676842749347
37,3,44.0,0.31547343153548457
37,3,13.0,0.10771095189917737
37,3,23.0,0.04389540185197951
37,3,47.0,0.19349426232870065
37,3,43.0,0.5401945010100494
37,3,12.0,0.31458544453891385
37,3,6.0,0.07436554611089698
37,3,69.0,0.07022088715802738
37,3,4.0,0.01695008425644509
37,3,45.0,0.06492757128003951
37,3,56.0,0.23656954411533104
37,3,14.0,0.03960284329087513
37,3,21.0,0.028997840966251534
37,3,88.0,0.24906951852832107
37,3,26.0,0.04400317722312163
37,3,35.0,0.2024573175560501
37,3,70.0,0.02522286932316904
37,3,76.0,0.12216918253978731
37,3,36.0,0.27235824109493645
38,0,0.0,0.06733960176530163
38,0,99.0,0.37407181310092985
38,0,18.0,0.0019234191976473664
38,0,30.0,0.1676578303023324
38,0,93.0,0.1446073506323713
38,0,15.0,0.11428088008153742
38,0,68.0,0.14481443288043921
38,0,86.0,0.1692010780496434
38,0,32.0,0.16535995999073716
38,0,95.0,0.008909523615445433
38,0,10.0,0.427460220596741
38,0,84.0,0.193451524163692
38,0,34.0,0.21336021275074382
38,0,52.0,0.04125710770211876
38,0,22.0,0.16709825538588352
38,0,74.0,0.1880646924103953
38,0,82.0,0.021299156216554496
38,0,1.0,0.2513786003441519
38,0,37.0,0.11878214388276825
38,0,11.0,0.01933208479259553
38,0,92.0,0.20882621483802494
38,0,90.0,0.14682682678358855
38,0,59.0,0.08438058241396226
38,0,8.0,0.22769935811877146
38,0,71.0,0.4586298061685075
38,1,0.0,0.1309775910049565
38,1,99.0,0.31043382386127494
38,1,18.0,0.06556140843730225
38,1,30.0,0.23129581954198725
38,1,93.0,0.0809693613927164
38,1,15.0,0.1779188693211923
38,1,68.0,0.2084524221200941
