experiment_score_10.54.0,experiment_score_t.72.0,experiment_score_10.20.0,experiment_score_t.77.0,experiment_score_1.77.0,experiment_score_10.48.0,experiment_score_t.43.0,experiment_score_h.30.0,experiment_score_1.30.0,experiment_score_h.57.0,experiment_score_t.25.0,experiment_score_t.74.0,experiment_score_t.78.0,experiment_score_1.2.0,experiment_score_1.36.0,experiment_score_10.92.0,experiment_score_1.70.0,experiment_score_t.92.0,experiment_score_t.61.0,experiment_score_10.58.0,experiment_score_t.79.0,experiment_score_h.70.0,experiment_score_t.44.0,experiment_score_1.83.0,experiment_score_1.35.0,experiment_score_10.37.0,experiment_score_h.97.0,experiment_score_t.37.0,experiment_score_t.58.0,experiment_score_1.67.0,experiment_score_h.13.0,experiment_score_t.56.0,experiment_score_h.27.0,experiment_score_h.61.0,experiment_score_h.94.0,experiment_score_1.98.0,experiment_score_h.72.0,experiment_score_1.21.0,experiment_score_10.53.0,decisions_t,preference_consensus_10,experiment_score_1.31.0,experiment_score_h.99.0,experiment_score_1.14.0,action_judgement_consensus_t,experiment_score_h.15.0,experiment_score_t.84.0,experiment_score_10.62.0,experiment_score_1.1.0,experiment_score_1.18.0,experiment_score_h.73.0,experiment_score_1.42.0,experiment_score_1.65.0,experiment_score_10.70.0,experiment_score_t.39.0,experiment_score_t.45.0,experiment_score_10.73.0,experiment_score_1.99.0,experiment_score_t.65.0,experiment_score_h.51.0,experiment_score_t.80.0,experiment_score_h.0.0,experiment_score_1.26.0,experiment_score_h.54.0,experiment_score_10.76.0,experiment_score_10.18.0,experiment_score_10.65.0,experiment_score_1.16.0,experiment_score_h.58.0,experiment_score_t.10.0,experiment_score_t.97.0,experiment_score_10.41.0,experiment_score_10.49.0,experiment_score_h.40.0,experiment_score_h.82.0,experiment_score_1.52.0,_timestamp,experiment_score_h.78.0,experiment_score_10.82.0,experiment_score_10.11.0,experiment_score_h.96.0,experiment_score_h.92.0,preference_consensus_h,experiment_score_1.73.0,experiment_score_t.18.0,experiment_score_1.50.0,experiment_score_1.55.0,experiment_score_t.71.0,experiment_score_h.18.0,experiment_score_10.29.0,experiment_score_10.66.0,experiment_score_1.66.0,experiment_score_h.47.0,experiment_score_10.10.0,experiment_score_t.6.0,experiment_score_h.3.0,experiment_score_h.17.0,experiment_score_h.14.0,experiment_score_t.81.0,experiment_score_h.63.0,experiment_score_h.49.0,experiment_score_t.68.0,experiment_score_1.82.0,experiment_score_t.76.0,experiment_score_10.79.0,experiment_score_h.65.0,experiment_score_1.72.0,experiment_score_10.8.0,experiment_score_t.62.0,experiment_score_t.4.0,experiment_score_1.23.0,experiment_score_t.0.0,experiment_score_10.86.0,experiment_score_1.93.0,experiment_score_10.19.0,experiment_score_1.37.0,experiment_score_1.62.0,experiment_score_10.93.0,experiment_score_10.5.0,experiment_score_t.28.0,experiment_score_t.70.0,experiment_score_h.11.0,experiment_score_h.50.0,experiment_score_10.30.0,experiment_score_t.85.0,experiment_score_h.87.0,experiment_score_1.46.0,experiment_score_1.25.0,experiment_score_1.68.0,experiment_score_t.73.0,experiment_score_10.47.0,experiment_score_h.62.0,experiment_score_10.9.0,experiment_score_t.91.0,experiment_score_1.13.0,experiment_score_1.3.0,experiment_score_1.94.0,preference_consensus_t,experiment_score_h.10.0,experiment_score_1.61.0,experiment_score_h.46.0,experiment_score_1.59.0,experiment_score_t.88.0,experiment_score_1.57.0,experiment_score_1.58.0,experiment_score_1.28.0,experiment_score_h.28.0,experiment_score_1.0.0,experiment_score_1.9.0,experiment_score_t.94.0,experiment_score_h.25.0,experiment_score_10.14.0,experiment_score_10.75.0,experiment_score_t.95.0,experiment_score_1.24.0,experiment_score_h.4.0,experiment_score_1.51.0,experiment_score_1.8.0,experiment_score_t.82.0,experiment_score_1.45.0,experiment_score_t.1.0,action_judgement_consensus_h,experiment_score_t.64.0,experiment_score_h.56.0,experiment_score_t.96.0,experiment_score_1.7.0,experiment_score_1.80.0,experiment_score_10.98.0,experiment_score_h.76.0,experiment_score_h.38.0,experiment_score_10.33.0,experiment_score_1.85.0,experiment_score_10.95.0,experiment_score_h.45.0,experiment_score_10.67.0,experiment_score_h.12.0,experiment_score_t.59.0,experiment_score_10.88.0,experiment_score_1.71.0,experiment_score_t.26.0,experiment_score_10.77.0,experiment_score_10.31.0,experiment_score_h.24.0,experiment_score_h.44.0,experiment_score_h.52.0,experiment_score_t.52.0,experiment_score_h.53.0,experiment_score_t.34.0,experiment_score_1.81.0,experiment_score_t.75.0,experiment_score_h.7.0,experiment_score_1.78.0,experiment_score_t.63.0,experiment_score_h.83.0,experiment_score_10.52.0,experiment_score_t.42.0,experiment_score_10.68.0,experiment_score_10.12.0,experiment_score_t.87.0,experiment_score_10.69.0,experiment_score_1.75.0,experiment_score_1.87.0,experiment_score_1.29.0,experiment_score_10.59.0,experiment_score_1.86.0,experiment_score_1.49.0,experiment_score_h.39.0,experiment_score_10.85.0,experiment_score_h.22.0,experiment_score_t.7.0,experiment_score_1.34.0,experiment_score_h.95.0,experiment_score_h.20.0,experiment_score_10.32.0,action_judgement_consensus_10,experiment_score_h.6.0,experiment_score_1.48.0,experiment_score_10.3.0,experiment_score_1.40.0,experiment_score_1.38.0,experiment_score_t.36.0,experiment_score_10.45.0,experiment_score_10.84.0,experiment_score_10.61.0,experiment_score_10.15.0,experiment_score_t.66.0,experiment_score_t.20.0,experiment_score_10.0.0,experiment_score_t.57.0,experiment_score_10.43.0,experiment_score_h.5.0,experiment_score_10.17.0,experiment_score_h.74.0,experiment_score_h.9.0,_step,experiment_score_h.31.0,experiment_score_h.77.0,experiment_score_10.26.0,experiment_score_h.64.0,experiment_score_h.85.0,experiment_score_t.11.0,experiment_score_t.32.0,experiment_score_10.55.0,experiment_score_10.2.0,experiment_score_h.34.0,experiment_score_t.29.0,experiment_score_t.41.0,experiment_score_1.79.0,experiment_score_1.54.0,experiment_score_10.36.0,experiment_score_h.66.0,experiment_score_h.21.0,experiment_score_1.60.0,experiment_score_1.27.0,action_judgement_consensus_1,experiment_score_t.69.0,transition_point,experiment_score_h.81.0,preference_consensus_1,experiment_score_h.37.0,experiment_score_h.32.0,experiment_score_t.14.0,experiment_score_t.30.0,experiment_score_t.3.0,experiment_score_t.99.0,experiment_score_1.96.0,experiment_score_1.53.0,experiment_score_10.23.0,experiment_score_t.23.0,experiment_score_10.80.0,experiment_score_1.41.0,experiment_score_h.23.0,decisions_1,experiment_score_10.34.0,experiment_score_1.6.0,experiment_score_10.83.0,experiment_score_1.89.0,experiment_score_10.97.0,experiment_score_t.21.0,experiment_score_1.11.0,experiment_score_1.33.0,experiment_score_10.81.0,experiment_score_t.8.0,experiment_score_1.47.0,experiment_score_10.16.0,experiment_score_h.89.0,experiment_score_1.90.0,experiment_score_h.55.0,experiment_score_1.74.0,experiment_score_t.90.0,experiment_score_h.91.0,experiment_score_10.28.0,experiment_score_h.68.0,experiment_score_h.88.0,experiment_score_10.35.0,experiment_score_10.94.0,experiment_score_10.99.0,experiment_score_10.1.0,experiment_score_t.27.0,experiment_score_1.5.0,experiment_score_1.17.0,experiment_score_1.84.0,experiment_score_h.86.0,experiment_score_10.21.0,experiment_score_h.79.0,experiment_score_10.63.0,experiment_score_10.74.0,experiment_score_10.96.0,experiment_score_h.2.0,experiment_score_h.36.0,experiment_score_10.25.0,sample,experiment_score_1.12.0,experiment_score_h.98.0,experiment_score_t.93.0,experiment_score_t.19.0,experiment_score_10.91.0,experiment_score_t.2.0,experiment_score_h.93.0,experiment_score_t.15.0,experiment_score_10.4.0,experiment_score_10.24.0,experiment_score_h.16.0,iteration,experiment_score_10.13.0,experiment_score_t.9.0,experiment_score_h.69.0,experiment_score_1.19.0,experiment_score_1.97.0,experiment_score_1.88.0,experiment_score_1.10.0,experiment_score_h.33.0,experiment_score_h.26.0,experiment_score_1.22.0,experiment_score_t.17.0,experiment_score_h.42.0,experiment_score_t.31.0,experiment_score_10.22.0,experiment_score_t.49.0,experiment_score_1.63.0,experiment_score_10.64.0,experiment_score_t.54.0,experiment_score_h.60.0,experiment_score_10.42.0,decisions_h,experiment_score_t.5.0,experiment_score_1.43.0,experiment_score_10.50.0,experiment_score_10.56.0,experiment_score_10.57.0,experiment_score_t.24.0,experiment_score_t.67.0,experiment_score_t.13.0,experiment_score_10.46.0,experiment_score_t.35.0,experiment_score_10.89.0,experiment_score_t.55.0,experiment_score_10.71.0,experiment_score_t.40.0,experiment_score_10.27.0,experiment_score_1.69.0,experiment_score_h.75.0,hcva_point,experiment_score_t.12.0,experiment_score_h.59.0,situation,experiment_score_t.51.0,experiment_score_t.60.0,experiment_score_10.40.0,experiment_score_t.46.0,experiment_score_t.48.0,experiment_score_10.87.0,experiment_score_t.50.0,experiment_score_1.64.0,experiment_score_1.15.0,experiment_score_10.51.0,experiment_score_h.41.0,experiment_score_h.1.0,experiment_score_t.33.0,experiment_score_h.29.0,experiment_score_10.44.0,experiment_score_10.7.0,experiment_score_10.90.0,experiment_score_10.72.0,experiment_score_10.6.0,experiment_score_1.91.0,experiment_score_10.60.0,_runtime,experiment_score_t.89.0,decisions_10,experiment_score_t.98.0,experiment_score_t.22.0,experiment_score_h.80.0,experiment_score_1.92.0,experiment_score_1.76.0,experiment_score_h.48.0,experiment_score_t.86.0,experiment_score_1.4.0,experiment_score_h.67.0,experiment_score_10.38.0,experiment_score_t.16.0,experiment_score_1.32.0,experiment_score_h.19.0,experiment_score_1.56.0,experiment_score_1.95.0,experiment_score_t.47.0,experiment_score_h.8.0,experiment_score_t.83.0,experiment_score_t.38.0,experiment_score_h.71.0,experiment_score_1.39.0,experiment_score_h.43.0,experiment_score_h.35.0,experiment_score_h.84.0,experiment_score_1.44.0,experiment_score_t.53.0,experiment_score_1.20.0,experiment_score_h.90.0,experiment_score_10.39.0,experiment_score_10.78.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06292622704788087,0.47308848235445,,,,"[-0.31788238421639814, -0.07935040910316862, 0.20743015254014224, 0.1247246455797736, 0.31788238421639814, 0.07935040910316862, -0.20743015254014224, -0.1247246455797736]",,,,,,,,,,0.0009919574387247942,,,,,,,,,,,,,,,,,,,,,0.13988775193683656,1727431627.3027217,,,,,,0.550414355941351,,,,,,,,0.35237799466910763,0.3269529570237579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5146581523778131,,,,,,,,,,,,,,,,,,,,,,,,"[-0.28108387361531595, -0.006853564846423036, 0.2138887967696195, 0.12025668701254556, 0.28108387361531595, 0.006853564846423036, -0.2138887967696195, -0.12025668701254556]",,,,,,,,,0.08388979715684539,,,,,,,,,,,,,,0.14425696076164113,0.1486319210006466,,,,,,,,,0.16531278958218631,,,,,,,,,,,,0.0053669176777302735,,,,,,,,"[-0.3886784966197252, -0.2179321463637511, 0.19789323438239528, 0.13584111486041797, 0.3886784966197252, 0.2179321463637511, -0.19789323438239528, -0.13584111486041797]",,,,,,,,,,,0.3356971260875679,,,,,,,,,0,,,,,,,,,,,,,,,,0.33132216584856244,,,,"[-0.2701442681185187, 0.006215933689241118, 0.21550613776762487, 0.1182682208188472, 0.2701442682869315, -0.006215932980528284, -0.21550613776512134, -0.11826822078688598]",,2.000000000000001,,0.5553134363626012,,,,,,,,,,,,,,-0.05418205798407082,,,,,,,,0.05846475951149563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,0.0628339683363002,,,,,,,,,,,,,-0.05855126680887539,,,,,,,,,,,,,,,,,,1.1,,,1,,,,,,,,,,,,,0.06720892857530568,,,,,,,,,114.918511739,,-0.07960709562942057,,,,,,,,,,,,,,,,,,,,,0.009736126502534845,,,,,,,,0.015688911142814913,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1675516288640837,0.42378783857474717,0.6114781165319061,,,"[0.056507301611410175, 0.06198507578995154, 0.2549030035288671, -0.042566741239861663, -0.056507301611410175, -0.06198507578995154, -0.2549030035288671, 0.042566741239861663]",,,,,,,,,,,,,,,0.05223371269699745,,,,,,,,,,,,,,,,,1727431731.1905334,,,,,,0.4470059679482316,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.760276322603221,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44028864446431476,,,,,,,,,,,,,,,,,,,0.041265026623878986,,,,,"[0.06042172416734155, -0.02177255888443892, 0.5287869193809639, -0.03376392200829872, -0.06042172416734155, 0.02177255888443892, -0.5287869193809639, 0.03376392200829872]",,,,,,,,0.10721446085286904,,,,,,,,,,,,0.28506069522768723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.048401684377346876, 0.17796873334822996, -0.028697586761473146, -0.07463540295805446, -0.048401684377346876, -0.17796873334822996, 0.028697586761473146, 0.07463540295805446]",,,,,0.1181831469259875,,,,,,,,,,,,,,,1,0.6005094304587877,,,,,,,,,,,,,,,,,,,"[0.06258595462572329, -0.04741011292702339, 0.555008290927831, -0.032851485204879446, -0.06258595464649505, 0.04741011279994077, -0.5550082919422551, 0.03285148380245947]",,2.100000000000001,,0.4561424335908707,,,,,,,,,0.43385890129900206,0.59743438345295,,,0.7493076365301025,0.33039356801435465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,0.44863617738163514,,,,,,,,0.3194248819412362,,,,,,,,,,,,,,,,,,1.1,,,2,0.20410696577414994,,,,,,,,,0.36768244792809784,,,,,,,,,,,,218.702909578,,0.003976146710135776,,,,,,,,,,0.2082342743782314,,,,,,,,,0.044658792224283456,,,,,,,,,,,
,,,,,,,,,,,,,,,0.5643815861178525,,0.5202113395196128,,,,,,,,,,,,,,,,,,,,,,0.26034389528519336,0.5370636574342649,,,,"[0.17702597511339865, -0.26300709704228376, 0.3574274565979018, -0.027219469246617004, -0.17702597511339865, 0.26300709704228376, -0.3574274565979018, 0.027219469246617004]",,,,,,,,,,,,,,,,,,,,,,,,,0.5039669514081262,,,,,,,1727431835.3551915,,,,,0.4532786687179716,0.5389342444039279,,,,,,,,,,,0.5481371980063658,,,,,,,,,,,,,,0.028145633539215842,,0.26701092096493617,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5381527940558963,0.437034280606485,,,,,,,,,,,,,,,,,0.20007825016329495,,0.15729967723756974,,,,"[0.11571240633819731, -0.16135326450537188, 0.28423244323598157, -0.14741895725250426, -0.11571240633819731, 0.16135326450537188, -0.28423244323598157, 0.14741895725250426]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22719589275825913, -0.29336488063256483, 0.39421291435706557, 0.010704913164495752, -0.22719589275825913, 0.29336488063256483, -0.39421291435706557, -0.010704913164495752]",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,"[0.10473340301338588, -0.12904472316956062, 0.25808357566516626, -0.18595872369229638, -0.10473339362908911, 0.12904471533753792, -0.2580835863809038, 0.18595876906849648]",,4.000000000000003,,0.5394416978901934,,,,,,,,,,,,,,0.17536009818507906,,,,,,,,,,0.07231588013745543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.31118116756317576,,,0,,,,,,,0.4189831543080119,,,,,,,,,,,,,,0.19341122448355216,,,,,,,,,,,,,,,,,,1.6,,,3,,,,,,,,,,,,,,,,,,,,,,322.867674979,,0.30451414188343295,,,,0.43522754241949857,,,,0.18202712386482184,,,,,,,,,0.13924855093909663,,,,,,,,,,,,,
,,,,,,,,,,,,0.6549306694677657,,,,,,,,,,,,,,,,,0.19206114909081923,,,,,,,,,,0.05414011451382898,0.5129712946753604,,,,"[0.2773715202171709, -0.23190540884935298, -0.18389288558559597, -0.35123056330272373, -0.2773715202171709, 0.23190540884935298, 0.18389288558559597, 0.35123056330272373]",,,,,0.0798565056278657,,,,,,,,,,,,,,,,0.29700993381190743,,,,,,,,,,,1727431941.1151292,0.5079064561749996,,,,,0.5170550392696744,,0.16147820446570604,,,,0.014453991172939926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516044587670192,,,,,,,,,,,,,,,,,,,,,,,,"[0.1453136072998043, -0.143190389706608, -0.3479055490167476, -0.24303667399546214, -0.1453136072998043, 0.143190389706608, 0.3479055490167476, 0.24303667399546214]",,,,,,,,,,,,,0.18480529034895388,,,,,,,,,,,,,,,,,0.41359595937419397,,,,,,,,,,,,,,,,,,,,,,0.15256646915252206,"[0.3844612275109046, -0.2888680906777269, -0.015493398410031972, -0.44483603410995043, -0.3844612275109046, 0.2888680906777269, 0.015493398410031972, 0.44483603410995043]",,,,,,,,,,,,,,,,,,,,3,,,,,,,0.01703473980632072,,,,,,,,,,,,,"[0.05967853575958182, -0.08228949108394645, -0.45383147743077784, -0.16358203186830234, -0.05967853513200858, 0.08228949106045837, 0.45383149401073125, 0.16358203277020764]",,2.6000000000000014,,0.519243783025849,,0.1299894734864454,,,,,,,,,,,,-0.18719459557974277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,-0.09288409877893715,,,,,,,0.04927356100275253,,,,,,,,,,,1.7,,,4,,,,,,,,,,,,,,,,,,,,,,428.627477929,,0.18967184386003033,,,,,,,,,0.0977506522900136,,,0.22429997028725104,,,,,,,,,,,,,,,,,,0.7904623988139671
,,,,,,,,,0.030121500895765763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031188940368993827,0.46335067319687945,,,,"[-0.022987347992426504, -0.07623186821882903, 0.0754524037534951, -0.1985340750685193, 0.022987347992426504, 0.07623186821882903, -0.0754524037534951, 0.1985340750685193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727432046.5414786,,,,,,0.4426574809948717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4496502947178056,,,,,,0.031017338395832462,,,,,,,,,,,,,,,,,,"[0.13192734147513063, -0.07698136092609799, -0.010668381732279289, -0.12084312644126247, -0.13192734147513063, 0.07698136092609799, 0.010668381732279289, 0.12084312644126247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011508151009284838,,,,,,,,,0.5323397716630904,,,,,,"[-0.24161552610189457, -0.0706657122496381, 0.2399594734419528, -0.31235317578988975, 0.24161552610189457, 0.0706657122496381, -0.2399594734419528, 0.31235317578988975]",,,,,,,,,,,,,,0.05138524243012669,,,,,,4,,,,,,,,,,,,,,,,,,,,"[0.17641573578436592, -0.07754151702969038, -0.04530230956100366, -0.0881251728145305, -0.17641571348907503, 0.07754151660592357, 0.045302313315194694, 0.08812516124196965]",0.0028594161511847765,2.100000000000001,,0.436857333029544,,,,,,,,,,,,,,0.05155684440328805,,,,,,,,,,,,,,0.1405411317207723,,,0.12017322768647806,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0.024123157685545703,,,,,,,0.5314439341630237,,,,0.49670846296825993,,,,,,,0.05245268190335475,,,,,0.0657528095905963,,,,,,,,,,,0.023227320185479003,,1.3,,,5,,,,,,,,,,,,,,,,,0.10580566052600845,,,,,534.053858357,,0.016821373208524212,,0.5110760301287295,,,,,,,,,,,,,,,,,,,,,,,,,,0.14143696922083898,,
,,,,,,,0.1813745147211881,0.24131029186080077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026164205402152512,0.5003516967828826,,,,"[0.034399315418392584, 0.09492052098675502, 0.018053710592361785, 0.23202778744566335, -0.034399315418392584, -0.09492052098675502, -0.018053710592361785, -0.23202778744566335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727432152.9801428,,,,,,0.49471330697389326,,,,,,,,,,0.3360758739094142,,0.2564989886091871,,,,,,,0.0578992833283446,,,,,,,,,,,,,,,,,,,,,,0.0036982931407079783,,,,,0.10014599990292967,,0.5211486817713102,,,,,,,0.49618811271361174,,,,,,,,,,,,,,,,,,,,,,,,"[0.10864994076970261, 0.01647024217194705, 0.13957054671430494, 0.11780256227982583, -0.10864994076970261, -0.01647024217194705, -0.13957054671430494, -0.11780256227982583]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14486258509857908,,,,,,,,,,,,,,,,,,"[-0.049233299126819376, 0.16647536483591904, -0.07238117567677091, 0.3095668278366072, 0.049233299126819376, -0.16647536483591904, 0.07238117567677091, -0.3095668278366072]",0.35460849470084865,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,"[0.15681399935060658, -0.04048320670822171, 0.21073475533888278, 0.044448465579135794, -0.15681399325722528, 0.04048320691890026, -0.21073475763394936, -0.044448467092598656]",,2.7000000000000015,,0.49193054188993596,,,,0.08326500862952649,,,,,,,,,,0.1842094886334268,,0.4145442718404614,,,,,,,,,0.2761400967698015,,,,,,,,,0.040210222763317,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.12427371149381411,,,,,,,,,,,,,,,,,,1.7,,,6,,,,,,,,,,,,,,,,,,,0.16953568683895262,,,640.492511319,,-0.06079909636808195,,,,,,,,,,,,,,,,0.43418538000107576,,,,,,,,,,,,,,
,,0.032250522601029064,,,,,,,,,,,,,,,,,,,,,,0.1583419102463519,,,,,,,,,,,,,,,-0.06909000584594308,0.4987117367620496,,,,"[-0.13869392779231257, -0.25415290627964876, 0.0034193191183840544, 0.09160452452260871, 0.13869392779231257, 0.25415290627964876, -0.0034193191183840544, -0.09160452452260871]",,,,,,,0.16764196772855403,,,,,,,,,,,,,,,,,,,,,,,,,1727432260.031897,,,,,,0.5166051175925074,,,0.05750650444875916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04448668108977196,,,,,,,,,,,,,,,0.5102221400225392,,,,,,,,,,,,,,,,,,,,,,,,"[-0.1424960476387572, -0.2644063637320757, 0.13038052804160732, 0.10005918582736717, 0.1424960476387572, 0.2644063637320757, -0.13038052804160732, -0.10005918582736717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23916288950749617,,,,,,,,,,,,,,,,,0.13887580726281756,,"[-0.12945522610409171, -0.21626096209046947, -0.10503607466167199, 0.05963553036322144, 0.12945522610409171, 0.21626096209046947, 0.10503607466167199, -0.05963553036322144]",,,,,,,,,,,,0.08037470884286263,,,,,,,,6,,,,,,,,,,,,,,,,,,,,"[-0.14439668080020002, -0.2672102578386284, 0.16257453806126657, 0.10486634805862269, 0.14439668010563556, 0.2672102589774306, -0.16257453857416249, -0.10486634799404344]",,2.300000000000001,,0.521689371740874,,,,,,,,,,,,,,0.0024309159329990726,,,,,,,,,,,,,,,,,,,,,,0.27798701826712763,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.1806617910875412,,,,,,,,0.28728707574932977,-0.010588907425988128,,,0.06213860357201655,,,,,,,0.22986283202529406,,,,,,,,1.4,,,7,,,,,,,0.014014417330182986,,,,,,,,,,,,,,,747.544251469,,-0.11721419208777664,,,,,,,,,,,,,,,,,,,,,,,0.17136173360533913,,,,0.15189563062180478,,,
,0.027233766780617147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14023255619014416,,,0.14972488683641588,0.4667518060241754,,,,"[0.4310238339053405, 0.09360860611192805, -0.09604464870970439, 0.027942475547548428, -0.4310238339053405, -0.09360860611192805, 0.09604464870970439, -0.027942475547548428]",0.12654258285137382,,0.3156744228497411,,,,,,,,,,,,,,,,,,,,,,,,,0.010525160663534122,,,,1727432369.9185271,,,,,,0.46615047100766005,,,,,,,,,,,,,,,,,,0.24485682153746385,,,,,,0.15109839480251516,,0.4035900820799778,,,,,,,,0.5819222436631102,,,,,,,,,,,,,,,0.5710564050507392,,,,,,0.4662952607728264,,,,,,,,,,,,,,,,,,,,,,,,"[0.43680220305323186, 0.0728320588230532, 0.2127484449243736, 0.16240745523331593, -0.43680220305323186, -0.0728320588230532, -0.2127484449243736, -0.16240745523331593]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25572266014983486,,,,,,,,,"[0.41149412699671756, 0.12521889189990404, -0.2442697430753706, -0.052841080703294324, -0.41149412699671756, -0.12521889189990404, 0.2442697430753706, 0.052841080703294324]",,,,,,,,,,0.12883939934962416,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,"[0.43776169842011603, 0.06586905344333327, 0.23237889149787935, 0.18745773013067576, -0.4377616980932759, -0.06586905321466671, -0.2323788915218477, -0.18745772954553772]",,2.6000000000000014,,0.4658528061059895,,,,,,,,,,,,,,0.3280570484195482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.040923740119387486,,,,0,,,,,,,,,,,,,,,0.07739049856670255,,,,,,0.3171912098071772,,,,,,,,,,,,,,,,,,1.1,,,8,,,,,,,,,0.13740842146374482,,,,,,,,,0.11514942601085382,,,,857.430885464,,0.06180922760617921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13750204730688118,,,,-0.0815202452758629,0.47415105767404775,,,,"[-0.11351880195568625, 0.17758088252377474, -0.05255580427680677, -0.3847771928117857, 0.11351880195568625, -0.17758088252377474, 0.05255580427680677, 0.3847771928117857]",,,,,,,,,,,,,,,,0.0603366571112187,,,,,,,,,,,,,,0.12389577474299962,,1727432478.4893086,,0.20173390114901435,,,,0.47581884143665826,,,,,,,,,,,,,,,,,,,,0.09531202884458276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4751151042739948,,,,,,,,,,,,,,,,,,,,,0.19446185643773922,,,"[-0.10790597948253523, 0.14281656084072236, 0.07705262560570231, -0.2807683537663035, 0.10790597948253523, -0.14281656084072236, -0.07705262560570231, 0.2807683537663035]",0.45166291162668015,,,,0.15948648470437518,0.031080175002449598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.11353243324359666, 0.2179293398026428, -0.06648442902583168, -0.38962684959510435, 0.11353243324359666, -0.2179293398026428, 0.06648442902583168, 0.38962684959510435]",,,,,,,,,,,,,,,,,,,,8,,,,0.5222289933214197,,,,,,,,,,,,,,,,"[-0.10620339864655506, 0.12913094062241343, 0.13020819276080842, -0.24776408202533298, 0.10620339865220528, -0.12913093237033138, -0.13020819276890513, 0.24776408202944084]",,3.6000000000000023,,0.47619750696067614,,,,,,,,,,,0.05306461239994359,,,0.017629582317293578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.10891830140846431,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.444390866915405,,,,-0.010954163581123284,,,,,,,,,,,,,,,,,,1.7,,,9,,,,,,,,0.5508127392198366,,,,,,,,,,,,,,966.001694371,,-0.088792289987138,0.03835221971372471,,0.13090273880595832,,,,,,,,,,,,,,,,,,,,,,,,,,,
