experiment_score_1.3.0,experiment_score_1.17.0,experiment_score_t.11.0,experiment_score_10.90.0,experiment_score_1.25.0,experiment_score_t.40.0,experiment_score_h.93.0,experiment_score_h.1.0,experiment_score_10.85.0,experiment_score_h.75.0,experiment_score_t.27.0,experiment_score_h.98.0,experiment_score_10.18.0,experiment_score_10.49.0,experiment_score_t.39.0,experiment_score_10.12.0,experiment_score_h.3.0,hcva_point,experiment_score_10.24.0,experiment_score_10.33.0,experiment_score_t.99.0,experiment_score_10.86.0,experiment_score_t.61.0,experiment_score_t.9.0,experiment_score_h.48.0,experiment_score_t.43.0,experiment_score_t.78.0,experiment_score_1.7.0,experiment_score_t.31.0,experiment_score_h.40.0,experiment_score_h.30.0,experiment_score_t.96.0,experiment_score_t.37.0,experiment_score_1.71.0,experiment_score_1.31.0,experiment_score_h.62.0,experiment_score_1.45.0,experiment_score_10.31.0,experiment_score_10.8.0,experiment_score_t.80.0,experiment_score_1.15.0,experiment_score_t.69.0,experiment_score_10.43.0,experiment_score_1.82.0,experiment_score_1.44.0,experiment_score_h.94.0,experiment_score_1.83.0,experiment_score_t.59.0,experiment_score_1.91.0,experiment_score_t.76.0,experiment_score_10.70.0,experiment_score_1.35.0,experiment_score_10.23.0,experiment_score_10.28.0,experiment_score_h.12.0,experiment_score_10.0.0,experiment_score_1.6.0,experiment_score_h.49.0,experiment_score_h.53.0,experiment_score_1.0.0,experiment_score_h.26.0,experiment_score_t.13.0,experiment_score_1.29.0,experiment_score_1.5.0,experiment_score_1.70.0,experiment_score_h.4.0,experiment_score_h.46.0,experiment_score_10.47.0,experiment_score_1.16.0,action_judgement_consensus_10,experiment_score_10.78.0,experiment_score_t.23.0,experiment_score_h.19.0,experiment_score_h.28.0,experiment_score_1.19.0,decisions_1,experiment_score_h.66.0,experiment_score_t.94.0,experiment_score_1.59.0,experiment_score_1.68.0,experiment_score_10.54.0,experiment_score_h.83.0,experiment_score_10.42.0,experiment_score_t.84.0,experiment_score_10.48.0,experiment_score_1.12.0,experiment_score_1.55.0,experiment_score_1.51.0,experiment_score_t.18.0,experiment_score_10.57.0,experiment_score_t.98.0,experiment_score_10.83.0,experiment_score_10.61.0,_step,iteration,experiment_score_h.80.0,experiment_score_1.50.0,experiment_score_t.14.0,experiment_score_h.57.0,experiment_score_h.43.0,experiment_score_t.56.0,experiment_score_h.42.0,experiment_score_1.20.0,experiment_score_1.2.0,experiment_score_1.47.0,experiment_score_10.29.0,experiment_score_1.86.0,experiment_score_10.66.0,experiment_score_h.77.0,experiment_score_h.88.0,experiment_score_h.58.0,experiment_score_h.51.0,experiment_score_t.87.0,experiment_score_1.92.0,experiment_score_h.82.0,experiment_score_10.16.0,experiment_score_h.68.0,experiment_score_h.0.0,experiment_score_1.75.0,experiment_score_1.98.0,experiment_score_1.87.0,experiment_score_10.9.0,experiment_score_1.58.0,experiment_score_1.56.0,experiment_score_10.84.0,experiment_score_t.74.0,experiment_score_10.69.0,experiment_score_t.6.0,experiment_score_1.62.0,experiment_score_1.28.0,experiment_score_h.79.0,experiment_score_h.31.0,sample,experiment_score_h.89.0,experiment_score_10.30.0,experiment_score_t.1.0,action_judgement_consensus_t,experiment_score_10.17.0,experiment_score_h.17.0,experiment_score_h.11.0,experiment_score_h.33.0,experiment_score_1.43.0,experiment_score_t.66.0,experiment_score_h.7.0,experiment_score_10.36.0,experiment_score_t.63.0,experiment_score_1.14.0,experiment_score_h.59.0,experiment_score_t.0.0,experiment_score_t.8.0,experiment_score_1.23.0,experiment_score_h.52.0,experiment_score_h.21.0,experiment_score_1.27.0,experiment_score_10.71.0,experiment_score_10.94.0,experiment_score_h.99.0,experiment_score_t.91.0,experiment_score_1.22.0,experiment_score_h.56.0,experiment_score_t.79.0,experiment_score_h.14.0,experiment_score_1.90.0,experiment_score_10.4.0,experiment_score_1.78.0,experiment_score_t.58.0,experiment_score_t.93.0,experiment_score_t.21.0,experiment_score_10.56.0,experiment_score_1.93.0,experiment_score_10.27.0,experiment_score_1.73.0,experiment_score_t.26.0,experiment_score_t.16.0,experiment_score_10.3.0,experiment_score_h.25.0,experiment_score_t.57.0,experiment_score_10.41.0,experiment_score_h.15.0,action_judgement_consensus_h,experiment_score_10.92.0,action_judgement_consensus_1,experiment_score_t.47.0,experiment_score_h.34.0,experiment_score_10.14.0,_runtime,experiment_score_t.70.0,experiment_score_h.23.0,experiment_score_1.4.0,experiment_score_t.35.0,experiment_score_1.1.0,experiment_score_h.10.0,experiment_score_t.4.0,experiment_score_10.45.0,experiment_score_t.88.0,experiment_score_t.34.0,experiment_score_h.81.0,experiment_score_10.15.0,experiment_score_10.53.0,experiment_score_t.65.0,experiment_score_1.85.0,experiment_score_t.85.0,experiment_score_t.19.0,experiment_score_1.49.0,experiment_score_t.50.0,experiment_score_t.55.0,experiment_score_10.89.0,experiment_score_1.52.0,experiment_score_1.9.0,experiment_score_t.73.0,experiment_score_h.70.0,experiment_score_10.46.0,experiment_score_h.8.0,experiment_score_t.38.0,experiment_score_h.37.0,experiment_score_10.22.0,experiment_score_t.20.0,experiment_score_h.67.0,experiment_score_t.42.0,experiment_score_10.77.0,experiment_score_1.81.0,experiment_score_10.60.0,preference_consensus_10,experiment_score_10.2.0,experiment_score_1.97.0,experiment_score_10.96.0,experiment_score_h.50.0,experiment_score_1.24.0,experiment_score_10.58.0,experiment_score_t.46.0,experiment_score_h.84.0,experiment_score_h.47.0,experiment_score_h.95.0,experiment_score_t.83.0,experiment_score_h.87.0,experiment_score_10.79.0,experiment_score_t.52.0,situation,experiment_score_1.63.0,experiment_score_t.32.0,experiment_score_10.93.0,experiment_score_t.86.0,experiment_score_t.22.0,experiment_score_10.82.0,decisions_h,experiment_score_10.25.0,experiment_score_h.5.0,experiment_score_1.11.0,experiment_score_t.28.0,experiment_score_h.18.0,experiment_score_10.6.0,experiment_score_h.20.0,experiment_score_h.78.0,experiment_score_h.24.0,experiment_score_10.74.0,_timestamp,experiment_score_h.72.0,experiment_score_10.35.0,experiment_score_t.68.0,experiment_score_h.2.0,experiment_score_10.5.0,experiment_score_1.36.0,experiment_score_10.50.0,experiment_score_10.98.0,experiment_score_t.30.0,experiment_score_1.94.0,experiment_score_t.10.0,experiment_score_10.99.0,experiment_score_t.25.0,experiment_score_h.74.0,transition_point,experiment_score_1.34.0,experiment_score_1.38.0,experiment_score_10.63.0,experiment_score_1.99.0,experiment_score_t.2.0,experiment_score_t.60.0,experiment_score_t.51.0,experiment_score_10.91.0,experiment_score_10.55.0,experiment_score_t.64.0,experiment_score_10.80.0,experiment_score_1.40.0,experiment_score_10.44.0,experiment_score_1.69.0,experiment_score_h.65.0,experiment_score_h.96.0,experiment_score_10.62.0,experiment_score_h.45.0,experiment_score_1.39.0,experiment_score_10.39.0,experiment_score_1.89.0,experiment_score_t.62.0,experiment_score_10.68.0,experiment_score_1.66.0,experiment_score_t.45.0,experiment_score_h.22.0,experiment_score_10.64.0,experiment_score_1.61.0,experiment_score_10.51.0,experiment_score_h.54.0,experiment_score_h.97.0,experiment_score_t.92.0,experiment_score_10.67.0,experiment_score_10.11.0,experiment_score_10.87.0,experiment_score_1.65.0,experiment_score_t.71.0,experiment_score_1.42.0,experiment_score_1.46.0,experiment_score_h.35.0,experiment_score_t.54.0,experiment_score_h.29.0,experiment_score_10.40.0,experiment_score_h.38.0,experiment_score_1.79.0,experiment_score_t.7.0,experiment_score_1.30.0,experiment_score_h.69.0,experiment_score_1.8.0,experiment_score_t.72.0,experiment_score_t.15.0,experiment_score_10.34.0,preference_consensus_1,experiment_score_h.71.0,experiment_score_10.10.0,experiment_score_1.72.0,experiment_score_h.55.0,experiment_score_1.48.0,experiment_score_h.91.0,experiment_score_1.13.0,experiment_score_t.97.0,experiment_score_10.26.0,experiment_score_10.75.0,experiment_score_h.64.0,decisions_t,experiment_score_h.16.0,experiment_score_h.6.0,experiment_score_t.5.0,experiment_score_h.73.0,experiment_score_t.75.0,experiment_score_10.72.0,experiment_score_t.77.0,experiment_score_1.53.0,experiment_score_1.77.0,experiment_score_t.12.0,experiment_score_t.48.0,experiment_score_h.36.0,experiment_score_h.41.0,experiment_score_10.97.0,experiment_score_t.3.0,experiment_score_1.84.0,experiment_score_10.1.0,experiment_score_1.33.0,experiment_score_h.44.0,experiment_score_h.9.0,experiment_score_10.95.0,experiment_score_1.60.0,experiment_score_h.39.0,experiment_score_10.21.0,experiment_score_t.67.0,experiment_score_t.81.0,experiment_score_t.33.0,experiment_score_1.32.0,experiment_score_1.76.0,experiment_score_1.57.0,experiment_score_10.37.0,experiment_score_h.61.0,experiment_score_1.10.0,experiment_score_10.19.0,experiment_score_t.90.0,experiment_score_10.65.0,experiment_score_h.90.0,experiment_score_1.74.0,experiment_score_1.96.0,experiment_score_1.88.0,experiment_score_t.29.0,experiment_score_h.92.0,experiment_score_t.41.0,experiment_score_h.32.0,experiment_score_10.59.0,experiment_score_h.27.0,experiment_score_t.82.0,preference_consensus_t,experiment_score_h.60.0,experiment_score_10.81.0,experiment_score_1.67.0,experiment_score_1.54.0,experiment_score_10.52.0,experiment_score_1.41.0,experiment_score_1.37.0,experiment_score_10.38.0,experiment_score_h.86.0,experiment_score_1.18.0,experiment_score_10.7.0,experiment_score_10.73.0,experiment_score_1.21.0,experiment_score_t.89.0,experiment_score_h.85.0,experiment_score_h.63.0,experiment_score_t.36.0,experiment_score_10.13.0,experiment_score_1.95.0,experiment_score_t.24.0,preference_consensus_h,experiment_score_1.80.0,experiment_score_10.76.0,experiment_score_t.95.0,experiment_score_t.49.0,experiment_score_t.44.0,decisions_10,experiment_score_t.53.0,experiment_score_1.64.0,experiment_score_10.20.0,experiment_score_h.13.0,experiment_score_10.32.0,experiment_score_t.17.0,experiment_score_h.76.0,experiment_score_10.88.0,experiment_score_1.26.0
,,,,0.004726957908889662,,,,,,,,,,,,,1.6,,,,,,,,,0.18709265316131973,,,,,,,,,,,,,,,,,,0.24359480277778733,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.02210110184990646, -0.0639938342866052, -0.040587628520337565, -0.34612539182531626, 0.02210110184990646, 0.0639938342866052, 0.040587628520337565, 0.34612539182531626]",0.20225404651647327,,,,,-0.07128445544677235,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"[-0.05466839975271804, 0.01263327076785942, -0.0381164800765216, -0.39324853959454054, 0.05466839975271804, -0.01263327076785942, 0.0381164800765216, 0.39324853959454054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16239544797815192,,,,,,,,,,,0.007084986103936375,,,,"[-0.07954405366808713, 0.0516479906459777, -0.037656480468954694, -0.41663930656604337, 0.07954405366808713, -0.0516479906459777, 0.037656480468954694, 0.41663930656604337]",,"[-0.10159045366269516, 0.08713330485071276, -0.03712258858036799, -0.43998656044106954, 0.10159045426580789, -0.08713330615860856, 0.03712258940830577, 0.43998656045786433]",,,,125.329432895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14244820649955292,0.4955918315656688,,,,,,,,,,,,,,,1,,,,,,,-0.059472511433946315,0.035131640629431665,,,,,,,0.17420739199097796,,,1727441922.9698946,,,,,,,,,,,,,0.01997024727427814,,2.200000000000001,,,,,,0.12728681314439938,,,,,,,0.2834534013161087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5299053538223845,,,,,,,,,,,,-0.04658725026360455,,,,,,,,,,,,,,,,,,,0.25540674679061337,,,0.10258960796123158,,,,,,,,,,,,,,,,,,,,,,,,,,0.5117696528738532,0.11440155197405762,,,,,,,,,,,,,,,,,,,,0.5208234638296846,,,,,0.26829200796095515,-0.031425856908451025,,,,,,,,,
,,,,,,,,,,,,,0.08974210034379015,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16996407270848557,0.028987716358339716,,,,,,,,,,,,"[0.1338796609663493, 0.11218519933922676, 0.13455336995257877, 0.31379381986437044, -0.1338796609663493, -0.11218519933922676, -0.13455336995257877, -0.31379381986437044]",,,,,,0.19512437977883212,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14473506846188244,,,,,0,0.10873918191641542,,,"[0.09957389771830025, 0.07825657965936245, 0.23896288085618816, 0.25728937445992267, -0.09957389771830025, -0.07825657965936245, -0.23896288085618816, -0.25728937445992267]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07029618131924664,,,,,,,,"[0.07384348623273682, 0.05723760144155364, 0.3256620455300932, 0.22935224453757938, -0.07384348623273682, -0.05723760144155364, -0.3256620455300932, -0.22935224453757938]",,"[0.06731396738658396, 0.04922671909485136, 0.33879641489555723, 0.21705169583207568, -0.06731396735592314, -0.04922671847948767, -0.3387964146524245, -0.21705169771949526]",,,,239.87006052,,,,,,,,,,,,,,,,,,0.028861428527333893,,,0.04798479793096498,,,0.045067177072643516,,,,,,,,,,,,,0.45963761287492483,,,,,,,,,,,,,,,2,,,,,,,0.1949980919478263,,,,,,0.10908340089202932,,,,,1727442037.6431282,,,,,,,,,,,,,,,2.000000000000001,,,,,,,,,,,,,,,,,,,,,0.10886546974742124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5292129803610145,,,,,,,,,,,,0.169895375532229,,0.16983778487747975,,0.07016989348824082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49550189526553495,,,,,,,,,,,,0.009415509502790381,,0.08363646550081812,,,,,,,0.5188813483281596,,,,0.05409043277393702,,0.13424370796237586,,,,,,,,,
,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,0.5052697266038667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28200824018250437,,,0.6406026198347914,,,,,0.005563610349624132,,,"[0.6534030388855453, -0.04986754726497505, -0.06485596937624347, -0.21327511874517655, -0.6534030388855453, 0.04986754726497505, 0.06485596937624347, 0.21327511874517655]",,,,,,0.20458032066223583,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"[0.6210671144648452, -0.07877082563801076, -0.06946748240004577, -0.24441204393908175, -0.6210671144648452, 0.07877082563801076, 0.06946748240004577, 0.24441204393908175]",,,,,,,0.5182547377881084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5822174174152625, -0.09387586479444587, -0.07489221190025164, -0.26266336893929365, -0.5822174174152625, 0.09387586479444587, 0.07489221190025164, 0.26266336893929365]",,"[0.5502344435951304, -0.11085802511588999, -0.0792942633087834, -0.280001062747458, -0.5502344433047822, 0.11085802500799374, 0.07929426331062879, 0.28000105771136946]",,,,354.602538285,,,,,,,,,,,,,0.30960967589494454,,,,,,,,,,,,,0.033165046062064274,,,,,,,,,,,0.43163083702274296,,,,,,,0.0233787294661201,,,,,,,,3,,,,,,,0.21756533184647753,,,,,,,,,,,1727442152.375587,,,,,,,,,,,,,,,2.4000000000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007421400834617564,,,,,,,0.5360698569046043,,,,,,,0.4509319126998666,,,,,,,0.6098024895340537,,,,,0.2353804509629735,,,,,,,,0.2690232289982627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4414665604693307,,,,,,,,,,,0.5458561735005485,,,,,,,0.6503889364307355,,,0.4450665926953026,,,,,,0.24516676755891767,0.29982335929900034,,,0.6227875007182954,,,,,
,,,0.10285675778883387,,,,,,,,0.04360236322276996,,,,,,1.7,,,,,,,0.0005046492403288361,,,,,,,,,,,,,,,,,,,,,,,,0.19124566351554623,,,,,,,,,,,,,,,,,,,,,"[0.04608212415015395, 0.16679834929918888, 0.22084283658822798, -0.04743488131745387, -0.04608212415015395, -0.16679834929918888, -0.22084283658822798, 0.04743488131745387]",,,,,,0.06315612672269051,,,,,,,,,0.03706457865947592,,,,,,0.042075347943161034,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,0.06315280447195225,,,,,,,,,,,,,0,,,,"[0.1042095714075931, 0.06873750462182093, 0.059354335229170385, 0.027771752019370072, -0.1042095714075931, -0.06873750462182093, -0.059354335229170385, -0.027771752019370072]",,,,,,,,,,,,,,,,,,,,,0.21232312004433743,,,,,0.046746387120504496,,,,,,,,,,,,,,,,,"[0.12989733307292975, 0.04939919961369235, 0.02607504380881562, 0.04664495277297666, -0.12989733307292975, -0.04939919961369235, -0.02607504380881562, -0.04664495277297666]",,"[0.15987694899571492, 0.011067198890513497, -0.043720264352256434, 0.08742450740086911, -0.15987694889431067, -0.011067194077458457, 0.04372026816962511, -0.0874245052156866]",,,,471.772886942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5812309745143742,,,,,,,,,,,,,,,4,,,,,,,0.0827065679718728,,,,,,,,,,,1727442269.5459182,,,,,,,,0.007042433803622877,,,,,,,2.000000000000001,,,,,,,,0.24735603418387558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5249403433254537,,,,,0.01904579200885345,0.2107961047647285,,,,,,0.08423358325148173,,,,,,,,,,,0.002031664519937762,,,,,,,,,,,,,,,,,,,,,,,,0.06782384364929571,,0.06629682836968678,,,,,,,,,,,0.5546564936888978,,,,,,,,,,,,,,,,,,,,,0.5454659549934593,,,,,,0.11926649739101988,,,,,,,,,
,,0.3210179228944041,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,0.07056008632436744,,,,,,,,,,,,,,,,0.017304270857024087,,,,,,,,,,,,,,,,,,,,,,,"[0.23259740912999347, 0.31866717101356057, -0.05319995131145834, -0.1316894834585679, -0.23259740912999347, -0.31866717101356057, 0.05319995131145834, 0.1316894834585679]",,,,,,0.08473095982860145,,,,,,0.016796977034867072,,,,,,,,,,0.007519166252444587,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.07983789710678993,,"[0.18739463674291845, 0.22165360674621581, -0.0038693713102737892, -0.13530448901386474, -0.18739463674291845, -0.22165360674621581, 0.0038693713102737892, 0.13530448901386474]",,,0.31070078685872404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.1465657106492308, 0.15489570052715093, 0.01857077292437889, -0.1373231439428272, -0.1465657106492308, -0.15489570052715093, -0.01857077292437889, 0.1373231439428272]",,"[0.14605539941518117, 0.15508423145735653, 0.017557962744817805, -0.13803740095667696, -0.1460553991360464, -0.15508420911217635, -0.017557960321340587, 0.1380374006357324]",,,,588.313092453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22926174358058637,,,,,0.5168557733230019,,,,,,,,,,,0.006479840999186998,,,,5,,,,,,,0.08523825365075846,,,0.31019349303656707,,,,,,,,1727442386.0860312,,,,,,,,,0.08087722236004752,,,,,,2.6000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23853955436300886,0.31997859764114656,,,,,,,,,,,,,0.07005279250221041,,,,,,0.5227574870358117,,,,,,,,,,,,0.09555538968643854,,,,,,,,,,,,,,,,,,,,,,,,,0.23957887961626645,,,,,,,,,,,,,,,,,,,,,,,0.5198299565544051,,,0.22875444975842935,,,,,,,,,,,,,,,,,,0.5208602926913664,,,,,,0.09451606443318095,,,,,,,,,
0.3498593562242221,,,,,,,,,0.12689013352202155,,,,,,,0.3491300692881848,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.1364164218171784, 0.05341272482700199, -0.04744494353047802, -0.04148940114124385, 0.1364164218171784, -0.05341272482700199, 0.04744494353047802, 0.04148940114124385]",,,,,,-0.09263466686050709,,,,,,,,0.064797695578138,,,,,,,,,,5,0,,,,,,,,,,,,,,,0.2789164153068786,,,,,,,,,0.12616084658598428,,,,,,0.06224597790731806,,,,,,,,0,,,,"[-0.12104191272309386, 0.05932774007777215, -0.05406909681921989, -0.00479652085519519, 0.12104191272309386, -0.05932774007777215, 0.05406909681921989, 0.00479652085519519]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3484017101733378,,,,,"[-0.11671108304358381, 0.06694348010928457, -0.06365008303790586, 0.004693569241274291, 0.11671108304358381, -0.06694348010928457, 0.06365008303790586, -0.004693569241274291]",,"[-0.11436619282662762, 0.0693114923379582, -0.06689359189626393, 0.00701985058963054, 0.11436619276649361, -0.06931149233548864, 0.06689359192957431, -0.007019849951611759]",,,,705.716183786,,,,,,,,,0.2756363385212117,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49152917453190104,,,,,,,,0.06151761879247106,,,,,,,6,,,,,,,-0.09190537992446982,,,,,,,,,,,1727442503.489241,,,,,,,,,,,,,,,2.4000000000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5422301386403334,,,,,,,,,,0.12761849263686856,,-0.08862530313880287,,,,,0.1301702103076885,,,,,,,,,,0.3458499925025179,0.060788331856433786,,,,,,,,,,,,,,,,,,,,,,,,0.2796457022429159,,,,,,,,0.5159736208371688,,,,,,,,,,,,,,,,,,,,,0.5325059249456363,,,,,,-0.09117702080962281,,,,,,,,0.27818805619203163,
,,,,,,,,,,,,0.05327015781767895,,0.325461789958755,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.13450588883597867, -0.20415249102239863, -0.16151992812859234, -0.08957274517759245, -0.13450588883597867, 0.20415249102239863, 0.16151992812859234, 0.08957274517759245]",,,,,,-0.003713898100094107,,,,,,,0.18340494339803642,,,,,,0.04120120131828332,,,,,6,0,,,,,,,0.17200091545106816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"[0.17275607608251556, -0.2403509257413027, -0.224488086168817, -0.14779650330701283, -0.17275607608251556, 0.2403509257413027, 0.224488086168817, 0.14779650330701283]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.17065262003935158, -0.23767135534483494, -0.2222576448292633, -0.14227333323769964, -0.17065262003935158, 0.23767135534483494, 0.2222576448292633, 0.14227333323769964]",,"[0.19798241588677512, -0.26869790020314693, -0.2513998475022194, -0.2008118296598874, -0.19798241689813534, 0.2686979000799217, 0.25139984889970507, 0.20081183026777666]",,,,823.87083249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17133598689864077,,,,0.6002991795298686,,0.22396464004717143,,,,,,,,,,,,,7,,,,,,,0.004780098967930427,,,,,0.041866129870710686,,,,,,1727442621.643892,,,,,,,,,,,,,,,2.100000000000001,,,,,,,,,,,,,,,,,,,0.3332908584743522,0.3133928334593594,,,,,,,,,,,0.232458637115196,,,,,,,0.1635069183830436,,,,,,,,,,,,,,,0.5511698388326713,,,,,,,,0.2317937085627686,,,,0.004115170415503064,,,,,,,,,,,,,,0.24386266506216425,,,,,,,,,0.3247968614063277,,,,,,,,,,,,,,,,,,,,,,,,,0.5754729164268624,,,,,,,,,,0.03337213280268615,,,,,,,,,,,0.5778361221311252,,,,,,0.01618412691489869,,,,,,,,,
,,,,,,0.4077655467832779,,,,,,,,,,,1.0,,,,0.09551760337570447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17247900604287844,,,,,,,,,,,,,,,,,"[-0.47816027058726135, 0.10794609499913639, -0.25647205168425385, 0.07273723936196515, 0.47816027058726135, -0.10794609499913639, 0.25647205168425385, -0.07273723936196515]",,0.1638875182388472,,,,-0.35083370969666355,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,0.08788625822444796,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"[-0.47578566997234806, -0.03859091464807206, -0.23465775907100117, -0.03424584537503285, 0.47578566997234806, 0.03859091464807206, 0.23465775907100117, 0.03424584537503285]",,,,,,,,,,,,,,0.16484766089162192,0.7676297028975895,,,,,,,,,,,,,,,0.4068054041305032,,,0.4077655467832779,,,,,,,,,,"[-0.4754368729592455, -0.09148970973598523, -0.22889858846358196, -0.07942336056808513, 0.47543687274322144, 0.09148972496581202, 0.22889858916823266, 0.07942336081284208]",,"[-0.4754368729592455, -0.09148970973598523, -0.22889858846358196, -0.07942336056808513, 0.47543687274322144, 0.09148972496581202, 0.22889858916823266, 0.07942336081284208]",,,,944.68963026,,0.16484766089162192,,,,,,,,,,,,,,,,,,,,0.7676297028975895,,,,,,,,,,,,,,,0.4600740791205056,,,,,,,,,,,,,,0.7666695602448148,8,,,0.41539689193453444,0.08692611557167323,,,-0.35083370969666355,,,,,,,,,,,1727442742.4487972,,,,,,,,,,,,,,,2.000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49458899040763454,,,,,,,,,,,,-0.34987356704388883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4778202885854475,,,,,0.775261048048846,,,,0.08788625822444796,,,,,,,,,,,,0.49458899040763454,,,,,,-0.3584650548479201,,,,,,,,,
,,,,,0.6550514151348941,,,,,,,,,,0.35478555063103767,,1.7,,,,,,,,,,,,0.6221096326605028,,,,,,,,,,,,,,,,,,,,,,,,,0.308266828857062,,,,,,,,,,,,,,,"[-0.44214929910691775, -0.2452002963075436, 0.020416313975866848, -0.07277940244020645, 0.44214929910691775, 0.2452002963075436, -0.020416313975866848, 0.07277940244020645]",,,,,,-0.14246662878919436,,,,,,,,,,0.2879108457438591,,,,,,,,8,0,,,,,,,,,,,,,,0.403482553638722,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"[-0.41474637125472713, -0.21192744955315287, 0.0177985077178759, -0.10952412993550908, 0.41474637125472713, 0.21192744955315287, -0.0177985077178759, 0.10952412993550908]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.3469135748395771, -0.19239587938595798, 0.01583893927342367, -0.12635242380510672, 0.3469135748395771, 0.19239587938595798, -0.01583893927342367, 0.12635242380510672]",,"[-0.30556586696423343, -0.17889949872266644, 0.014701127162966328, -0.13316253837994743, 0.3055658671053461, 0.17889949871590527, -0.014701127366849809, 0.13316253823092108]",,,,1063.892943192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35696383186474634,,,0.49670282691575796,,,,,,,,,,,,,,,9,,,,,,,-0.1628226119023973,,,,,,,,,,,1727442861.6659715,0.16139907529059835,,,,,,,,,,,,,,2.9000000000000017,,,,,,,,,,,,0.6017536495472999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6686283544344784,,,,,,,0.12845729281620713,,,0.4907397853440379,,,0.1817550584038013,,,,,,,,,-0.19576439437678853,,,,,,0.11488035351662271,0.3705407711643308,,0.42383853675192495,0.3412086113314533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4937358236720479,,,,,,,,,,,,,,,,,,,,,0.4925163692185087,,,,,,-0.20934133367637295,,,,,,,,,
