experiment_score_10.14.0,experiment_score_h.85.0,experiment_score_1.87.0,experiment_score_h.61.0,experiment_score_t.69.0,experiment_score_10.59.0,experiment_score_1.91.0,experiment_score_1.13.0,experiment_score_t.78.0,experiment_score_1.36.0,experiment_score_1.43.0,experiment_score_10.76.0,experiment_score_h.7.0,experiment_score_10.22.0,experiment_score_h.81.0,experiment_score_10.8.0,experiment_score_h.18.0,experiment_score_10.15.0,experiment_score_10.28.0,experiment_score_1.34.0,experiment_score_1.35.0,experiment_score_1.76.0,experiment_score_t.93.0,experiment_score_1.24.0,experiment_score_t.92.0,experiment_score_10.31.0,experiment_score_10.35.0,experiment_score_10.60.0,experiment_score_10.82.0,experiment_score_1.57.0,experiment_score_t.21.0,experiment_score_t.51.0,experiment_score_1.61.0,experiment_score_10.68.0,experiment_score_t.31.0,experiment_score_t.48.0,experiment_score_h.24.0,experiment_score_h.44.0,experiment_score_h.94.0,experiment_score_h.15.0,experiment_score_10.16.0,experiment_score_1.4.0,experiment_score_t.61.0,experiment_score_h.58.0,action_judgement_consensus_10,experiment_score_t.58.0,experiment_score_h.31.0,experiment_score_1.41.0,experiment_score_1.50.0,experiment_score_10.3.0,experiment_score_10.49.0,experiment_score_h.83.0,experiment_score_t.25.0,experiment_score_t.66.0,experiment_score_10.11.0,experiment_score_h.21.0,experiment_score_t.68.0,experiment_score_t.82.0,preference_consensus_10,experiment_score_h.90.0,experiment_score_10.46.0,experiment_score_h.84.0,experiment_score_10.64.0,experiment_score_10.10.0,experiment_score_t.80.0,experiment_score_1.65.0,experiment_score_1.85.0,experiment_score_t.37.0,experiment_score_1.70.0,experiment_score_1.84.0,experiment_score_h.1.0,experiment_score_1.30.0,experiment_score_t.96.0,experiment_score_t.76.0,experiment_score_t.36.0,experiment_score_1.72.0,experiment_score_t.34.0,experiment_score_h.60.0,experiment_score_1.52.0,experiment_score_1.88.0,experiment_score_1.47.0,experiment_score_1.45.0,experiment_score_t.52.0,experiment_score_t.15.0,action_judgement_consensus_h,experiment_score_10.40.0,experiment_score_t.24.0,experiment_score_1.53.0,experiment_score_t.32.0,experiment_score_h.54.0,experiment_score_1.31.0,experiment_score_10.70.0,_runtime,experiment_score_1.15.0,experiment_score_1.5.0,experiment_score_t.95.0,experiment_score_1.68.0,experiment_score_h.55.0,experiment_score_10.50.0,experiment_score_1.64.0,experiment_score_t.64.0,experiment_score_h.93.0,experiment_score_10.74.0,experiment_score_t.8.0,experiment_score_10.61.0,experiment_score_t.50.0,experiment_score_t.94.0,experiment_score_t.97.0,decisions_10,experiment_score_t.23.0,experiment_score_t.63.0,experiment_score_h.46.0,experiment_score_10.38.0,experiment_score_1.26.0,experiment_score_t.55.0,experiment_score_1.18.0,experiment_score_1.58.0,experiment_score_1.99.0,experiment_score_t.7.0,experiment_score_10.92.0,experiment_score_10.5.0,experiment_score_h.12.0,experiment_score_t.43.0,experiment_score_h.70.0,experiment_score_h.8.0,sample,experiment_score_10.42.0,experiment_score_10.71.0,experiment_score_h.9.0,experiment_score_t.65.0,experiment_score_t.41.0,experiment_score_10.19.0,experiment_score_10.94.0,experiment_score_t.42.0,experiment_score_t.39.0,experiment_score_t.98.0,experiment_score_10.93.0,experiment_score_h.86.0,experiment_score_h.77.0,_timestamp,experiment_score_10.29.0,experiment_score_t.12.0,experiment_score_h.14.0,experiment_score_h.33.0,experiment_score_10.57.0,experiment_score_1.95.0,experiment_score_10.52.0,experiment_score_10.91.0,preference_consensus_h,experiment_score_1.10.0,experiment_score_t.53.0,experiment_score_10.0.0,experiment_score_h.3.0,experiment_score_10.45.0,experiment_score_t.99.0,experiment_score_10.13.0,experiment_score_h.4.0,experiment_score_h.0.0,decisions_h,experiment_score_1.86.0,experiment_score_1.54.0,experiment_score_h.87.0,experiment_score_1.92.0,experiment_score_10.83.0,experiment_score_1.23.0,experiment_score_h.59.0,experiment_score_1.62.0,experiment_score_1.39.0,experiment_score_t.2.0,experiment_score_h.82.0,experiment_score_t.72.0,preference_consensus_1,preference_consensus_t,experiment_score_1.0.0,experiment_score_10.21.0,experiment_score_t.59.0,experiment_score_1.29.0,experiment_score_1.71.0,experiment_score_h.88.0,experiment_score_10.34.0,experiment_score_t.30.0,experiment_score_1.89.0,experiment_score_t.47.0,experiment_score_1.21.0,experiment_score_h.45.0,experiment_score_10.44.0,decisions_t,experiment_score_h.5.0,experiment_score_1.66.0,experiment_score_10.33.0,experiment_score_t.19.0,experiment_score_10.55.0,experiment_score_t.22.0,experiment_score_10.17.0,experiment_score_1.97.0,experiment_score_1.27.0,experiment_score_10.97.0,experiment_score_10.96.0,experiment_score_1.73.0,_step,experiment_score_1.82.0,experiment_score_t.5.0,experiment_score_10.99.0,experiment_score_1.90.0,experiment_score_10.87.0,experiment_score_t.1.0,experiment_score_t.14.0,experiment_score_10.32.0,experiment_score_1.55.0,experiment_score_h.42.0,experiment_score_t.46.0,experiment_score_1.59.0,experiment_score_10.24.0,experiment_score_1.42.0,experiment_score_h.38.0,experiment_score_10.67.0,experiment_score_10.54.0,experiment_score_1.46.0,experiment_score_10.86.0,experiment_score_h.50.0,experiment_score_10.78.0,experiment_score_1.1.0,experiment_score_10.48.0,experiment_score_h.73.0,experiment_score_t.13.0,experiment_score_h.29.0,experiment_score_h.72.0,experiment_score_h.28.0,experiment_score_h.11.0,action_judgement_consensus_t,experiment_score_10.30.0,experiment_score_1.44.0,experiment_score_t.29.0,experiment_score_h.52.0,experiment_score_10.18.0,experiment_score_1.83.0,experiment_score_h.20.0,experiment_score_10.77.0,experiment_score_h.78.0,experiment_score_10.88.0,experiment_score_t.3.0,experiment_score_10.25.0,experiment_score_1.48.0,experiment_score_10.58.0,experiment_score_10.43.0,experiment_score_10.98.0,experiment_score_10.75.0,experiment_score_10.1.0,experiment_score_10.63.0,experiment_score_h.40.0,experiment_score_10.27.0,experiment_score_t.17.0,experiment_score_h.64.0,experiment_score_h.79.0,experiment_score_1.12.0,experiment_score_1.94.0,experiment_score_h.32.0,experiment_score_t.45.0,experiment_score_h.36.0,experiment_score_h.23.0,experiment_score_t.9.0,experiment_score_h.39.0,experiment_score_t.81.0,hcva_point,experiment_score_10.47.0,experiment_score_h.41.0,experiment_score_10.79.0,experiment_score_t.16.0,experiment_score_10.81.0,experiment_score_h.97.0,experiment_score_h.47.0,experiment_score_10.51.0,transition_point,experiment_score_t.28.0,experiment_score_t.33.0,experiment_score_10.7.0,experiment_score_t.70.0,experiment_score_h.65.0,experiment_score_1.28.0,experiment_score_1.96.0,experiment_score_10.84.0,experiment_score_t.84.0,experiment_score_t.57.0,experiment_score_t.40.0,experiment_score_10.6.0,experiment_score_1.81.0,experiment_score_h.53.0,experiment_score_t.26.0,experiment_score_1.49.0,experiment_score_h.19.0,experiment_score_t.67.0,experiment_score_h.17.0,experiment_score_t.56.0,experiment_score_h.37.0,experiment_score_10.89.0,experiment_score_h.74.0,experiment_score_t.87.0,iteration,experiment_score_t.86.0,experiment_score_1.17.0,experiment_score_t.90.0,experiment_score_10.4.0,experiment_score_t.83.0,experiment_score_t.44.0,experiment_score_t.60.0,experiment_score_1.25.0,experiment_score_h.95.0,experiment_score_10.53.0,experiment_score_1.14.0,experiment_score_h.51.0,experiment_score_1.60.0,experiment_score_1.69.0,experiment_score_h.27.0,experiment_score_1.11.0,experiment_score_h.10.0,experiment_score_h.92.0,experiment_score_h.63.0,experiment_score_h.68.0,experiment_score_h.49.0,experiment_score_1.74.0,experiment_score_t.75.0,experiment_score_1.79.0,experiment_score_h.62.0,action_judgement_consensus_1,experiment_score_t.91.0,experiment_score_10.39.0,experiment_score_1.40.0,experiment_score_h.25.0,experiment_score_t.85.0,experiment_score_1.19.0,experiment_score_1.63.0,experiment_score_10.41.0,experiment_score_1.7.0,experiment_score_1.93.0,experiment_score_10.56.0,experiment_score_h.16.0,experiment_score_1.38.0,experiment_score_h.80.0,experiment_score_10.23.0,experiment_score_10.85.0,experiment_score_h.30.0,experiment_score_10.72.0,experiment_score_t.77.0,experiment_score_h.76.0,experiment_score_h.6.0,experiment_score_h.98.0,experiment_score_t.11.0,experiment_score_t.20.0,experiment_score_10.62.0,experiment_score_h.2.0,experiment_score_1.9.0,experiment_score_t.18.0,experiment_score_1.98.0,experiment_score_t.88.0,experiment_score_1.32.0,experiment_score_1.78.0,experiment_score_1.20.0,experiment_score_t.89.0,experiment_score_h.99.0,experiment_score_10.73.0,experiment_score_10.36.0,experiment_score_1.80.0,situation,experiment_score_h.75.0,experiment_score_t.62.0,experiment_score_10.2.0,experiment_score_1.3.0,experiment_score_h.13.0,experiment_score_10.80.0,experiment_score_t.71.0,experiment_score_h.43.0,experiment_score_h.26.0,experiment_score_h.56.0,experiment_score_1.37.0,experiment_score_1.2.0,experiment_score_10.9.0,experiment_score_10.90.0,experiment_score_t.6.0,experiment_score_10.37.0,experiment_score_t.79.0,experiment_score_1.33.0,experiment_score_t.10.0,experiment_score_t.27.0,experiment_score_h.96.0,experiment_score_10.95.0,experiment_score_h.35.0,experiment_score_t.74.0,experiment_score_10.26.0,experiment_score_t.35.0,experiment_score_t.49.0,experiment_score_10.65.0,experiment_score_1.56.0,experiment_score_t.54.0,experiment_score_h.57.0,experiment_score_h.67.0,experiment_score_h.34.0,experiment_score_h.89.0,experiment_score_h.48.0,experiment_score_1.77.0,experiment_score_10.69.0,experiment_score_h.22.0,experiment_score_h.91.0,experiment_score_1.6.0,experiment_score_1.16.0,experiment_score_t.73.0,experiment_score_h.66.0,experiment_score_1.22.0,experiment_score_h.71.0,experiment_score_1.67.0,experiment_score_h.69.0,experiment_score_10.12.0,experiment_score_t.4.0,experiment_score_t.0.0,experiment_score_1.75.0,experiment_score_1.51.0,experiment_score_10.66.0,experiment_score_1.8.0,experiment_score_10.20.0,decisions_1,experiment_score_t.38.0
,,,,,,,,,,,0.09130141380693343,,,,,,,,,,0.009255614186857636,,,,,,,,,,,,,,,,,,,,0.14808260911019544,,,"[-0.003518827210225248, 0.2663912439449548, 0.09285276969428283, 0.045911592190971066, 0.003518827210225248, -0.2663912439449548, -0.09285276969428283, -0.045911592190971066]",,,,,,,,,,,,,,0.4053427646343404,,,,,,,,,,,,,,,0.066894301156286,,,,,,,,,,,"[0.06942237259932932, 0.16796453446165155, 0.14738663302842384, 0.10479312072419547, -0.06942237259932932, -0.16796453446165155, -0.14738663302842384, -0.10479312072419547]",,,,,,,,112.470103175,,,,,,,,,,,,,,,,0.053789240172783276,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1727431639.9420586,,,,,,,,,0.42036608684127336,,,,,,,,0.12686067127570777,,0.11461310195837142,,,,,,,,,,,,,0.4249556989108924,0.41427184825329905,,,,,,,,,,,,,,0.07819635282343071,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0.5221314798672749,,,,,,,,,,,,,,"[0.01325329532430064, 0.2421925360935797, 0.1241290613353132, 0.05593403341404175, -0.01325329532430064, -0.2421925360935797, -0.1241290613353132, -0.05593403341404175]",,,,,,,,,,,,,,,,,0.4060898539042932,,,,,,,,,,,,,,,,,1.7,,,,,,,,,3.400000000000002,,,,,,,,,,,,,,,,,,0.4977243672166275,,,,,,,0,,,,0.06603680949011964,,,,,,,,,,,,,,,,,,,0.43049696655494063,,,"[0.1013884361205074, 0.12695823696606076, 0.16129095772527502, 0.12646390376912942, -0.10138843594729563, -0.1269582368811278, -0.16129095798321016, -0.1264639039735265]",,,,,,,,,,,,,,,,,,,,0.03047755202134529,,,,,,,,,,,,,,,,,,,1,0.4669137156898814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4613076180816868,,,,,,,,,,,,,,0.4400856802471992,,,0.09044392214076707,,0.48813565352436905,,,,,0.13583503979285907,
,,,0.08248778892553046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03560691254043674,,,,,,,,,,0.08248778892553046,,"[-0.3414580674131673, 0.5740029932075822, -0.17987513491293816, 0.11877891785029941, 0.3414580674131673, -0.5740029932075822, 0.17987513491293816, -0.11877891785029941]",,,,,,,,,,,,,,0.5151868878898863,,,,,,,,,,,,,0.4387190624701423,,,,,,,0.17312974592865646,,,,0.22001062231375018,,"[-0.2898890886046623, 0.5721708000604561, -0.12580611191130633, 0.11549488884643598, 0.2898890886046623, -0.5721708000604561, 0.12580611191130633, -0.11549488884643598]",,,,0.30644498648386326,,,,215.095996645,,,,,,,,,,,,0.13499552234864803,,,,-0.2631205430438528,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1727431742.6669192,,,,,,,0.2725183557368678,,0.5168525060824479,,,,,,,,,,-0.21061280962073523,,,,,,,,,,,,,0.5185959269647838,0.5168525060824479,,,,,,,,0.485599938855236,,,,,,-0.21061280962073523,,,,,,,,,,,,,1,,,,,,,,0.3589527199069808,,,,,,,,,,,,,,,,,,,,,,"[-0.2898890886046623, 0.5721708000604561, -0.12580611191130633, 0.11549488884643598, 0.2898890886046623, -0.5721708000604561, 0.12580611191130633, -0.11549488884643598]",0.5381076722783535,,,0.22001062231375018,,,,,,,,,,,,,,,,,,,,,,,0.30644498648386326,,,,,,,2.2,,,,,,,,,2.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.22608793307145997, 0.5704024175378021, -0.09655849341576385, 0.11190783086600248, 0.22608793297499744, -0.5704024181946782, 0.09655849580514955, -0.11190783026723375]",,,,,,,,,,,,,,,,,0.485599938855236,,,,,,,,,,,,,,0.2595641100987695,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1637319332356415,
,,,,,,,,,,,,,,,,,,,,,,0.3178587541230638,,,,,,,,,0.3596779916410509,,,,,,,,,,,,,"[0.4616581682241792, 0.22818097350766467, 0.5169733678509886, 0.029968020015893618, -0.4616581682241792, -0.22818097350766467, -0.5169733678509886, -0.029968020015893618]",,,,,,,,,,,,,,0.47462165889923813,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.44012775130792353, 0.35498188828952754, 0.5585536767504214, 0.2697497961303228, -0.44012775130792353, -0.35498188828952754, -0.5585536767504214, -0.2697497961303228]",,,,,0.8448412227663771,,,317.957232139,,,,,,,,,0.31845638903129575,,,,,,,0.4907195760417698,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.309863898257436,,,1727431845.5281572,,,,,,,,,0.5002418998495123,,,,,,,,,,0.49931206681562956,,0.8473197354994113,,,,,,,,,,,0.5088913023245436,0.4915465178583418,,,,,,,,,,,,,,0.4987144319073976,,,,,,,,,,,,0.3005975498529485,2,,,,,,,,,,,,,,,,,0.8362487319925174,,,,,,,0.2981190371199143,,,,,,"[0.4447963282370285, 0.32561588305517314, 0.5508396646761076, 0.18661788031658882, -0.4447963282370285, -0.32561588305517314, -0.5508396646761076, -0.18661788031658882]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,0.3516831357754231,2.000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.36027562654928286,,,,,,,,,,,,,,"[0.43214111656705884, 0.3981566902869173, 0.5739619869328648, 0.3268528545869423, -0.4321411165794412, -0.3981566943942431, -0.5739619867379232, -0.32685285465980196]",,,,,,,,,,0.32093490176433,,,,,,,,,,,,,,,,,,,,,,,,,,0.28952654634605446,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442435878581451,,,,,,,,,,,,0.29752140221168233,,,,,,,,,,0.3627541392823171,,,,0.5017905795486638,
,,,,,,,,,,,,,,,,,0.30447656659825384,,0.15916654800056335,,,,,,,,,,,,,,,,,,,,0.2880381128228685,,,,,"[0.22549969112763774, -0.4557687553577333, 0.26500402245106575, 0.1194827628259926, -0.22549969112763774, 0.4557687553577333, -0.26500402245106575, -0.1194827628259926]",,,,,,,,,,,,,,0.5242386676094022,,,,,,,,,,,,,,,,,,0.14197197723653643,,,,,,,0.29484425382368573,"[0.2041513831811043, -0.2159762936078529, 0.31245850558955246, 0.03436472153360395, -0.2041513831811043, 0.2159762936078529, -0.31245850558955246, -0.03436472153360395]",0.4217226752763381,,,,,,,422.810652423,0.2776496830596588,,,,,,,,,0.6745891723431686,,,,,,0.24429432443327148,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1727431950.3436604,,,,,,,,,0.47758380271453804,,,,,,,,,,0.2607327782086568,,,,,,,,,,,,,0.4640354333257994,0.49311787587527306,,,,,,,0.13233966446196832,,,,,,,0.2539266372078396,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.20546665241125173, -0.2809874388839827, 0.3010707041032847, 0.04872755618032795, -0.20546665241125173, 0.2809874388839827, -0.3010707041032847, -0.04872755618032795]",,,,,,,,,,,,,,,,,,,,0.43816112905172344,,,,,,,,,,,,,,1.6,,,,,,,,,2.000000000000001,,,,,,,,,,,0.4313549880509062,,,,,,,,,,,,0.691027626118554,,0,,,,,,,,,,,,,,,,,,,,,,0.7014160558817637,,,,"[0.20192640035573223, -0.14870625126757184, 0.3310297252689812, 0.01636014730795176, -0.201926401095229, 0.14870625529183254, -0.3310297247238931, -0.016360144031910856]",,,0.4485495588149331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,0.6842214851177367,,,,,,,,,0.14877811823735365,,,,,,,,,,,,,,,,,,,,,,,0.2711212079718665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009424920267298922,,,,,,0.02998986618138083,,,,,,,,,"[0.26103222400443726, -0.1485816135815504, 0.2059550692673955, -0.10750745385889812, -0.26103222400443726, 0.1485816135815504, -0.2059550692673955, 0.10750745385889812]",,,,,,0.5005347581545401,0.4701025153673918,,,,,,,0.478375954356636,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.016864723836834225, -0.04306210340661819, 0.22243220117067364, -0.14215712683221798, -0.016864723836834225, 0.04306210340661819, -0.22243220117067364, 0.14215712683221798]",,,,,,,,526.73819082,,,,,,,,,,,,,,,,0.23230265572797595,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1727432054.3091245,,,,,0.12906013378567044,,,,0.4830884797117314,,,,,,,,,,0.12312492106729335,,,,,0.5792802500280744,,,,,,,,0.48498492439137497,0.48165265359550585,,,,,,,,,,,,,,0.19232462855887542,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,0.009988160987719708,,,,,,,"[0.17670245033504903, -0.13709217246732075, 0.20684088613912774, -0.13251814637772433, -0.17670245033504903, 0.13709217246732075, -0.20684088613912774, 0.13251814637772433]",,,,,,0.4596450365097029,,,,,,,0.10964705253065181,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,2.9000000000000017,,,,,,,,,,0.0890821066165699,,,,,,0.3808995446361686,,,,,,,,,0,,,,,0.5393022228589739,,,,,,,,,,,,,,,,0.3913570234938575,,,,,"[-0.004349602113969109, -0.036307710322548856, 0.22286130852611677, -0.14292682449299163, 0.004349590038346874, 0.03630771033769129, -0.222861308526326, 0.14292682495429496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4605567309854396,,,,0.019882399124987835,,,,0.0991895736729629,,,,,,,,,,,,,,,,,,,,,0.11266744220960444,
,,,,,,,,,,,,,,0.01851142032526091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.022549465103978227, 0.4125558817155372, 0.08035730178129807, 0.09504147083140907, 0.022549465103978227, -0.4125558817155372, -0.08035730178129807, -0.09504147083140907]",,,,,,,,,,,,,,0.5291641866920745,,,,,,,,,,,,0.2518011281603937,,,,,,,,,,,,,,"[-0.07655131855943087, 0.37547966490690177, 0.13977710144278788, -0.07057725361895607, 0.07655131855943087, -0.37547966490690177, -0.13977710144278788, 0.07057725361895607]",,,,,,,,631.334304313,,,,,,,,,,,,,,,,0.02590272617733993,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1727432158.905243,,,,,,,,,0.5061703719804794,,,,,,,,,,0.03027806462031543,,,,,,,,,,,,,0.4986427920832957,0.5140989012681495,,,,,,,,,,,,,,0.019393413324271313,,,,,,,0.4373230761135798,,,,,,5,,,,,,0.24091647686434955,,,,,,,,,,,,,,,,0.2544421571198736,,,,,,,,"[-0.057305032061303045, 0.4053825271106037, 0.10054282130998804, 0.009114358492590036, 0.057305032061303045, -0.4053825271106037, -0.10054282130998804, -0.009114358492590036]",,,,,,,,,,,,,,,,,,0.2474257897174182,,,,0.4438323889666484,,0.2714951105701243,,,,,,,,,0.0076267690292167924,1.6,,,0.2671197721271488,,0.014136081882285408,,,,2.7000000000000015,,,,,,,,,,,,,0.021152449284740867,,,,,,0.43294773767060424,,,,,,0,,0.4303067087111243,,,,,,,,,,,,,,,,,,,,,,0.27413613952960425,,"[-0.09182705443136494, 0.36285515389687584, 0.15698984903731752, -0.11444247928436954, 0.09182705232262733, -0.36285515387603406, -0.15698984851065642, 0.11444246533323998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.2606104592740802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03291909357979539,
,0.4888690670585149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5344404521190262,,,,"[-0.5020452744412922, 0.4450831472233562, 0.05541435244585777, 0.07102232765219237, 0.5020452744412922, -0.4450831472233562, -0.05541435244585777, -0.07102232765219237]",,,,,,,,,,,,,,0.5301035805955061,,,,,,,,0.45929049566171143,,,,,,,,,,,,,0.08392046005848747,,,,,"[-0.44187251899075713, 0.39716294729404, 0.1800593215862826, 0.0688214247290282, 0.44187251899075713, -0.39716294729404, -0.1800593215862826, -0.0688214247290282]",,,,,,,,736.43048047,,,,,,,,,,,,,,,,-0.24009699180445532,,,,,,,,,,,,,0.07400392434603631,,,,0,,,,,,,,,,,,,,1727432264.0014145,,0.05314564365078753,,,,,,,0.543588527248382,,,,,,,,,,-0.1580156916818659,,,,,,,,,,,,,0.5499314767257331,0.5401105006101692,,,,,,0.05434188866168399,,,,,,,,-0.1788739723771147,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4483740676571553, 0.402320337101179, 0.13763647539200363, 0.06892923048714926, 0.4483740676571553, -0.402320337101179, -0.13763647539200363, -0.06892923048714926]",,,,,,,,,,0.027739411460905417,,,,,,,,,,,,,,,0.10358249574283979,,,,,,,,,1.7,,,,0.4732174326916856,,,,,2.100000000000001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.42840086400831945, 0.38866914843107986, 0.23808374476218297, 0.06869537868840192, 0.4284008652212136, -0.3886691491129876, -0.2380837447593555, -0.06869537985017331]",,,,,0.5097273477537637,,,,,,,0.45235915199643684,,,,0.5709503671811043,,,,,,,,,,,,,,0.03348360796643521,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42278058059963336,,,,,,,0.008077375776553097,,,,,,,,-0.12843712028506243,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6468916917523937,,,,,,,"[-0.2828816320163782, -0.0880108173106012, -0.3152308687176345, 0.2691213319843823, 0.2828816320163782, 0.0880108173106012, 0.3152308687176345, -0.2691213319843823]",,,,,,,,,,,,,,0.4403006235793109,,,,,,,,,,,,,,,,,,,,,,0.8099880214939985,,,,"[-0.3623745443820105, -0.08234451526098929, -0.43569466197021034, 0.45114798643058623, 0.3623745443820105, 0.08234451526098929, 0.43569466197021034, -0.45114798643058623]",,,,,,,,844.308129033,,,,,,,,,,,,,,,,-0.30098747962575667,,0.8552971596279901,,,,,,,,,,,,,,,0,0.03445022544559351,,,,,,,0.07194017525402796,,,,,,1727432371.8790705,,,,,,,,,0.44355284796560457,,,,,,,,,,-0.4031733150007913,,,,,,,,,,,,,0.44525739923310476,0.44272871102028094,,,,,,,,,,0.7051168545695023,,,0.544705856377359,-0.3384774294341911,,,,,,,,,,,,,7,,,,,,,,,,0.13663606082062812,,,,0.17681134217852412,,,,,,,,,,,,,,,,"[-0.30030744247558977, -0.08299341768941292, -0.3688018862293402, 0.3568481714431311, 0.30030744247558977, 0.08299341768941292, 0.3688018862293402, -0.3568481714431311]",,0.6870669731102896,,,,,,,,,,,,,,,,,0.8178072098195557,,,,,,,,,,,,,,,1.7,0.6676269047610679,,,,,,0.7698127401361026,,2.6000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.5821958061857935,,,,,,,,,,,,,0.9199930451945904,,,,,,,"[-0.38922569620957354, -0.0819998905409171, -0.4867896836718373, 0.5147676112423046, 0.38922569621302283, 0.0819998899668195, 0.48678968377229176, -0.5147676000339614]",,,,,,,0.9601683265524863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4433485963586873,
,,,,,,,,,,,,,,,,,,0.30052859047358904,,,,,,,0.15659649874073822,,,,,,,,,0.1852826241028947,,,,,,,,,,"[-0.07561574943487813, 0.1697892274702235, -0.10408598675791987, -0.3055160290039666, 0.07561574943487813, -0.1697892274702235, 0.10408598675791987, 0.3055160290039666]",,0.1974637745254824,,,,,,,,,,,,0.5030660604363879,,,,,,,0.07665854426643501,,,,,,,,,,,,,,,,,,,"[0.027112893754404937, 0.45279730367477883, -0.12939833810235135, -0.45503590490043194, -0.027112893754404937, -0.45279730367477883, 0.12939833810235135, 0.45503590490043194]",,,,,,0.20078557037346084,,950.390524906,,,,,,,,,,,,,,,,-0.08976357662812826,,,,,,,,,,,,,,,,,0,,,0.13534178623369758,0.09216149053700114,,,,,,,,,,1727432477.9614813,,,,,,,,,0.514353099799541,,,,,,,,,,-0.04889630084338409,,,,,,,,,,,,,0.5182867679571412,0.5106571659462918,,,,,,,,,,,,,,-0.06107745126597176,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34139586625833324,,"[-0.0030245041105679575, 0.2767770842896453, -0.12165901373339032, -0.37098651687923273, 0.0030245041105679575, -0.2767770842896453, 0.12165901373339032, 0.37098651687923273]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1231606358111099,,,1.3,,,,,,,,,2.5000000000000013,0.3292147158357456,,,,0.07998034011441346,0.3447176621063117,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.03484094507293289, 0.4880002300387257, -0.1320954077519934, -0.48375830015600785, -0.034840945954104086, -0.48800022996641096, 0.13209540774911513, 0.48375830014107224]",,,,,,,,,,,,,,,,,,,,,,,,,,,0.13866358208167603,,,,,,,,,,,,9,,,,,,,,,,,,,0.09447451044895341,,,,,,,,,,,,,,,0.12084761589915763,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045574504995405635,
