experiment_score_10.87.0,experiment_score_h.18.0,experiment_score_10.10.0,experiment_score_h.19.0,_step,experiment_score_10.68.0,experiment_score_t.24.0,experiment_score_t.5.0,experiment_score_1.18.0,experiment_score_t.30.0,experiment_score_h.93.0,experiment_score_10.81.0,experiment_score_1.50.0,experiment_score_h.72.0,experiment_score_1.96.0,experiment_score_t.23.0,experiment_score_t.99.0,experiment_score_t.78.0,experiment_score_t.74.0,experiment_score_h.91.0,experiment_score_1.59.0,hcva_point,experiment_score_t.17.0,experiment_score_10.44.0,experiment_score_1.14.0,experiment_score_1.88.0,experiment_score_h.47.0,experiment_score_t.49.0,experiment_score_h.30.0,experiment_score_h.3.0,experiment_score_10.85.0,experiment_score_1.24.0,experiment_score_10.15.0,decisions_10,experiment_score_h.57.0,experiment_score_h.37.0,experiment_score_10.52.0,experiment_score_1.35.0,experiment_score_t.46.0,experiment_score_h.28.0,preference_consensus_1,experiment_score_t.98.0,experiment_score_h.33.0,experiment_score_10.4.0,experiment_score_h.82.0,experiment_score_10.65.0,experiment_score_10.36.0,experiment_score_1.28.0,experiment_score_h.51.0,experiment_score_1.80.0,experiment_score_t.60.0,experiment_score_t.4.0,experiment_score_t.3.0,experiment_score_h.25.0,experiment_score_h.98.0,experiment_score_h.87.0,experiment_score_t.52.0,experiment_score_t.13.0,experiment_score_h.32.0,experiment_score_1.69.0,experiment_score_t.89.0,experiment_score_h.10.0,experiment_score_h.74.0,experiment_score_t.50.0,experiment_score_1.61.0,experiment_score_t.85.0,experiment_score_1.92.0,experiment_score_10.43.0,experiment_score_h.97.0,experiment_score_t.22.0,experiment_score_t.70.0,experiment_score_1.6.0,experiment_score_10.27.0,experiment_score_10.78.0,experiment_score_10.48.0,experiment_score_h.5.0,experiment_score_h.26.0,experiment_score_10.11.0,experiment_score_t.10.0,experiment_score_10.59.0,experiment_score_1.67.0,experiment_score_h.70.0,experiment_score_t.57.0,experiment_score_1.22.0,experiment_score_10.72.0,experiment_score_1.76.0,experiment_score_t.32.0,experiment_score_h.40.0,experiment_score_t.0.0,experiment_score_h.20.0,experiment_score_1.48.0,experiment_score_1.86.0,experiment_score_10.99.0,experiment_score_1.44.0,experiment_score_10.14.0,experiment_score_t.36.0,experiment_score_t.42.0,experiment_score_h.7.0,experiment_score_t.82.0,experiment_score_10.6.0,experiment_score_1.98.0,experiment_score_h.46.0,experiment_score_1.99.0,experiment_score_t.86.0,experiment_score_t.34.0,experiment_score_1.79.0,experiment_score_t.37.0,experiment_score_10.53.0,experiment_score_10.16.0,experiment_score_1.90.0,experiment_score_10.66.0,experiment_score_1.55.0,experiment_score_t.35.0,experiment_score_t.87.0,experiment_score_1.13.0,experiment_score_h.79.0,experiment_score_1.84.0,experiment_score_h.8.0,experiment_score_10.31.0,experiment_score_h.44.0,experiment_score_t.41.0,experiment_score_1.60.0,experiment_score_10.84.0,experiment_score_1.91.0,experiment_score_h.71.0,experiment_score_h.24.0,experiment_score_10.60.0,experiment_score_1.17.0,experiment_score_h.31.0,experiment_score_h.90.0,experiment_score_t.68.0,experiment_score_h.78.0,experiment_score_10.39.0,experiment_score_1.12.0,experiment_score_h.56.0,experiment_score_10.88.0,experiment_score_10.40.0,experiment_score_h.73.0,experiment_score_t.33.0,experiment_score_h.99.0,experiment_score_t.45.0,experiment_score_1.26.0,experiment_score_10.95.0,experiment_score_1.5.0,experiment_score_10.67.0,experiment_score_h.52.0,experiment_score_10.32.0,experiment_score_1.66.0,experiment_score_1.8.0,experiment_score_10.45.0,experiment_score_10.92.0,experiment_score_10.77.0,experiment_score_t.7.0,experiment_score_10.57.0,experiment_score_10.63.0,experiment_score_10.23.0,experiment_score_t.6.0,experiment_score_h.61.0,experiment_score_10.83.0,iteration,experiment_score_10.28.0,experiment_score_10.19.0,experiment_score_10.26.0,experiment_score_h.77.0,experiment_score_h.39.0,experiment_score_h.62.0,experiment_score_t.73.0,experiment_score_h.16.0,experiment_score_t.90.0,experiment_score_t.76.0,experiment_score_t.25.0,experiment_score_h.63.0,experiment_score_t.75.0,experiment_score_t.18.0,experiment_score_10.1.0,experiment_score_1.56.0,experiment_score_1.0.0,experiment_score_10.93.0,experiment_score_1.39.0,experiment_score_h.34.0,experiment_score_1.15.0,experiment_score_h.27.0,experiment_score_1.97.0,experiment_score_1.2.0,experiment_score_t.51.0,experiment_score_10.13.0,experiment_score_1.83.0,experiment_score_t.26.0,experiment_score_h.49.0,experiment_score_t.67.0,experiment_score_1.46.0,experiment_score_1.68.0,experiment_score_h.75.0,experiment_score_10.22.0,experiment_score_10.56.0,experiment_score_1.29.0,experiment_score_h.45.0,experiment_score_10.54.0,experiment_score_1.74.0,experiment_score_1.38.0,experiment_score_1.75.0,experiment_score_1.37.0,experiment_score_h.53.0,experiment_score_t.16.0,experiment_score_h.65.0,experiment_score_10.51.0,experiment_score_1.85.0,experiment_score_h.9.0,experiment_score_h.0.0,experiment_score_1.89.0,experiment_score_h.42.0,experiment_score_t.20.0,experiment_score_t.59.0,experiment_score_t.94.0,experiment_score_10.46.0,experiment_score_t.83.0,experiment_score_h.58.0,experiment_score_h.92.0,experiment_score_10.0.0,decisions_1,experiment_score_10.21.0,action_judgement_consensus_t,experiment_score_1.21.0,experiment_score_1.34.0,experiment_score_h.88.0,experiment_score_10.20.0,experiment_score_t.21.0,experiment_score_t.40.0,experiment_score_1.41.0,experiment_score_h.1.0,experiment_score_10.71.0,experiment_score_t.96.0,experiment_score_10.17.0,experiment_score_1.9.0,experiment_score_t.55.0,experiment_score_h.50.0,experiment_score_h.13.0,experiment_score_10.97.0,experiment_score_10.91.0,experiment_score_10.75.0,experiment_score_1.57.0,experiment_score_10.98.0,experiment_score_h.35.0,experiment_score_1.63.0,experiment_score_10.73.0,experiment_score_1.31.0,experiment_score_10.80.0,experiment_score_t.79.0,experiment_score_h.23.0,experiment_score_1.23.0,experiment_score_t.43.0,experiment_score_t.61.0,experiment_score_h.11.0,_timestamp,experiment_score_10.33.0,experiment_score_1.52.0,experiment_score_t.53.0,experiment_score_1.11.0,experiment_score_t.81.0,experiment_score_10.2.0,preference_consensus_h,experiment_score_t.38.0,experiment_score_1.40.0,experiment_score_10.82.0,experiment_score_10.96.0,experiment_score_h.6.0,experiment_score_h.60.0,experiment_score_1.30.0,experiment_score_1.58.0,experiment_score_10.3.0,experiment_score_10.41.0,experiment_score_t.14.0,experiment_score_10.30.0,experiment_score_h.85.0,experiment_score_h.54.0,experiment_score_1.49.0,experiment_score_10.47.0,experiment_score_1.81.0,experiment_score_1.87.0,experiment_score_t.31.0,experiment_score_1.20.0,experiment_score_1.3.0,experiment_score_1.77.0,experiment_score_t.66.0,experiment_score_1.36.0,experiment_score_10.50.0,experiment_score_1.62.0,experiment_score_1.95.0,experiment_score_1.10.0,experiment_score_10.76.0,experiment_score_1.25.0,experiment_score_10.74.0,experiment_score_t.19.0,action_judgement_consensus_h,experiment_score_h.81.0,experiment_score_t.9.0,experiment_score_10.69.0,experiment_score_h.4.0,experiment_score_10.9.0,experiment_score_1.7.0,experiment_score_h.43.0,experiment_score_t.27.0,experiment_score_10.90.0,experiment_score_1.65.0,experiment_score_h.55.0,experiment_score_1.42.0,experiment_score_h.36.0,experiment_score_t.80.0,experiment_score_t.54.0,experiment_score_1.16.0,experiment_score_10.24.0,_runtime,experiment_score_t.95.0,experiment_score_10.42.0,experiment_score_10.12.0,experiment_score_1.93.0,experiment_score_10.34.0,experiment_score_10.79.0,transition_point,experiment_score_1.78.0,experiment_score_h.14.0,experiment_score_1.45.0,experiment_score_10.5.0,situation,experiment_score_t.44.0,experiment_score_h.69.0,decisions_t,experiment_score_t.2.0,experiment_score_t.88.0,experiment_score_h.67.0,sample,experiment_score_t.11.0,experiment_score_h.95.0,experiment_score_t.93.0,experiment_score_1.53.0,experiment_score_10.94.0,experiment_score_h.48.0,experiment_score_t.39.0,experiment_score_1.43.0,experiment_score_1.73.0,experiment_score_h.2.0,experiment_score_t.69.0,experiment_score_10.8.0,experiment_score_10.61.0,experiment_score_10.37.0,preference_consensus_10,experiment_score_10.18.0,experiment_score_1.64.0,experiment_score_h.59.0,experiment_score_t.15.0,experiment_score_t.48.0,experiment_score_t.65.0,experiment_score_t.28.0,experiment_score_10.64.0,experiment_score_t.92.0,experiment_score_10.7.0,experiment_score_t.77.0,experiment_score_1.47.0,experiment_score_h.66.0,experiment_score_h.29.0,experiment_score_h.12.0,experiment_score_1.51.0,experiment_score_t.58.0,experiment_score_t.84.0,experiment_score_1.71.0,experiment_score_1.70.0,experiment_score_h.89.0,experiment_score_1.4.0,experiment_score_10.35.0,experiment_score_10.86.0,experiment_score_10.62.0,experiment_score_10.49.0,experiment_score_t.29.0,decisions_h,experiment_score_1.1.0,experiment_score_h.83.0,experiment_score_t.8.0,experiment_score_1.33.0,experiment_score_h.17.0,experiment_score_10.29.0,experiment_score_10.38.0,action_judgement_consensus_10,experiment_score_10.58.0,preference_consensus_t,experiment_score_10.55.0,experiment_score_10.89.0,experiment_score_t.56.0,experiment_score_1.54.0,experiment_score_1.32.0,experiment_score_t.97.0,experiment_score_10.25.0,experiment_score_h.38.0,experiment_score_h.76.0,experiment_score_1.82.0,experiment_score_h.15.0,experiment_score_h.68.0,experiment_score_h.86.0,experiment_score_t.91.0,experiment_score_h.21.0,experiment_score_1.27.0,experiment_score_1.94.0,experiment_score_t.64.0,experiment_score_1.72.0,experiment_score_t.63.0,experiment_score_h.64.0,experiment_score_h.80.0,experiment_score_10.70.0,experiment_score_h.41.0,experiment_score_h.94.0,experiment_score_t.47.0,experiment_score_t.72.0,experiment_score_h.22.0,experiment_score_h.84.0,experiment_score_t.62.0,experiment_score_t.71.0,experiment_score_t.12.0,experiment_score_t.1.0,experiment_score_1.19.0,experiment_score_h.96.0,action_judgement_consensus_1
,,,,0,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,-0.12293835150797847,,,,,,0.28145622771546314,0.496300181331107,,,,,,,0.2427613365395102,,,0.28812192479309207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3408498442156674,,,,,0.2024794119743357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3811317687808419,,,,,,,,,,,,,,,,,,,,,,,0.16640670769555174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015432080733353226,0.3497294788110352,"[-0.41572748837475326, -0.08947103992011726, 0.3444639681192418, -0.18472909127896045, 0.41572748837475326, 0.08947103992011726, -0.3444639681192418, 0.18472909127896045]",0.48809991105236694,,,,0.4353719916297917,,,,,,,,,,,,,,,,,,,,,,,,,,,1727431990.0580442,,,,,,0.30477713993688343,0.500816350246857,,,,,,0.30215495303971446,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4057846466745993, -0.13288460179105016, 0.3605101556915536, -0.18566877118371305, 0.4057846466745993, 0.13288460179105016, -0.3605101556915536, 0.18566877118371305]",,,,,,,,,,,,,,,,,,118.418495943,,,,,,,2.100000000000001,,,,,1,,,-0.037295838689222066,0.21913462711812703,,,0,,,,,,,,,,0.20510159887150467,,,,,0.5082233654269348,,,,,,,0.29548925596208553,,,,,,,,,,,,,,,,,,,,,-0.023262810442599702,,,,,,,,"[-0.4709758995113879, 0.04310386456515802, 0.23673878950704724, -0.16423775932423798, 0.4709758995113879, -0.04310386456515802, -0.23673878950704724, 0.16423775932423798]",,0.5021890256030251,,,,,,,,,,,,,,,0.449405019876414,,,,,,,,,,,,,,,,,,,,,"[-0.37700198722488365, -0.2127979183583001, 0.4021010681413981, -0.1873690877995497, 0.3770019877595242, 0.2127979171447878, -0.40210106849699245, 0.18736908799761715]"
,0.03855753888546467,,,1,,,,0.04052128449858291,,,,,,,,,,,,,1.4,,,,,,,,,,,,-0.062099472004783426,,,,,,,0.4562761918026237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2938786335608156,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.09202669303049596,,,,,,,,0.020514893106922685,0.12506271482378778,0.29584237917393386,,,,,,,,,,,,,,,,,,,0.27651660626319413,,,,,,,,,,,,,,,,,,,,,,,,,-0.08142524491552314,,"[0.043838420392497406, 0.3072891769463643, -0.147610877431088, -0.00964123763501655, -0.043838420392497406, -0.3072891769463643, 0.147610877431088, 0.00964123763501655]",,,,,,,,0.1077006875261663,,,,,,,,,,,,,,,,,,,,,,,,1727432092.8922622,,,,,,,0.4528428795228443,,,,,,,,,,,,,,,,,,,,,,,,,,0.09006294741737772,,,,,,,"[-0.027866010231777025, 0.30550748035813163, -0.12216340149232269, -0.1132506006657159, 0.027866010231777025, -0.30550748035813163, 0.12216340149232269, 0.1132506006657159]",,,,,,,,,,,,,,,,,,221.153409576,,,,,,,2.6000000000000014,,,,,2,,,-0.061418853523862914,,,,0,,,,,,,,,,,,,,,0.4443567714981023,0.021195511587843198,,,,,,,,,,,,,,,,,,,,,,,,0.10938872032811743,,,-0.0794614993024049,0.10573694191304805,,,,,,,"[0.07738435901338543, 0.3136412659223579, -0.17364692124578268, 0.05777603764623315, -0.07738435901338543, -0.3136412659223579, 0.17364692124578268, -0.05777603764623315]",,0.45020809627961317,,,0.27583598778227364,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11006933880903794,,,0.12574333330470827,,,"[-0.04461807545481639, 0.30453143343514577, -0.11231268236534064, -0.1426581984560473, 0.04461807302124776, -0.3045314337929888, 0.11231268609141896, 0.14265818449899278]"
,,,,2,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,0.19182585339621622,,,,,0.1497391444894436,,0.4864614639534389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15284800931365425,,,,0.000196804617927121,,,,,,,,,,0.03956019775976455,,0.41452199737897943,,,,,,,,,,,,,,,0.15026829913909814,,,,,,,,,,,,,,,,0.37515860423714203,,,,,,,,,,,0,,,,,0.129033545843369,,,,,,,,,,,,,,0.08967015270153159,,,,,,,,,,,,0.19221140245549168,,,,,,,,,,,,,,,,,,,,,,,,0.13161325601792512,,,,,0.13122770695864966,,"[0.4322657698784703, 0.13219841850088895, -0.08380783724309318, 0.08142663337284396, -0.4322657698784703, -0.13219841850088895, 0.08380783724309318, -0.08142663337284396]",,,,,,,,,,,,,,,,,,,,,,,,,,0.04266906258397521,,,,,,1727432195.9531856,,,,,,,0.49739466940644617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4446883000353877, 0.14198438327200116, -0.10066445141912707, 0.09033874435681008, -0.4446883000353877, -0.14198438327200116, 0.10066445141912707, -0.09033874435681008]",,,,,,,,,,,,,,,,,,324.214359701,,,,,,0.06079495105549368,2.000000000000001,,,,,3,,,0.17369996492469775,,,,0,,,,,,,0.13214241066757967,,,,,0.4357567506747086,,,0.5129044011482731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705911001004871,,,0.4176308622031901,,,,,"[0.29890643014096896, 0.0001073938008376632, 0.07907160306147334, -0.00636574035253167, -0.29890643014096896, -0.0001073938008376632, -0.07907160306147334, 0.00636574035253167]",,0.49897494972482437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5349438935198794, 0.21662444010662812, -0.25120195183980454, 0.15648640026626381, -0.5349438920977506, -0.21662444245307874, 0.2512019518306808, -0.1564864003392523]"
,,,,3,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,-0.06817144243060615,,,,,,,0.5095019737825248,,,,,,,,0.1370616093118181,,,,,,,,,,,,,,,,,,,,0.40561369518964435,,,,,,,,,,,,,,,,,,,,,,,0.5642120200601142,,,,,,,,,,,,0.4979387632229295,,,,,,,,,,,,,,,,,,,,,0.6009554232499306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.41136413752433465,,0.07653879480932373,,,,,,,,,,,,,,,,,,,,,0.049274081558499716,,,,,,,,,,,,,,-0.16170941251861481,,"[0.04071698276773423, -0.14071382100959123, -0.224830713581123, 0.40932124294380434, -0.04071698276773423, 0.14071382100959123, 0.224830713581123, -0.40932124294380434]",,,,,,,,,0.5131678954966121,,,,,,,0.31782616743632597,,,,,,,,,,,,,,,,1727432300.694449,,,,,,,0.5002475571860877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09597550637351465, -0.13453578192610177, -0.21600186076743458, 0.629463640731958, 0.09597550637351465, 0.13453578192610177, 0.21600186076743458, -0.629463640731958]",,,,,,,,,,,,,,,,,,428.973015646,,,,,,,2.9000000000000017,,,,,4,,,-0.09543615568143016,,,,0,,,,,,,,,,,,,,,0.46747538796517035,,,,,,,,,,,,,,,,0.1428120516465084,,,0.6067058655846208,,,,,0.4706740499721055,,,,-0.15595897018392452,,,,,,,,"[0.11630424539001753, -0.1592680673362759, -0.23011295984623192, 0.3368023591382558, -0.11630424539001753, 0.1592680673362759, 0.23011295984623192, -0.3368023591382558]",,0.4872742625102787,,,,,,0.34509088068715,,,,,,,0.5584615777254238,,,,,,,,,,,,,,,,,,0.5404326087474361,,,,,"[-0.11028699325825245, -0.1339787923016505, -0.215124151603472, 0.6396336777590739, 0.11028698848007797, 0.13397879193375245, 0.21512415009970673, -0.6396336777824922]"
,,,,4,0.03456382236522079,,,,,,,0.28705071464062976,,,,,,,,,1.1,,0.0994251593044817,,,,,,,,,,-0.21274388671180622,,,,,,,0.6684910359405368,,,,,,,,,,,,,,,,,,,,,,,0.2708327424756259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058149148350186364,,,,,,,,,,,,,,,,,,,,,,,,,,0.0631043783325394,,,,,,,,,,,0.05962186115451226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07583983331951613,,,,,,,,0.038142658996456635,,,,,,,,,,,,,,,,,,,,-0.25401989766610156,,"[-0.24483838682378592, 0.17364762527256583, -0.22453519424962834, -0.518185956813543, 0.24483838682378592, -0.17364762527256583, 0.22453519424962834, 0.518185956813543]",,,,,,,,,,,,,,0.2820954846582767,,,,,,,,,,,,,,,,,,1727432405.185999,,,,,,,0.6550193621795295,0.054360631161460504,,,,,,,,,,,,,,,,,,,,,,,,0.24577470368633442,,,,,,,,"[-0.2533588117094787, 0.23695978005981339, -0.2409113188505755, -0.5588355099268253, 0.2533588117094787, -0.23695978005981339, 0.2409113188505755, 0.5588355099268253]",,,,,,,,,,,,,,,,,,533.447237389,,,,,,,2.100000000000001,,,,,5,0.07436712051519023,,-0.2378019255010977,,,,0,,,,,,,,,,,,,,,0.6394877258742686,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24906466768374852,,,,,,,0.07941866995075197,"[-0.23288660772199332, 0.06152394198953353, -0.17701411056767402, -0.41601029723654276, 0.23288660772199332, -0.06152394198953353, 0.17701411056767402, 0.41601029723654276]",,0.6534307943449033,,,,,,,,0.04309788897880967,,,,0.0708846033371631,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2564569814177617, 0.24628163422665073, -0.2491054944544879, -0.5695423599309161, 0.25645698146961476, -0.24628163409125287, 0.24910549468751947, 0.5695423610506185]"
,,,,5,,,,,,,,,,,,,0.013350738054673204,,,,1.4,,,,,,,,,,,,-0.08271459277338539,,,,0.5654662839554753,,,0.42947569246095735,0.5256538706233621,,,0.0004668945827598914,,,,,,,,,,0.631345969580748,,,,,,,,,,,,,,,,,,,0.13847301413357238,,,,,,,,,,,,,,,,,,,,,,,,,0.10615899354014571,,0.6481743117160083,,,,,,,,,,,,0.442945842862829,,,,,,,,,,,,,,,,,,,0.09234136090271262,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16492812439816,,"[0.1262808702049782, 0.1621731080734527, -0.027055583474208222, -0.28164834610512396, -0.1262808702049782, -0.1621731080734527, 0.027055583474208222, 0.28164834610512396]",,,,,,,,,,,,,,,,,,,,0.4005315945444629,0.5486379418202149,,,,,,,,,,,1727432510.3739479,,,,,,,0.43114843623166105,,,0.23128126961904488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.1317580211311129, 0.1055568473449084, 0.16048565795702094, -0.2846590298646685, -0.1317580211311129, -0.1055568473449084, -0.16048565795702094, 0.2846590298646685]",,,,,,,,,,,,,,,,,,638.635109798,,,,,,,2.000000000000001,0.109169703037973,,,,6,,,0.042407683305513776,,,,0,,,,,,,,,,,,,,,0.4762317183276764,,,,,,,,,,,,,,,,,,,,,,,0.31782356678392987,,,,,0.1480997822628996,,,,,,,,"[0.10088399205698363, 0.26387417610935027, -0.24964999645442978, -0.2613773868727513, -0.10088399205698363, -0.26387417610935027, 0.24964999645442978, 0.2613773868727513]",,0.4530120862521996,,,,,,,,,,0.01636144755250049,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.13590696727098533, 0.08072773477441159, 0.18677448814933742, -0.28592018972006467, -0.13590696463432408, -0.08072773334023081, -0.18677448495576002, 0.28592018875956837]"
,,0.32043736732579386,,6,,,,,,,,,,,,,,,,,1.6,0.41934994701696304,,,,,,,,,,,0.4023796317693474,,,,,,,0.5684041093147453,,,,,,,,,,,,,,,,,,,,,0.31899756754454733,,,,,,,,,,,,,,,,,0.31830247381941723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41664435107116865,,,,,,,,,,,,,,,,,,,,,,,,0.8770554868845428,,,,,,,,0,,,,0.8756156871032962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09093774041992841,,,,,,,,,,,,,,,,,,,,,,0.39753914231717635,,"[0.5007968848214445, 0.38586201747171833, 0.25839061968042965, 0.049012293082445764, -0.5007968848214445, -0.38586201747171833, -0.25839061968042965, -0.049012293082445764]",,,,,,,,,,,0.4214848405233397,,,,,,,,,,,,,,,,,,,,,1727432616.4456375,,,,,,,0.5754731958630898,,,,,,,,,,,,,,0.092377540201175,,,,,,,,0.8722149974323717,,,,,,0.3155968778736229,,,,,"[0.4701185372053903, 0.43960723560126974, 0.3071636788945372, 0.10184869917254778, -0.4701185372053903, -0.43960723560126974, -0.3071636788945372, -0.10184869917254778]",,,,,,,,,,,,,,,0.09307263392630505,,,744.706811756,,,,,,,3.100000000000002,,,,,7,,,0.40024473826297075,,,,0,,,,,,,,,,,,,,,0.5996385816253228,,,,,,,,,,,0.8749205933781661,,,,,,,,,,,,,,,,,0.4009398319881008,,,,,0.4200450407420931,,,"[0.518897996300469, 0.3391905638008657, 0.22786504661179993, 0.032262510803045104, -0.518897996300469, -0.3391905638008657, -0.22786504661179993, -0.032262510803045104]",,0.5851916347954966,,,,0.09577822987209944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4525415531299159, 0.4606991434746467, 0.3251019459179195, 0.12086968820360505, -0.4525415531823808, -0.46069914366425485, -0.3251019455838163, -0.12086968807880952]"
,,,,7,,,,,0.07261691125611974,,,,,,,,,,,,2.2,,,,,,,0.07261691125611974,,,,,-0.250682252533745,,,,,,,0.6772446492055104,,,,,,,,,,,,,,,,,,,,0.18081818051016274,,,,,,,,,,,,,,,,0.33031380218679557,,,,,,,,,,,,,,,,,,,,0.25078440025992554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3434903070030361,,,,,,,,,,,,,,,,,,0,,,0.3195248155474022,,,,,,,,,,,,,,,,,,,,,,,,,0.33031380218679557,,,,,,,,,,,,,,,,,,,,,,0.1939946853264033,0.25078440025992554,,,,,,,,,-0.2746477439893789,,"[-0.42689950160300444, -0.0004998121101421477, 0.0723277680697955, -0.18847034258148798, 0.42689950160300444, 0.0004998121101421477, -0.0723277680697955, 0.18847034258148798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727432724.8798234,,,,,,,0.668631357941865,,,,,,,0.0857934160723603,,,,,0.06182792461672637,,,,,,,,,,,,,,,,,,,,,"[-0.42689950160300444, -0.0004998121101421477, 0.0723277680697955, -0.18847034258148798, 0.42689950160300444, 0.0004998121101421477, -0.0723277680697955, 0.18847034258148798]",,,,,,,,,,,,0.2639609050761661,,,,,,853.141034947,,0.23999541362053214,,,,,2.200000000000001,,,,,8,,,-0.26147123917313836,,,,0,,,,,,,,,,,,,,,0.6595593972787387,,,,,,,,,,,,,,,,,,,,,0.18081818051016274,,,,,,,-0.26147123917313836,,,,,,,,"[-0.4401010454077165, -0.0014972269771256405, 0.11629202686357129, -0.23772031870734123, 0.4401010454077165, 0.0014972269771256405, -0.11629202686357129, 0.23772031870734123]",,0.668631357941865,,0.17002919387076937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.41579737654131355, 0.0012504277100487862, 0.021529633519951977, -0.12948277421519425, 0.4157973765814014, -0.0012504277235503858, -0.02152963375837592, 0.1294827740286856]"
0.08051336656711579,,,,8,,,,,,,,,,,,,,,,,1.1,,,,0.09035006888516375,,,,,,,,-0.05126440282576826,,,,,,,0.5251553758231956,,,,,,,,,,,,,,,0.1176839884636324,,,,,,,,,,,,,,,0.31429470198903253,,,,,,,,,,,0.2909654708747199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09435475734931978,,,,,0.1096760380730268,,,,,,,,,,0.1468466599695434,,,,,,,0.05148674695094066,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012401080891545166,,"[-0.20183165902732192, 0.3024444065609733, 0.1446798568684286, -0.0603233831535719, 0.20183165902732192, -0.3024444065609733, -0.1446798568684286, 0.0603233831535719]",,,0.08865736884745729,,,,,,,,,,,,,,,,,,,,,0.14853936000724988,,,,,,,,1727432831.8929574,,,,,,,0.5254998525871808,,,,,,,,,,,,,,,,,,0.11937668850133888,0.12351742885523079,,,,,,,,,,,,,,"[-0.13331628251072294, 0.5614161377172848, 0.11794286299539364, -0.23088750458520715, 0.13331628251072294, -0.5614161377172848, -0.11794286299539364, 0.23088750458520715]",,,,,,,,,,,,,,,,,,960.154147643,,,,,,,2.100000000000001,,,,,9,,,-0.03742301204356427,,0.06532813773314465,,0,,,,,,,,,,,,,,,0.5259261316415763,,,,,,,,,,,,,,,,,,,,0.28927277083701347,,,,,,,,-0.014093780929251641,,,,,,,,"[-0.2662969667256346, 0.008891922976483712, 0.18728754457523067, 0.09556931528812847, 0.2662969667256346, -0.008891922976483712, -0.18728754457523067, -0.09556931528812847]",,0.5255319392235706,,,,,,,,,,,,,,,,,,,,,,,0.32813609277123656,,,,,,,,,,,,,"[-0.12115502992787655, 0.5909981535474086, 0.10787556977320852, -0.24667876296234026, 0.12115503000559404, -0.5909981568560022, -0.10787557030894072, 0.246678762964076]"
