p,Dist_p,Dist_inf,Diff
1.1,0.015011041173639933,0.035396698289100303,0.020385657115460372
1.2000000000000002,0.01139129234262435,0.036437775762140315,0.025046483419515965
1.3000000000000003,0.010806690601855769,0.03494373353547819,0.02413704293362242
1.4000000000000004,0.011189602776143875,0.032851178529655516,0.02166157575351164
1.5000000000000004,0.011198853546926096,0.03141200191745573,0.020213148370529635
1.6000000000000005,0.012288068344626413,0.02910973877890021,0.016821670434273798
1.7000000000000006,0.012835337738138101,0.027520842920946934,0.014685505182808832
1.8000000000000007,0.01412812291265626,0.02532419063074359,0.01119606771808733
1.9000000000000008,0.0148141543804421,0.023846609367980755,0.009032454987538656
2.000000000000001,0.01578633930854592,0.022175617203535135,0.0063892778949892134
2.100000000000001,0.016885278749931718,0.02045531389340888,0.0035700351434771634
2.200000000000001,0.01796111915424215,0.018823427304879316,0.0008623081506371651
2.300000000000001,0.019004847781490104,0.01727923894350122,0.0017256088379888831
2.4000000000000012,0.020008094034684815,0.015823221576208024,0.0041848724584767905
2.5000000000000013,0.020963532865108034,0.014456224983949134,0.0065073078811589
2.6000000000000014,0.02186518495137297,0.013178870354750682,0.008686314596622287
2.7000000000000015,0.0227086208652989,0.011991115921626796,0.010717504943672105
2.8000000000000016,0.02349102515670911,0.010892017198040022,0.012599007958669087
2.9000000000000017,0.02421116782960027,0.00987961988201073,0.01433154794758954
3.0000000000000018,0.024869241485533985,0.008951016909178329,0.015918224576355656
3.100000000000002,0.025466661594175904,0.008102464833557017,0.017364196760618886
3.200000000000002,0.02600581109296498,0.00732957297520481,0.01867623811776017
3.300000000000002,0.026489777963838664,0.006627512738895265,0.0198622652249434
3.400000000000002,0.026922121951633675,0.005991207998104844,0.02093091395352883
3.500000000000002,0.02730665995321213,0.005415514801561455,0.021891145151650675
3.6000000000000023,0.027647305267964436,0.004895353529347061,0.022751951738617375
3.7000000000000024,0.027947927828703655,0.004425825089433805,0.02352210273926985
3.8000000000000025,0.028212262844203823,0.004002282725707118,0.024209980118496705
3.9000000000000026,0.028443854357486236,0.0036203721556811266,0.024823482201805108
4.000000000000003,0.02864600639651023,0.0032760667505161356,0.025369939645994093
4.100000000000003,0.028821773368406,0.002965665623203952,0.025856107745202046
4.200000000000003,0.028973948704435357,0.0026857952332203132,0.026288153471215044
4.3000000000000025,0.029105074077118268,0.0024333918781708815,0.02667168219894739
4.400000000000003,0.0292174474355212,0.0022056865781984398,0.02701176085732276
4.5000000000000036,0.029313133864550964,0.002000188146135126,0.02731294571841584
4.600000000000003,0.029393994364695357,0.0018146491830528613,0.027579345181642494
4.700000000000003,0.029461692632728128,0.0016470547844743394,0.02781463784825379
4.800000000000003,0.029517716367594992,0.0014955973225829367,0.028022119045012055
4.900000000000004,0.029563394347012727,0.0013586559676005286,0.0282047383794122
5.0000000000000036,0.029599910272085292,0.0012347798752237553,0.028365130396861536
5.100000000000003,0.029628326192660894,0.0011226621641895849,0.02850566402847131
5.200000000000003,0.029649577841408477,0.0010211423030807834,0.028628435538327696
5.300000000000004,0.029664509203441023,0.0009291695350792619,0.02873533966836176
5.400000000000004,0.029673865782816375,0.0008458078418336884,0.028828057940982685
5.5000000000000036,0.0296783148788034,0.0007702141018095933,0.028908100776993805
5.600000000000003,0.029678448093790572,0.0007016341942848824,0.02897681389950569
5.700000000000005,0.029674794927775947,0.0006393881710804643,0.029035406756695484
