0,0,0.0
0,1,0.3376897409491026
0,2,0.6623102590508975
0,3,0.0
1,0,0.0
1,1,0.5610025403907788
1,2,0.43899745960922115
1,3,0.0
2,0,0.0
2,1,0.44926091737139356
2,2,0.5507390826286064
2,3,0.0
3,0,0.0
3,1,0.38384799420282056
3,2,0.6161520057971793
3,3,0.0
