egal,egal,15.119178661493645
norm,egal,41.14862989512483
util,egal,46.800596519338846
random,egal,18.24233353536112
egal,util,14.400664129383028
norm,util,41.701153058296725
util,util,45.37500807142149
random,util,17.892757182947786
egal,t,14.647869837466338
norm,t,42.34848070664877
util,t,46.94954027891704
random,t,17.797381718658368
egal,HCVA,15.690256200244058
norm,HCVA,42.09404558570358
util,HCVA,46.30262125704035
random,HCVA,18.077533022286307
