,context,p_value,agent,satisfaction,Cumulative_Satisfaction
275,275,3,71.0,0.173050137357993,84.45155714118289
276,276,3,71.0,0.0007342430456149,84.4522913842285
277,277,3,71.0,0.2744864667582662,84.72677785098676
278,278,3,71.0,0.2778094783687211,85.00458732935549
279,279,3,71.0,0.1626489233096113,85.1672362526651
280,280,3,71.0,0.0438774881327171,85.21111374079781
281,281,3,71.0,0.3010611727584736,85.5121749135563
282,282,3,71.0,0.0922169574852774,85.60439187104157
283,283,3,71.0,0.2456849107832459,85.85007678182481
284,284,3,71.0,0.2223301340097181,86.07240691583453
285,285,3,71.0,0.3193941198970817,86.39180103573162
286,286,3,71.0,0.3820702069902116,86.77387124272182
287,287,3,71.0,0.5239005195657431,87.29777176228757
288,288,3,71.0,0.1959373724214934,87.49370913470906
289,289,3,71.0,0.2442375726895432,87.7379467073986
290,290,3,71.0,0.3993084763343664,88.13725518373298
291,291,3,71.0,0.3147090933583796,88.45196427709135
292,292,3,71.0,0.4638762875829592,88.91584056467431
293,293,3,71.0,0.2533893238779373,89.16922988855225
294,294,3,71.0,0.3675423230034053,89.53677221155566
295,295,3,71.0,0.2684846175222604,89.80525682907792
296,296,3,71.0,0.2107328473273101,90.01598967640523
297,297,3,71.0,0.1194339547013202,90.13542363110655
298,298,3,71.0,0.149924514687189,90.28534814579373
299,299,3,71.0,0.2569779637753742,90.5423261095691
300,300,3,71.0,0.0897732190645597,90.63209932863367
301,301,3,71.0,0.0246268739834682,90.65672620261714
302,302,3,71.0,0.20772209687265,90.86444829948978
303,303,3,71.0,0.3230292667537551,91.18747756624354
304,304,3,71.0,0.2070484664859983,91.39452603272954
305,305,3,71.0,0.226550182967426,91.62107621569696
306,306,3,71.0,0.1858734789413503,91.80694969463832
307,307,3,71.0,0.2978052952997163,92.10475498993803
308,308,3,71.0,0.1477892897195718,92.2525442796576
309,309,3,71.0,0.3170847513548868,92.5696290310125
310,310,3,71.0,0.2836485240671146,92.8532775550796
311,311,3,71.0,0.1536567857272757,93.00693434080688
312,312,3,71.0,0.1859362662801687,93.19287060708704
313,313,3,71.0,0.4258537194643319,93.61872432655139
314,314,3,71.0,0.2531553866330976,93.87187971318448
315,315,3,71.0,0.2273797036389658,94.09925941682344
