,context,p_value,agent,satisfaction,Cumulative_Satisfaction
148,148,3,62.0,0.2006431872367869,48.896371663157936
149,149,3,62.0,0.3578700742108134,49.25424173736875
150,150,3,62.0,0.5085583325527102,49.76280006992146
151,151,3,62.0,0.4047096041271373,50.167509674048596
152,152,3,62.0,0.0913077528183227,50.25881742686692
153,153,3,62.0,0.1361700984552839,50.3949875253222
154,154,3,62.0,0.2422017704411765,50.63718929576338
155,155,3,62.0,0.1909189469011065,50.828108242664484
156,156,3,62.0,0.2520000774511572,51.08010832011564
157,157,3,62.0,0.4020409489826321,51.48214926909827
158,158,3,62.0,0.0861927369148101,51.56834200601308
159,159,3,62.0,0.0588285563970986,51.627170562410186
160,160,3,62.0,0.3646941054004189,51.9918646678106
161,161,3,62.0,0.236946926188062,52.228811593998664
162,162,3,62.0,0.1380818849661197,52.36689347896478
163,163,3,62.0,0.0917644632486467,52.45865794221343
164,164,3,62.0,0.3711974139583603,52.82985535617179
165,165,3,62.0,0.3243440675117225,53.154199423683515
166,166,3,62.0,0.439606615723394,53.59380603940691
167,167,3,62.0,0.4882163905151306,54.08202242992204
168,168,3,62.0,0.0419178817317516,54.12394031165379
169,169,3,62.0,0.5559004066935518,54.67984071834734
170,170,3,62.0,0.0783097101809646,54.7581504285283
171,171,3,62.0,0.1371856236082553,54.895336052136564
172,172,3,62.0,0.3787243937584036,55.27406044589497
173,173,3,62.0,0.4128573648162718,55.686917810711236
174,174,3,62.0,0.6105941219570962,56.297511932668336
175,175,3,62.0,0.1645563490010637,56.462068281669396
176,176,3,62.0,0.0768809396728475,56.53894922134224
177,177,3,62.0,0.0817014634249585,56.620650684767206
178,178,3,62.0,0.4735354286167738,57.09418611338398
179,179,3,62.0,0.4303928797892108,57.524578993173186
180,180,3,62.0,0.1637826508323276,57.68836164400552
181,181,3,62.0,0.0429204285290701,57.73128207253458
182,182,3,62.0,0.351506994412424,58.08278906694701
183,183,3,62.0,0.143973747186777,58.226762814133785
184,184,3,62.0,0.1258602542896878,58.352623068423476
185,185,3,62.0,0.382808799176805,58.735431867600276
186,186,3,62.0,0.4775714998647763,59.213003367465056
187,187,3,62.0,0.0805123175884679,59.29351568505352
188,188,3,62.0,0.3039584842831189,59.59747416933664
189,189,3,62.0,0.1781771935521746,59.775651362888816
190,190,3,62.0,0.3036820011062115,60.079333363995026
191,191,3,62.0,0.1556195467911347,60.23495291078616
192,192,3,62.0,0.1664600467714866,60.401412957557646
193,193,3,62.0,0.0710908003375502,60.4725037578952
194,194,3,62.0,0.2527832874897553,60.72528704538495
195,195,3,62.0,0.2030244669428373,60.928311512327795
196,196,3,62.0,0.0971701468506596,61.02548165917845
197,197,3,62.0,0.0291911707571609,61.05467282993561
198,198,3,62.0,0.2306975680308072,61.28537039796642
199,199,3,62.0,0.0045226436733084,61.28989304163973
200,200,3,62.0,0.1523626834576266,61.442255725097354
201,201,3,62.0,0.0026271461031678,61.44488287120052
202,202,3,62.0,0.1904727546754649,61.63535562587599
203,203,3,62.0,0.2489291923914119,61.8842848182674
204,204,3,62.0,0.2717631613246738,62.156047979592074
205,205,3,62.0,0.229299157996083,62.385347137588155
206,206,3,62.0,0.2690814505637912,62.654428588151944
207,207,3,62.0,0.2447828347843566,62.899211422936304
208,208,3,62.0,0.0552249726143762,62.95443639555068
209,209,3,62.0,0.2180948652165462,63.17253126076723
210,210,3,62.0,0.3745052689667361,63.547036529733965
211,211,3,62.0,0.0660301668804552,63.61306669661442
212,212,3,62.0,0.3188026656758391,63.93186936229026
213,213,3,62.0,0.039174396770506,63.97104375906076
214,214,3,62.0,0.0456687274761044,64.01671248653686
215,215,3,62.0,0.5352150180359067,64.55192750457277
216,216,3,62.0,0.3804362095638488,64.93236371413663
217,217,3,62.0,0.3305502144148152,65.26291392855144
218,218,3,62.0,0.5223776946197907,65.78529162317123
219,219,3,62.0,0.0420652890191224,65.82735691219035
220,220,3,62.0,0.0344298542099962,65.86178676640034
221,221,3,62.0,0.2324179522889355,66.09420471868928
222,222,3,62.0,0.0490443844665019,66.14324910315578
223,223,3,62.0,0.2444079310992322,66.38765703425501
224,224,3,62.0,0.5643032174713583,66.95196025172638
225,225,3,62.0,0.5793435043694092,67.53130375609578
226,226,3,62.0,0.4521938958617817,67.98349765195756
227,227,3,62.0,0.0174158575937568,68.00091350955132
228,228,3,62.0,0.4768558285176081,68.47776933806892
229,229,3,62.0,0.3178824303411145,68.79565176841004
230,230,3,62.0,0.5277549098310751,69.32340667824113
231,231,3,62.0,0.2073527295329356,69.53075940777406
232,232,3,62.0,0.4821789501469892,70.01293835792104
233,233,3,62.0,0.3869645054145764,70.39990286333563
234,234,3,62.0,0.4791920067183041,70.87909487005393
235,235,3,62.0,0.0246572610361784,70.9037521310901
236,236,3,62.0,0.2137128277513704,71.11746495884148
237,237,3,62.0,0.1986589701253905,71.31612392896686
238,238,3,62.0,0.4348502637947539,71.75097419276162
239,239,3,62.0,0.5382639105190457,72.28923810328067
240,240,3,62.0,0.6314249800190155,72.92066308329969
241,241,3,62.0,0.3662442382077369,73.28690732150741
242,242,3,62.0,0.475545315846268,73.76245263735369
243,243,3,62.0,0.1808697155987972,73.94332235295248
244,244,3,62.0,0.0354090618079322,73.97873141476042
245,245,3,62.0,0.0679682691637602,74.04669968392417
246,246,3,62.0,0.2258807530864584,74.27258043701063
247,247,3,62.0,0.2850396904053816,74.55762012741602
248,248,3,62.0,0.4148591436966307,74.97247927111265
249,249,3,62.0,0.1872212945992361,75.15970056571189
250,250,3,62.0,0.314219346971347,75.47391991268323
251,251,3,62.0,0.5074392229924535,75.98135913567569
252,252,3,62.0,0.4845477508413452,76.46590688651703
253,253,3,62.0,0.3180531272138897,76.78396001373092
254,254,3,62.0,0.2506614804189438,77.03462149414986
255,255,3,62.0,0.5688812654393778,77.60350275958923
256,256,3,62.0,0.3140101739305317,77.91751293351977
257,257,3,62.0,0.1108830026560564,78.02839593617583
258,258,3,62.0,0.5469143063000919,78.57531024247592
259,259,3,62.0,0.188335392779549,78.76364563525547
260,260,3,62.0,0.3594047523869307,79.1230503876424
261,261,3,62.0,0.284321066571336,79.40737145421373
262,262,3,62.0,0.4037321037450244,79.81110355795876
263,263,3,62.0,0.2661020495531679,80.07720560751193
264,264,3,62.0,0.4892679071400355,80.56647351465196
265,265,3,62.0,0.1062188182475586,80.67269233289952
266,266,3,62.0,0.1836021034697848,80.85629443636931
267,267,3,62.0,0.0329561119911516,80.88925054836045
268,268,3,62.0,0.147066408565471,81.03631695692593
269,269,3,62.0,0.3412950616275834,81.3776120185535
270,270,3,62.0,0.2030322727698746,81.58064429132338
271,271,3,62.0,0.558509263823066,82.13915355514645
272,272,3,62.0,0.0057410833148118,82.14489463846127
273,273,3,62.0,0.1701266436247601,82.31502128208602
274,274,3,62.0,0.2984554563127747,82.6134767383988
275,275,3,62.0,0.2611225774954397,82.87459931589424
276,276,3,62.0,0.609225142695224,83.48382445858947
277,277,3,62.0,0.1244531796321355,83.6082776382216
278,278,3,62.0,0.4700528672275333,84.07833050544913
279,279,3,62.0,0.1854090315786849,84.26373953702782
280,280,3,62.0,0.5219264033498237,84.78566594037764
281,281,3,62.0,0.397288447392309,85.18295438776995
282,282,3,62.0,0.4847490095724545,85.66770339734241
283,283,3,62.0,0.2771024161853758,85.94480581352778
284,284,3,62.0,0.2153924545330707,86.16019826806085
285,285,3,62.0,0.0857438648486745,86.24594213290952
286,286,3,62.0,0.4091587369183863,86.6551008698279
287,287,3,62.0,0.2676659092808818,86.9227667791088
288,288,3,62.0,0.2794239924204365,87.20219077152923
289,289,3,62.0,0.5174203806896039,87.71961115221883
290,290,3,62.0,0.0794493984833033,87.79906055070214
291,291,3,62.0,0.35156708456439,88.15062763526653
292,292,3,62.0,0.3209262924610654,88.4715539277276
293,293,3,62.0,0.1497790633211258,88.62133299104872
294,294,3,62.0,0.1798403472889139,88.80117333833763
295,295,3,62.0,0.4968291999041089,89.29800253824175
296,296,3,62.0,0.1972497319025517,89.49525227014429
297,297,3,62.0,0.4832162216498322,89.97846849179412
298,298,3,62.0,0.1006853952145132,90.07915388700864
299,299,3,62.0,0.4350274972845603,90.5141813842932
300,300,3,62.0,0.2682990197801236,90.78248040407333
301,301,3,62.0,0.5654647518825773,91.3479451559559
302,302,3,62.0,0.2300872615081787,91.57803241746407
303,303,3,62.0,0.121592768835614,91.69962518629968
304,304,3,62.0,0.5097026321166735,92.20932781841637
