,context,p_value,agent,satisfaction,Cumulative_Satisfaction
193,193,3,66.0,0.3185537970691857,33.33050491821961
194,194,3,66.0,0.2954374742437108,33.62594239246332
195,195,3,66.0,0.3001209680586764,33.926063360522
196,196,3,66.0,0.2614089563526185,34.18747231687462
197,197,3,66.0,0.3128869403609708,34.50035925723559
198,198,3,66.0,0.2482204382612214,34.74857969549681
199,199,3,66.0,0.1264038028895847,34.87498349838639
200,200,3,66.0,0.070107461209443,34.94509095959584
201,201,3,66.0,0.0031737502704633,34.9482647098663
202,202,3,66.0,0.107753320550696,35.05601803041699
203,203,3,66.0,0.2301945978418804,35.28621262825887
204,204,3,66.0,0.1203366358247087,35.40654926408359
205,205,3,66.0,0.1934378665468789,35.59998713063046
206,206,3,66.0,0.1782456767415468,35.77823280737201
207,207,3,66.0,0.0773565984464877,35.8555894058185
208,208,3,66.0,0.1724942121508649,36.028083617969365
209,209,3,66.0,0.1123315533220044,36.140415171291366
210,210,3,66.0,0.1796892828786349,36.32010445417
211,211,3,66.0,0.248162735344398,36.5682671895144
212,212,3,66.0,0.2322994305473346,36.80056662006174
213,213,3,66.0,0.2647173271542065,37.06528394721594
214,214,3,66.0,0.1543826644125137,37.219666611628455
215,215,3,66.0,0.4386246167884101,37.658291228416864
216,216,3,66.0,0.1602242566939269,37.818515485110794
217,217,3,66.0,0.1093454886936722,37.927860973804464
218,218,3,66.0,0.1841943441463882,38.112055317950855
219,219,3,66.0,0.2346130663577196,38.34666838430857
220,220,3,66.0,0.0744159401915681,38.42108432450014
221,221,3,66.0,0.0511222057326415,38.47220653023278
222,222,3,66.0,0.0245888816057683,38.49679541183855
223,223,3,66.0,0.0010086123822665,38.49780402422082
224,224,3,66.0,0.1932162949664753,38.69102031918729
225,225,3,66.0,0.0990414530603678,38.79006177224766
226,226,3,66.0,0.1920071087773523,38.982068881025015
227,227,3,66.0,0.1407779728800117,39.122846853905024
228,228,3,66.0,0.186933489027847,39.30978034293287
229,229,3,66.0,0.1470782425426284,39.4568585854755
230,230,3,66.0,0.03916413296417,39.49602271843967
231,231,3,66.0,0.0151569705518027,39.51117968899147
232,232,3,66.0,0.0285741919334075,39.53975388092488
233,233,3,66.0,0.2556733007914734,39.79542718171635
234,234,3,66.0,0.0204800921811837,39.81590727389754
235,235,3,66.0,0.0778051171271415,39.89371239102468
236,236,3,66.0,0.318970204886243,40.21268259591092
237,237,3,66.0,0.0222140937149727,40.23489668962589
238,238,3,66.0,0.4391579949256478,40.67405468455154
239,239,3,66.0,0.2049689181808401,40.87902360273238
240,240,3,66.0,0.4016153586231252,41.28063896135551
241,241,3,66.0,0.1658799186683023,41.44651888002381
242,242,3,66.0,0.0065248113077784,41.45304369133159
243,243,3,66.0,0.0233796208676196,41.47642331219921
244,244,3,66.0,0.0206064254672881,41.497029737666494
245,245,3,66.0,0.2200942053103398,41.71712394297683
246,246,3,66.0,0.1071824074735723,41.82430635045041
247,247,3,66.0,0.0698263260192005,41.89413267646961
248,248,3,66.0,0.1800722437433786,42.074204920212985
249,249,3,66.0,0.059408260845948,42.133613181058934
250,250,3,66.0,0.038063564669393,42.17167674572833
251,251,3,66.0,0.0852154483342864,42.256892194062615
252,252,3,66.0,0.0502550302111157,42.30714722427373
253,253,3,66.0,0.0355587053243715,42.342705929598104
254,254,3,66.0,0.2058837763250846,42.548589705923185
255,255,3,66.0,0.0336699413369141,42.5822596472601
256,256,3,66.0,0.1600253624526366,42.74228500971274
257,257,3,66.0,0.1044309266005561,42.846715936313295
258,258,3,66.0,0.0448242341119986,42.89154017042529
259,259,3,66.0,0.3789199762760387,43.27046014670133
260,260,3,66.0,0.0792656286385981,43.34972577533993
261,261,3,66.0,0.0702361277634242,43.41996190310335
262,262,3,66.0,0.0338661365614083,43.45382803966476
263,263,3,66.0,0.0199237161474003,43.47375175581216
264,264,3,66.0,0.1150192721206267,43.588771027932786
