p,Dist_p,Dist_inf,Diff
1.1,0.009734866610884529,0.10515982335260377,0.09542495674171923
1.2000000000000002,0.02149827778904759,0.08438512986192383,0.06288685207287624
1.3000000000000003,0.026617720370123082,0.07310224429294664,0.046484523922823553
1.4000000000000004,0.02907274937096882,0.06585532624923164,0.03678257687826282
1.5000000000000004,0.030467167348639336,0.06039699895924689,0.029929831610607555
1.6000000000000005,0.03160064292281655,0.05567584240182298,0.02407519947900643
1.7000000000000006,0.032641440720331025,0.051370879424362005,0.01872943870403098
1.8000000000000007,0.033844200144475145,0.046850967033911374,0.013006766889436229
1.9000000000000008,0.03429295507283961,0.04375160903982365,0.009458653966984039
2.000000000000001,0.034982432830753585,0.0406661573862623,0.0056837245555087165
2.100000000000001,0.03574646237198751,0.037799639836184735,0.0020531774641972256
2.200000000000001,0.03644249540474788,0.03531314353908031,0.001129351865667566
2.300000000000001,0.037079536580747266,0.033152237054356964,0.0039272995263903016
2.4000000000000012,0.03766498804403358,0.031269377346632585,0.006395610697400994
2.5000000000000013,0.038204745375057005,0.029623854656030367,0.008580890719026638
2.6000000000000014,0.03870366938775443,0.02818055812638214,0.01052311126137229
2.7000000000000015,0.03916588830342808,0.02690950960948889,0.012256378693939186
2.8000000000000016,0.03959514364653625,0.025785016419686602,0.013810127226849645
2.9000000000000017,0.03999543544574781,0.024782893368187578,0.015212542077560232
3.0000000000000018,0.04037033653712966,0.023883446335309543,0.016486890201820117
3.100000000000002,0.040723154552800594,0.02307055814028213,0.017652596412518463
3.200000000000002,0.04105698172362719,0.022331043445452836,0.018725938278174356
3.300000000000002,0.04137469512614908,0.021654123552460595,0.019720571573688485
3.400000000000002,0.041678934425031136,0.021031010554710017,0.02064792387032112
3.500000000000002,0.041972089225375216,0.02045450936053335,0.021517579864841867
3.6000000000000023,0.04225628660658743,0.019918706772387888,0.022337579834199543
3.7000000000000024,0.04253339029223503,0.019418704213682202,0.02311468607855283
3.8000000000000025,0.04280500327158409,0.01895041831048884,0.02385458496109525
3.9000000000000026,0.04307248065411467,0.018510399048466904,0.024562081605647764
4.000000000000003,0.04333694306166262,0.0180957099287694,0.025241233132893223
4.100000000000003,0.04359929381059773,0.017703818082660427,0.025895475727937305
4.200000000000003,0.04386023882347262,0.0173325155476411,0.02652772327583152
4.3000000000000025,0.04412030546086781,0.016979854607215697,0.02714045085365211
4.400000000000003,0.04437986256951895,0.016644104341994776,0.027735758227524176
4.5000000000000036,0.04463914069560846,0.016323715775378708,0.028315424920229752
4.600000000000003,0.04489825052943029,0.016017301442266985,0.028880949087163307
4.700000000000003,0.04515720037852929,0.015723627277775796,0.029433573100753497
4.800000000000003,0.045415914883453486,0.015441577874347742,0.029974337009105744
4.900000000000004,0.04567424896340711,0.015170163053789978,0.030504085909617132
5.0000000000000036,0.04593200347582015,0.014908490569147087,0.031023512906673066
5.100000000000003,0.0461889372700113,0.014655774096589462,0.031533163173421835
5.200000000000003,0.046444779742303155,0.014411307156136624,0.03203347258616653
5.300000000000004,0.04669924074694997,0.01417446180552195,0.03252477894142802
5.400000000000004,0.046952019137961244,0.013944687559660584,0.03300733157830066
5.5000000000000036,0.047202810908453866,0.013721495686156793,0.033481315222297074
5.600000000000003,0.047451314910807965,0.013504467417612187,0.03394684749319578
5.700000000000005,0.04769723879038388,0.013293234691575498,0.03440400409880838
5.800000000000004,0.04794030269429844,0.013087488622203549,0.034852814072094895
5.900000000000004,0.04818024268062907,0.012886973206177677,0.0352932694744514
6.0000000000000036,0.04841681329868686,0.01269148584348661,0.035725327455200254
6.100000000000005,0.04864978917227222,0.012500873820055616,0.03614891535221661
6.200000000000005,0.04887896616764125,0.012315037878211112,0.03656392828943014
6.300000000000004,0.04910416215069874,0.012133936457170535,0.0369702256935282
6.400000000000004,0.049325216731200064,0.011957587893190258,0.03736762883800981
6.500000000000005,0.04954199158960261,0.011786070695065367,0.03775592089453724
6.600000000000005,0.0497543693939849,0.011619538221564016,0.038134831172420884
6.700000000000005,0.04996225357063426,0.011458222031520145,0.038504031539114116
6.800000000000004,0.05016556715684467,0.011302436245119315,0.03886313091172536
6.900000000000006,0.05036425149044238,0.011152599222657315,0.039211652267785065
7.000000000000005,0.05055826565206849,0.01100922837464004,0.03954903727742845
7.100000000000005,0.050747584625250926,0.010872961155380924,0.03987462346987
7.200000000000005,0.0509321989760589,0.010744552507459692,0.04018764646859921
7.300000000000006,0.051112111391688426,0.010624873122616015,0.04048723826907241
7.400000000000006,0.051287339244564994,0.010514902836484884,0.04077243640808011
7.500000000000005,0.05145790977275279,0.010415700634457558,0.04104220913829523
7.600000000000005,0.05162386110350592,0.01032836420064583,0.04129549690286009
7.700000000000006,0.05178523980912679,0.0102539743228985,0.04153126548622829
7.800000000000006,0.051942100984955,0.010193509251833098,0.0417485917331219
7.900000000000006,0.05209450689728095,0.010147757647422515,0.04194674924985843
8.000000000000005,0.05224252542535495,0.010117229311044602,0.042125296114310345
8.100000000000007,0.05238623012376083,0.010102074591813443,0.042284155531947386
8.200000000000006,0.05252569911809779,0.01010203776142719,0.0424236613566706
8.300000000000006,0.052661013913862596,0.010116450962139494,0.042544562951723104
8.400000000000006,0.05279225919531275,0.010144272267050752,0.042647986928262
8.500000000000007,0.05291952267278467,0.010184159731899794,0.042735362940884876
8.600000000000007,0.05304289361350551,0.010234574037460678,0.042808319576044834
8.700000000000006,0.05316246297728793,0.010293879927653035,0.042868583049634895
8.800000000000006,0.05327832310412207,0.010360447231048816,0.042917875873073254
