p,Up,Dist1,Distl,Rel-Rel,Rel-Nonrel,Nonrel-Rel,Nonrel-Nonrel
5.399999999999998,0.19399781599010255,3.504423652645179e-11,1.262282424675609e-16,0.0,0.45000000000000007,0.55,0.0
5.499999999999997,0.19308302710646624,3.496447957246633e-11,1.2593399007146688e-16,0.0,0.45000000000000007,0.55,0.0
5.599999999999997,0.1922059753452294,3.488781077170634e-11,1.256508965134044e-16,0.0,0.45000000000000007,0.55,0.0
5.699999999999997,0.191364333950183,3.481405784431449e-11,1.2537833948846522e-16,0.0,0.45000000000000007,0.55,0.0
5.799999999999996,0.19055596600491903,3.474306107222608e-11,1.2511574208301308e-16,0.0,0.45000000000000007,0.55,0.0
5.899999999999996,0.18977890539048656,3.467467217565594e-11,1.248625687120898e-16,0.0,0.45000000000000007,0.55,0.0
5.999999999999996,0.18903133997852078,3.460875330795032e-11,1.2461832148552985e-16,0.0,0.45000000000000007,0.55,0.0
6.099999999999995,0.18831159676260548,3.454517615452e-11,1.2438253695087905e-16,0.0,0.45000000000000007,0.55,0.0
6.199999999999995,0.1876181286744454,3.4483821123499276e-11,1.2415478316824706e-16,0.0,0.45000000000000007,0.55,0.0
6.2999999999999945,0.18694950286818673,3.4424576617430984e-11,1.2393465707828825e-16,0.0,0.45000000000000007,0.55,0.0
6.399999999999994,0.18630439028714685,3.4367338376672604e-11,1.2372178212957194e-16,0.0,0.45000000000000007,0.55,0.0
6.499999999999994,0.18568155635331599,3.431200888642432e-11,1.2351580613600437e-16,0.0,0.45000000000000007,0.55,0.0
6.599999999999993,0.18507985264207602,3.42584968403045e-11,1.2331639933868046e-16,0.0,0.45000000000000007,0.55,0.0
6.699999999999993,0.1844982094233262,3.420671665428427e-11,1.231232526497675e-16,0.0,0.45000000000000007,0.55,0.0
6.799999999999993,0.183935628966149,3.4156588025554856e-11,1.2293607605878798e-16,0.0,0.45000000000000007,0.55,0.0
6.899999999999992,0.18339117951775222,3.410803553155624e-11,1.2275459718403664e-16,0.0,0.45000000000000007,0.55,0.0
6.999999999999992,0.18286398987905497,3.406098826497093e-11,1.2257855995396444e-16,0.0,0.45000000000000007,0.55,0.0
7.099999999999992,0.18235324450925314,3.401537950097246e-11,1.2240772340510295e-16,0.0,0.45000000000000007,0.55,0.0
7.199999999999991,0.18185817910026872,3.397114639345876e-11,1.2224186058472074e-16,0.0,0.45000000000000007,0.55,0.0
7.299999999999991,0.18137807656936025,3.3928229697363874e-11,1.220807575476945e-16,0.0,0.45000000000000007,0.55,0.0
7.399999999999991,0.1809122634245387,3.388657351447711e-11,1.2192421243831034e-16,0.0,0.45000000000000007,0.55,0.0
7.49999999999999,0.1804601064629391,3.384612506048156e-11,1.2177203464872557e-16,0.0,0.45000000000000007,0.55,0.0
7.59999999999999,0.1800210097670655,3.380683445117216e-11,1.2162404404671495e-16,0.0,0.45000000000000007,0.55,0.0
7.6999999999999895,0.17959441196797446,3.3768654506041073e-11,1.2148007026616235e-16,0.0,0.45000000000000007,0.55,0.0
7.799999999999989,0.1791797837480618,3.37315405676026e-11,1.213399520544056e-16,0.0,0.45000000000000007,0.55,0.0
7.899999999999989,0.17877662555926413,3.369545033501035e-11,1.2120353667121589e-16,0.0,0.45000000000000007,0.55,0.0
7.9999999999999885,0.1783844655352274,3.3660343710662395e-11,1.2107067933469151e-16,0.0,0.45000000000000007,0.55,0.0
8.099999999999989,0.1780028575783983,3.362618265862988e-11,1.209412427098656e-16,0.0,0.45000000000000007,0.55,0.0
8.199999999999989,0.17763137960509703,3.35929310738568e-11,1.2081509643621878e-16,0.0,0.45000000000000007,0.55,0.0
8.299999999999988,0.17726963193348036,3.3560554661190403e-11,1.2069211669070655e-16,0.0,0.45000000000000007,0.55,0.0
8.399999999999988,0.17691723580092664,3.352902082338945e-11,1.205721857832164e-16,0.0,0.45000000000000007,0.55,0.0
8.499999999999988,0.1765738319988081,3.349829855734313e-11,1.2045519178168361e-16,0.0,0.45000000000000007,0.55,0.0
8.599999999999987,0.17623907961387883,3.346835835780714e-11,1.2034102816436173e-16,0.0,0.45000000000000007,0.55,0.0
8.699999999999987,0.17591265486662283,3.3439172128029803e-11,1.2022959349698103e-16,0.0,0.45000000000000007,0.55,0.0
8.799999999999986,0.17559425003789703,3.3410713096699684e-11,1.2012079113274287e-16,0.0,0.45000000000000007,0.55,0.0
8.899999999999986,0.1752835724760778,3.3382955740699246e-11,1.20014528933286e-16,0.0,0.45000000000000007,0.55,0.0
8.999999999999986,0.1749803436777002,3.3355875713197e-11,1.199107190089375e-16,0.0,0.45000000000000007,0.55,0.0
9.099999999999985,0.17468429843526947,3.33294497766522e-11,1.1980927747670846e-16,0.0,0.45000000000000007,0.55,0.0
9.199999999999985,0.17439518404654075,3.330365574034595e-11,1.1971012423464092e-16,0.0,0.45000000000000007,0.55,0.0
9.299999999999985,0.17411275958011288,3.327847240208491e-11,1.196131827512262e-16,0.0,0.45000000000000007,0.55,0.0
9.399999999999984,0.17383679519267195,3.325387949375744e-11,1.1951837986874036e-16,0.0,0.45000000000000007,0.55,0.0
9.499999999999984,0.1735670714936591,3.322985763044725e-11,1.194256456194292e-16,0.0,0.45000000000000007,0.55,0.0
9.599999999999984,0.17330337895353012,3.3206388262837244e-11,1.1933491305357854e-16,0.0,0.45000000000000007,0.55,0.0
9.699999999999983,0.17304551735212614,3.3183453632657845e-11,1.1924611807858231e-16,0.0,0.45000000000000007,0.55,0.0
9.799999999999983,0.17279329526399043,3.316103673095505e-11,1.191591993081957e-16,0.0,0.45000000000000007,0.55,0.0
9.899999999999983,0.1725465295777511,3.31391212589722e-11,1.1907409792123004e-16,0.0,0.45000000000000007,0.55,0.0
9.999999999999982,0.1723050450469442,3.311769159145628e-11,1.189907575290048e-16,0.0,0.45000000000000007,0.55,0.0
10.099999999999982,0.17206867386988275,3.309673274221603e-11,1.189091240509346e-16,0.0,0.45000000000000007,0.55,0.0
