p,Up,Dist1,Distl,Rel_adp_p,Rel_div_p,Nonrel_adp_p,Nonrel_div_p,Rel_adp_n,Rel_div_n,Nonrel_adp_n,Nonrel_div_n
1.0,16.0,0.0,0.0472810748046216,-0.09999999961494334,0.041364435435027234,-0.01566348588837334,0.10175584103495978,0.10000000003200568,-0.04136443833307017,0.015663481823136496,-0.10175584030001288
1.1,11.749660841470337,0.01395907351945708,0.16261309535998839,-0.09999999999999998,0.04195998196892209,-0.016306811050770656,0.09520631827638289,0.09999999999999998,-0.04195998196892209,0.016306811050770656,-0.09520631827638289
1.2000000000000002,9.092461256666068,0.015425413150000594,0.13976786419612316,-0.09999999999999995,0.04239418235444466,-0.016707047306119646,0.09424450754127964,0.09999999999999995,-0.04239418235444466,0.016707047306119646,-0.09424450754127964
1.3000000000000003,7.325293415525171,0.019161642632567318,0.12007177095053945,-0.09999999999999998,0.04322454733743501,-0.01755660193749145,0.0922419400987639,0.09999999999999998,-0.04322454733743501,0.01755660193749145,-0.0922419400987639
1.4000000000000004,6.091102989550504,0.02269787952044389,0.10431429982720072,-0.1,0.044104474359202936,-0.01848014903663625,0.09007943629264122,0.1,-0.044104474359202936,0.01848014903663625,-0.09007943629264122
1.5000000000000004,5.19441843014337,0.026469376675971077,0.09097453302122235,-0.09999999999999998,0.04509419805555369,-0.019543686199288618,0.08760290276271616,0.09999999999999998,-0.04509419805555369,0.019543686199288618,-0.08760290276271616
1.6000000000000005,4.521474032862266,0.029739810837147992,0.08007181646241344,-0.1,0.046046262875212726,-0.020581770791524873,0.08519526092645142,0.1,-0.046046262875212726,0.020581770791524873,-0.08519526092645142
1.7000000000000006,4.002617577862692,0.032987622414393555,0.07065946318114001,-0.1,0.047035313699844344,-0.0216746963860171,0.0826679596909603,0.1,-0.047035313699844344,0.0216746963860171,-0.0826679596909603
1.8000000000000007,3.593349483132509,0.03618302149474333,0.06244343484453412,-0.1,0.04804821985017439,-0.022804947884984855,0.08005956258399903,0.1,-0.04804821985017439,0.022804947884984855,-0.08005956258399903
1.9000000000000008,3.264191074875356,0.03935062773976701,0.05517699690583708,-0.1,0.04908460834921939,-0.023968847837773144,0.07737644131043704,0.1,-0.04908460834921939,0.023968847837773144,-0.07737644131043704
2.000000000000001,2.994995826374385,0.041895548543138775,0.04924571938129257,-0.1,0.05000000000000002,-0.025000000000000022,0.07500000000000001,0.1,-0.05000000000000002,0.025000000000000022,-0.07500000000000001
2.100000000000001,2.7716179615195458,0.04475859070930138,0.043672689921653275,-0.10000000000000003,0.051006975816640876,-0.026134340322748917,0.07238424436527058,0.10000000000000003,-0.051006975816640876,0.026134340322748917,-0.07238424436527058
