31,2,"[0.0, 0.4505220515638983, 0.5494779484361016, 0.0]"
31,3,"[0.0, 0.43728885405118856, 0.5627111459488114, 0.0]"
32,0,[0.     0.5379 0.4621 0.    ]
32,1,"[0.0, 0.4868910894369141, 0.5131089105630858, 0.0]"
32,2,"[0.0, 0.5111685134988299, 0.48883148650117014, 0.0]"
32,3,[0.     0.5184 0.4816 0.    ]
33,0,[0.     0.4905 0.5095 0.    ]
33,1,"[0.0, 0.4395588471002781, 0.5604411528997219, 0.0]"
33,2,[0.     0.4653 0.5347 0.    ]
33,3,[0.    0.472 0.528 0.   ]
34,0,[0.     0.4894 0.5106 0.    ]
34,1,"[0.0, 0.5063160324136634, 0.4936839675863366, 0.0]"
34,2,[0.     0.4964 0.5036 0.    ]
34,3,"[0.0, 0.506687135911951, 0.493312864088049, 0.0]"
35,0,[-0.      0.5609  0.4391 -0.    ]
35,1,"[0.0, 0.5088162021793712, 0.49118379782062876, 0.0]"
35,2,[0.     0.5368 0.4632 0.    ]
35,3,[0.     0.5284 0.4716 0.    ]
36,0,[0.     0.4754 0.5246 0.    ]
36,1,"[0.0, 0.5224499152062602, 0.4775500847937398, 0.0]"
36,2,"[0.0, 0.5021709198430948, 0.49782908015690513, 0.0]"
36,3,"[0.0, 0.5054408024591998, 0.4945591975408002, 0.0]"
37,0,[-0.      0.5166  0.4834 -0.    ]
37,1,"[0.0, 0.5136911943267858, 0.4863088056732143, 0.0]"
37,2,"[0.0, 0.5136911943267858, 0.4863088056732143, 0.0]"
37,3,[0.    0.503 0.497 0.   ]
38,0,[-0.      0.5212  0.4788 -0.    ]
38,1,"[0.0, 0.4704264118305342, 0.5295735881694659, 0.0]"
38,2,"[0.0, 0.49566416678949227, 0.5043358332105078, 0.0]"
38,3,[0.     0.5152 0.4848 0.    ]
0,0,[0.     0.4928 0.5072 0.    ]
0,1,"[0.0, 0.5010928924360109, 0.49890710756398915, 0.0]"
0,2,"[0.0, 0.49686655205844377, 0.5031334479415562, 0.0]"
0,3,[0.     0.4957 0.5043 0.    ]
1,0,[-0.      0.5452  0.4548 -0.    ]
1,1,"[0.0, 0.5289551311665732, 0.4710448688334268, 0.0]"
1,2,"[0.0, 0.536866056917822, 0.46313394308217803, 0.0]"
1,3,[0.     0.5407 0.4593 0.    ]
2,0,[0.     0.5324 0.4676 0.    ]
2,1,"[0.0, 0.5423592218067121, 0.45764077819328786, 0.0]"
2,2,"[0.0, 0.537566554811135, 0.462433445188865, 0.0]"
2,3,[0.     0.5349 0.4651 0.    ]
3,0,[0.     0.5183 0.4817 0.    ]
3,1,"[0.0, 0.5183811805020071, 0.4816188194979929, 0.0]"
3,2,"[0.0, 0.5183348807264109, 0.4816651192735891, 0.0]"
3,3,[0.     0.5183 0.4817 0.    ]
4,0,[0.     0.5155 0.4845 0.    ]
4,1,"[0.0, 0.5129974700949232, 0.48700252990507675, 0.0]"
4,2,"[0.0, 0.5136961559220139, 0.4863038440779861, 0.0]"
4,3,[0.     0.5152 0.4848 0.    ]
5,0,[-0.     0.518  0.482 -0.   ]
5,1,"[0.0, 0.5005789991606815, 0.4994210008393185, 0.0]"
5,2,"[0.0, 0.5089863516546492, 0.4910136483453508, 0.0]"
5,3,[0.     0.5118 0.4882 0.    ]
6,0,[0.     0.5106 0.4894 0.    ]
6,1,"[0.0, 0.5099211573961953, 0.4900788426038047, 0.0]"
6,2,"[0.0, 0.5100726105728072, 0.48992738942719277, 0.0]"
6,3,[0.     0.5105 0.4895 0.    ]
7,0,[-0.      0.5361  0.4639 -0.    ]
7,1,"[0.0, 0.5376904110181878, 0.4623095889818122, 0.0]"
7,2,"[0.0, 0.5369019754390053, 0.4630980245609947, 0.0]"
7,3,"[0.0, 0.5371811489774554, 0.4628188510225445, 0.0]"
8,0,[0.     0.3271 0.6729 0.    ]
8,1,"[0.0, 0.5009557405765525, 0.4990442594234475, 0.0]"
8,2,"[0.0, 0.41951425413489013, 0.5804857458651098, 0.0]"
8,3,[0.     0.3915 0.6085 0.    ]
9,0,[0.     0.5778 0.4222 0.    ]
9,1,"[0.0, 0.5667759630040402, 0.43322403699595974, 0.0]"
9,2,"[0.0, 0.5723313543310466, 0.42766864566895335, 0.0]"
9,3,[0.     0.5743 0.4257 0.    ]
10,0,[0.     0.4922 0.5078 0.    ]
10,1,"[0.0, 0.517150433378975, 0.482849566621025, 0.0]"
10,2,"[0.0, 0.5046460869523853, 0.4953539130476146, 0.0]"
10,3,[0.     0.4934 0.5066 0.    ]
11,0,[0.     0.4911 0.5089 0.    ]
11,1,"[0.0, 0.5434601927221491, 0.4565398072778509, 0.0]"
11,2,"[0.0, 0.5165405367981609, 0.48345946320183897, 0.0]"
11,3,[0.     0.5055 0.4945 0.    ]
12,0,[-0.      0.6429  0.3571 -0.    ]
12,1,"[0.0, 0.6443970436931629, 0.35560295630683714, 0.0]"
12,2,"[0.0, 0.643658579797201, 0.356341420202799, 0.0]"
12,3,[0.     0.6437 0.3563 0.    ]
13,0,[-0.      0.4848  0.5152 -0.    ]
13,1,"[0.0, 0.46505265477179414, 0.5349473452282059, 0.0]"
13,2,"[0.0, 0.4737006840789841, 0.526299315921016, 0.0]"
13,3,[0.     0.4801 0.5199 0.    ]
14,0,[-0.      0.4343  0.5657 -0.    ]
14,1,"[0.0, 0.45270017759385295, 0.5472998224061472, 0.0]"
14,2,"[0.0, 0.44385237202552796, 0.556147627974472, 0.0]"
14,3,[0.     0.4394 0.5606 0.    ]
15,0,[-0.      0.5594  0.4406 -0.    ]
15,1,"[0.0, 0.5693763396147576, 0.4306236603852423, 0.0]"
15,2,"[0.0, 0.5644362788660594, 0.43556372113394054, 0.0]"
15,3,[0.     0.5625 0.4375 0.    ]
16,0,[0.     0.4317 0.5683 0.    ]
16,1,"[0.0, 0.48273641775740983, 0.5172635822425902, 0.0]"
16,2,"[0.0, 0.4573789368995373, 0.5426210631004627, 0.0]"
16,3,[0.     0.4399 0.5601 0.    ]
17,0,[-0.      0.4153  0.5847 -0.    ]
17,1,"[0.0, 0.42458105120086237, 0.5754189487991376, 0.0]"
17,2,"[0.0, 0.4199813121526287, 0.5800186878473713, 0.0]"
17,3,[0.     0.4172 0.5828 0.    ]
18,0,[0.   0.48 0.52 0.  ]
18,1,"[0.0, 0.4797247869628057, 0.5202752130371943, 0.0]"
18,2,"[0.0, 0.47986220440729255, 0.5201377955927075, 0.0]"
18,3,[0.   0.48 0.52 0.  ]
19,0,[-0.      0.3946  0.6054 -0.    ]
19,1,"[0.0, 0.3976126176186592, 0.6023873823813408, 0.0]"
19,2,"[0.0, 0.3965512025638941, 0.6034487974361059, 0.0]"
19,3,"[0.0, 0.39535610020366413, 0.6046438997963359, 0.0]"
20,0,[-0.      0.4126  0.5874 -0.    ]
20,1,"[0.0, 0.44423309513374987, 0.5557669048662501, 0.0]"
20,2,"[0.0, 0.42915220384237057, 0.5708477961576294, 0.0]"
20,3,[0.     0.4218 0.5782 0.    ]
21,0,[0.     0.4863 0.5137 0.    ]
21,1,"[0.0, 0.5201641676756273, 0.47983583232437266, 0.0]"
21,2,"[0.0, 0.5030079037278673, 0.49699209627213276, 0.0]"
21,3,[0.     0.4963 0.5037 0.    ]
22,0,[0.     0.5063 0.4937 0.    ]
22,1,"[0.0, 0.46376398983928646, 0.5362360101607135, 0.0]"
22,2,"[0.0, 0.48386558571296706, 0.5161344142870329, 0.0]"
22,3,[0.     0.4966 0.5034 0.    ]
23,0,[0.     0.5106 0.4894 0.    ]
23,1,"[0.0, 0.5276380533144238, 0.47236194668557613, 0.0]"
23,2,"[0.0, 0.5188718678134105, 0.4811281321865894, 0.0]"
23,3,[0.    0.518 0.482 0.   ]
24,0,[-0.      0.5285  0.4715 -0.    ]
24,1,"[0.0, 0.5588429613351477, 0.4411570386648523, 0.0]"
24,2,"[0.0, 0.5437024169501302, 0.4562975830498698, 0.0]"
24,3,[0.     0.5339 0.4661 0.    ]
25,0,[0.     0.4719 0.5281 0.    ]
25,1,"[0.0, 0.49697064464303303, 0.5030293553569669, 0.0]"
25,2,[0.     0.4841 0.5159 0.    ]
25,3,[0.     0.4879 0.5121 0.    ]
26,0,[0.     0.5155 0.4845 0.    ]
26,1,"[0.0, 0.47733754487040675, 0.5226624551295932, 0.0]"
26,2,"[0.0, 0.4969709199278824, 0.5030290800721176, 0.0]"
26,3,[0.     0.5076 0.4924 0.    ]
27,0,[-0.      0.4697  0.5303 -0.    ]
27,1,"[0.0, 0.41561084976582985, 0.5843891502341702, 0.0]"
27,2,"[0.0, 0.4403069923362354, 0.5596930076637646, 0.0]"
27,3,[0.     0.4619 0.5381 0.    ]
28,0,[0.     0.4877 0.5123 0.    ]
28,1,"[0.0, 0.5258118676745331, 0.4741881323254668, 0.0]"
28,2,[0.     0.5075 0.4925 0.    ]
28,3,[0.    0.504 0.496 0.   ]
29,0,[-0.      0.5534  0.4466 -0.    ]
29,1,"[0.0, 0.4950543773646358, 0.5049456226353641, 0.0]"
29,2,[0.     0.5229 0.4771 0.    ]
29,3,"[0.0, 0.503016030694964, 0.49698396930503597, 0.0]"
30,0,[-0.     0.483  0.517 -0.   ]
30,1,"[0.0, 0.5495728075439779, 0.45042719245602214, 0.0]"
30,2,"[0.0, 0.5176592519671475, 0.48234074803285265, 0.0]"
30,3,[0.     0.5007 0.4993 0.    ]
31,0,[-0.      0.4582  0.5418 -0.    ]
31,1,"[0.0, 0.37010425229791244, 0.6298957477020876, 0.0]"
31,2,"[0.0, 0.41024433926574716, 0.5897556607342528, 0.0]"
31,3,[0.     0.4497 0.5503 0.    ]
32,0,[-0.      0.4847  0.5153 -0.    ]
32,1,"[0.0, 0.534803671424628, 0.46519632857537196, 0.0]"
32,2,[0.     0.5111 0.4889 0.    ]
32,3,"[0.0, 0.5329490043690264, 0.4670509956309736, 0.0]"
33,0,[-0.      0.5212  0.4788 -0.    ]
33,1,"[0.0, 0.5031156998775523, 0.4968843001224476, 0.0]"
33,2,[0.     0.5117 0.4883 0.    ]
33,3,[0.    0.519 0.481 0.   ]
34,0,[-0.      0.5047  0.4953 -0.    ]
34,1,"[0.0, 0.44654532042172107, 0.5534546795782789, 0.0]"
34,2,"[0.0, 0.47362480398074247, 0.5263751960192575, 0.0]"
34,3,[0.     0.4941 0.5059 0.    ]
35,0,[-0.      0.5021  0.4979 -0.    ]
35,1,"[0.0, 0.5180247296456493, 0.4819752703543507, 0.0]"
35,2,"[0.0, 0.5101416921263832, 0.4898583078736168, 0.0]"
35,3,"[0.0, 0.5125646050838879, 0.4874353949161121, 0.0]"
36,0,[-0.      0.4579  0.5421 -0.    ]
36,1,"[0.0, 0.4639822556081347, 0.5360177443918653, 0.0]"
36,2,"[0.0, 0.4639822556081347, 0.5360177443918653, 0.0]"
36,3,"[0.0, 0.4659601168621173, 0.5340398831378828, 0.0]"
37,0,[0.     0.4879 0.5121 0.    ]
37,1,"[0.0, 0.4793640880342345, 0.5206359119657654, 0.0]"
37,2,[0.     0.4869 0.5131 0.    ]
37,3,"[0.0, 0.4738159986426006, 0.5261840013573994, 0.0]"
38,0,[-0.     0.538  0.462 -0.   ]
38,1,"[0.0, 0.5628913720910836, 0.43710862790891636, 0.0]"
38,2,"[0.0, 0.5489501855039514, 0.45104981449604864, 0.0]"
38,3,[0.     0.5383 0.4617 0.    ]
