,context,p_value,agent,satisfaction,Cumulative_Satisfaction
0,0,0,13.0,0.034866824801626,0.034866824801626
1,1,0,13.0,0.2471030467509246,0.2819698715525506
2,2,0,13.0,0.0210059300859046,0.3029758016384552
3,3,0,13.0,0.0736222105404529,0.3765980121789081
4,4,0,13.0,0.0929281281023201,0.4695261402812282
5,5,0,13.0,0.1917445154842672,0.6612706557654954
