48,2,"[-0.08093940916193247, -0.27262702414193996]"
48,3,"[np.float64(0.045074798627370974), np.float64(-0.3345225985804464)]"
49,0,"[np.float64(-0.09566094129558048), np.float64(-0.308855510059018)]"
49,1,"[-0.02973895187700831, -0.10713886288850645]"
49,2,"[-0.06605300277579021, -0.22624309425946781]"
49,3,"[np.float64(-0.09275592573948001), np.float64(-0.29441819031420796)]"
50,0,"[np.float64(-0.28978900348782227), np.float64(0.10495840392726485)]"
50,1,"[-0.2588818211435062, 0.0763114331163206]"
50,2,"[-0.27054770112965437, 0.10344618767488276]"
50,3,"[np.float64(-0.28113506005641603), np.float64(0.10724480569862489)]"
51,0,"[np.float64(0.08269870735737692), np.float64(0.388494695219919)]"
51,1,"[0.29726466145177266, 0.31099110370841243]"
51,2,"[0.18583416026743807, 0.3589365982473782]"
51,3,"[np.float64(0.09819250044784945), np.float64(0.3878352503060101)]"
52,0,"[np.float64(-0.6318465066020713), np.float64(0.05617791645397465)]"
52,1,"[-0.43965976050358496, 0.04727546283559299]"
52,2,"[-0.49685076219686203, 0.055958482622913086]"
52,3,"[np.float64(-0.5787351121274917), np.float64(0.06036268494192938)]"
53,0,"[np.float64(-0.05174741915647696), np.float64(0.2677669110925719)]"
53,1,"[-0.09507628290759892, 0.21399832921970396]"
53,2,"[-0.041269271669244365, 0.2360493577319728]"
53,3,"[np.float64(-0.03510322172017741), np.float64(0.24443614672069242)]"
54,0,"[np.float64(0.15312482028376068), np.float64(0.00010659152595863391)]"
54,1,"[0.04467763676843409, -0.12541741003428386]"
54,2,"[0.04914731441210336, -0.10682844494356664]"
54,3,"[np.float64(0.1542541573406459), np.float64(0.014975973360019192)]"
55,0,"[np.float64(0.1575026538861327), np.float64(0.2213190663424162)]"
55,1,"[0.19152411130337893, 0.17893219127051188]"
55,2,"[0.17323005150289367, 0.20194739845462345]"
55,3,"[0.16217544461084246, 0.2153916734153269]"
56,0,"[np.float64(0.3402286448612163), np.float64(0.10429532382201138)]"
56,1,"[0.3104247368611245, 0.116179330587003]"
56,2,"[0.31718455745742713, 0.10400488829642876]"
56,3,"[np.float64(0.3361742782461193), np.float64(0.10566698511313773)]"
57,0,"[np.float64(-0.1600784894168922), np.float64(-0.2344341048791914)]"
57,1,"[-0.18111254755014725, -0.2866046693166156]"
57,2,"[-0.16804577148796265, -0.2603178485640653]"
57,3,"[np.float64(-0.15944357740614548), np.float64(-0.2452701090115521)]"
58,0,"[np.float64(0.04128723614653976), np.float64(0.11310866137497184)]"
58,1,"[0.00606614786003612, 0.07153753261724016]"
58,2,"[0.028805913868812996, 0.10725302985978628]"
58,3,"[np.float64(0.041992626307076945), np.float64(0.12859892561161687)]"
59,0,"[np.float64(0.19384865835147408), np.float64(0.07553226695362267)]"
59,1,"[0.13487499364851396, 0.2883563075936014]"
59,2,"[0.1639771094847779, 0.11532025736815421]"
59,3,"[np.float64(0.18624891303092816), np.float64(0.06115872456037036)]"
60,0,"[np.float64(-0.14353397922219488), np.float64(0.14178534824843658)]"
60,1,"[0.11663679331993992, -0.09668062990637401]"
60,2,"[0.01748723279961059, 0.004106241503556637]"
60,3,"[np.float64(-0.05641312889144123), np.float64(0.07175061151947582)]"
61,0,"[np.float64(-0.05214977507124665), np.float64(-0.06762705808987664)]"
61,1,"[-0.08377276148150144, -0.0565410511867435]"
61,2,"[-0.05546129201481335, -0.06039238360153021]"
61,3,"[np.float64(-0.047253563276145626), np.float64(-0.06578137350482234)]"
62,0,"[np.float64(0.09598101744482301), np.float64(0.15642849620571503)]"
62,1,"[0.1295692243315846, 0.03481262235749146]"
62,2,"[0.096741937152239, 0.09853842720236615]"
62,3,"[np.float64(0.08720124109796988), np.float64(0.15092895141725537)]"
63,0,"[np.float64(0.02797436635002172), np.float64(-0.05732679404088804)]"
63,1,"[0.12327989239460105, -0.16151614559728086]"
63,2,"[0.031036060354037026, -0.11450527758959592]"
63,3,"[np.float64(0.00471855153412222), np.float64(-0.056892273119173255)]"
64,0,"[np.float64(-0.06403412728130715), np.float64(-0.22437354092237338)]"
64,1,"[-0.18835500839260944, -0.09696223656045252]"
64,2,"[-0.15079816238661511, -0.15561565104109926]"
64,3,"[np.float64(-0.06739997971533009), np.float64(-0.233023695518969)]"
65,0,"[np.float64(-0.3246294954074064), np.float64(0.24102494678161104)]"
65,1,"[-0.3273940245975584, 0.2932440316106832]"
65,2,"[-0.3275614208489507, 0.28163729218545336]"
65,3,"[np.float64(-0.32421140242467505), np.float64(0.23701642421257957)]"
66,0,"[np.float64(0.1982519155160857), np.float64(-0.08244150596612246)]"
66,1,"[0.2990975936432423, -0.010305257538558849]"
66,2,"[0.29715394580103666, -0.01867028811349971]"
66,3,"[np.float64(0.18031356181194375), np.float64(-0.12080868384140633)]"
67,0,"[np.float64(-0.1736103761122851), np.float64(0.03625843309876211)]"
67,1,"[-0.23916336119328854, -0.06579302552300337]"
67,2,"[-0.22753215387383963, -0.032444446862621726]"
67,3,"[np.float64(-0.16456417392872674), np.float64(0.0847712598307484)]"
68,0,"[np.float64(0.1168535188076627), np.float64(0.13856739957601721)]"
68,1,"[-0.06582137283024525, 0.15228418709867098]"
68,2,"[0.08330011758978273, 0.14338927019177183]"
68,3,"[np.float64(0.15763246402367245), np.float64(0.1395569125385374)]"
69,0,"[np.float64(0.021007745788751836), np.float64(0.012937406718344466)]"
69,1,"[-0.14560152625507924, 0.12141901746086645]"
69,2,"[-0.023703920041662788, 0.01927037279322026]"
69,3,"[np.float64(0.0528126707491663), np.float64(-0.02912870031690208)]"
70,0,"[np.float64(-0.22162706606506372), np.float64(-0.17255410638511903)]"
70,1,"[0.0328745233428389, -0.19175749186734448]"
70,2,"[-0.09048348901258776, -0.15942024937676733]"
70,3,"[-0.07924750122604853, -0.16067571433621597]"
71,0,"[np.float64(-0.20736599510398435), np.float64(0.06273258202658022)]"
71,1,"[-0.23024230765849424, 0.037499022924659266]"
71,2,"[-0.2233156758391152, 0.03978828152434088]"
71,3,"[np.float64(-0.20717713859446002), np.float64(0.0696269291277717)]"
72,0,"[np.float64(0.4189136535332358), np.float64(0.029392217712974143)]"
72,1,"[0.4701345423505888, 0.1025224757575756]"
72,2,"[0.4398123623312883, 0.039123678832921845]"
72,3,"[0.4426021065718938, 0.04260630736149759]"
73,0,"[np.float64(-0.04707330970784915), np.float64(0.3135430279711344)]"
73,1,"[-0.15688949193792448, 0.28267269008119045]"
73,2,"[-0.11168850953237351, 0.2929267844902005]"
73,3,"[np.float64(-0.020634979459695668), np.float64(0.3210255233589522)]"
74,0,"[np.float64(0.0510401471956065), np.float64(-0.15160068656063402)]"
74,1,"[0.11163187635728779, -0.14531140916117555]"
74,2,"[0.05031836262340426, -0.1503777465745912]"
74,3,"[np.float64(0.0296570078152584), np.float64(-0.14735468185411138)]"
0,0,"[np.float64(0.15035321441880137), np.float64(-0.2837508816656056)]"
0,1,"[0.10167658092518961, -0.1870439121484869]"
0,2,"[0.10254366838332285, -0.18830356624113534]"
0,3,"[np.float64(0.1676641210247574), np.float64(-0.2857707627857208)]"
1,0,"[np.float64(0.08642230556365839), np.float64(-0.1323161715548688)]"
1,1,"[0.22771128436915966, -0.23781046820052051]"
1,2,"[0.21233311145248634, -0.23050288012750447]"
1,3,"[np.float64(0.07500811835290183), np.float64(-0.12415217071812135)]"
2,0,"[np.float64(0.24474587462589853), np.float64(-0.00646430870302199)]"
2,1,"[0.15569037289281643, -0.05552738684320503]"
2,2,"[0.18956466369319766, -0.03774517230322493]"
2,3,"[np.float64(0.23878911510344547), np.float64(-0.011577090637945923)]"
3,0,"[np.float64(0.2071227148717402), np.float64(-0.016399547579149937)]"
3,1,"[-0.040424816355548246, 0.013186192221279022]"
3,2,"[0.0599557614796674, 0.0062508686222749466]"
3,3,"[np.float64(0.13827574304569773), np.float64(-0.005337768543867472)]"
4,0,"[np.float64(0.11454261878314875), np.float64(0.23626323128176485)]"
4,1,"[0.18279950447382573, 0.20964287528416417]"
4,2,"[0.1506732080696805, 0.22351346456276555]"
4,3,"[np.float64(0.11454261878314875), np.float64(0.23626323128176485)]"
5,0,"[np.float64(0.05950481339800306), np.float64(-0.23517833538337832)]"
5,1,"[0.16811113209849815, -0.3467828740941482]"
5,2,"[0.06960576829292203, -0.29827697439382067]"
5,3,"[np.float64(0.004279592243264657), np.float64(-0.2346973664326309)]"
6,0,"[np.float64(-0.2736082583608326), np.float64(-0.1311858892950736)]"
6,1,"[-0.23722128454102692, -0.14392343477159286]"
6,2,"[-0.25669737595324504, -0.13118588929507358]"
6,3,"[np.float64(-0.26989594222763424), np.float64(-0.1297875154173977)]"
7,0,"[np.float64(-0.10606988068865254), np.float64(-0.06916918091053433)]"
7,1,"[-0.1529579768802694, -0.042130969422780905]"
7,2,"[-0.12481840363849696, -0.06394790899922735]"
7,3,"[np.float64(-0.10520380782415571), np.float64(-0.07257880007006948)]"
8,0,"[np.float64(-0.0032770926902450084), np.float64(-0.07856585943930108)]"
8,1,"[-0.002519695813225902, -0.008611136113002862]"
8,2,"[-0.0026819325391024837, -0.0545528715649171]"
8,3,"[np.float64(-0.0035568402718872605), np.float64(-0.08919546438365886)]"
9,0,"[np.float64(-0.019015191149297436), np.float64(-0.3419911491574949)]"
9,1,"[0.24321604087618431, -0.3067266012946772]"
9,2,"[0.10046696478619556, -0.35728676987004093]"
9,3,"[np.float64(-0.025608453281173615), np.float64(-0.35956757116103166)]"
10,0,"[np.float64(-0.23902517907769627), np.float64(-0.0858906228623998)]"
10,1,"[-0.22283846751460015, -0.0823563218957973]"
10,2,"[-0.23292172009576834, -0.10701828677703207]"
10,3,"[np.float64(-0.24092034879176563), np.float64(-0.11719655461192385)]"
11,0,"[np.float64(-0.29358820470592006), np.float64(-0.11833189362390863)]"
11,1,"[-0.3702049199282792, -0.0817569877238259]"
11,2,"[-0.34047114407598045, -0.08887266637498585]"
11,3,"[np.float64(-0.2709987784720359), np.float64(-0.1343715254381414)]"
12,0,"[np.float64(-0.011645485171452447), np.float64(0.1014603245415013)]"
12,1,"[-0.07545568977448025, 0.039020828180381086]"
12,2,"[-0.0728213214837072, 0.07373449619268056]"
12,3,"[np.float64(-0.01685655256880296), np.float64(0.12819387630835719)]"
13,0,"[np.float64(0.07462871558453374), np.float64(-0.06425619838896349)]"
13,1,"[0.0662625665793956, -0.04784465522241526]"
13,2,"[0.048094217569080736, -0.04778416316289501]"
13,3,"[np.float64(0.06130426913581756), np.float64(-0.05918861573592764)]"
14,0,"[np.float64(-0.12769284174204024), np.float64(0.42184665237088337)]"
14,1,"[-0.1911856420822458, 0.329101765674054]"
14,2,"[np.float64(-0.10324510692105843), np.float64(0.4240155021950497)]"
14,3,"[np.float64(-0.11859526414822485), np.float64(0.40157262417082173)]"
15,0,"[np.float64(0.2455032017546654), np.float64(-0.013547213273251348)]"
15,1,"[0.24155189851316627, 0.005434590715954833]"
15,2,"[0.25886786546937335, -0.007178171291277818]"
15,3,"[np.float64(0.2526665220177935), np.float64(-0.018585246885520844)]"
16,0,"[np.float64(-0.1772023462910918), np.float64(0.013031966187735748)]"
16,1,"[-0.008631052819848384, 0.04668078963739797]"
16,2,"[-0.10016706972969103, 0.06581271557325694]"
16,3,"[np.float64(-0.1518485057384179), np.float64(0.04120517397117907)]"
17,0,"[np.float64(-0.22571983009314334), np.float64(0.012971136447959483)]"
17,1,"[-0.27123020682978427, 0.051884849597902405]"
17,2,"[-0.2859488642408106, 0.014129702231129063]"
17,3,"[np.float64(-0.2635567631317922), np.float64(0.0020655866202540715)]"
18,0,"[np.float64(0.03789540557104951), np.float64(-0.11809095422897974)]"
18,1,"[0.08389000886002834, -0.1883399832836202]"
18,2,"[0.04655256420146423, -0.12700252724300468]"
18,3,"[np.float64(0.011685090001788315), np.float64(-0.08840150538374066)]"
19,0,"[np.float64(0.023441303305013067), np.float64(0.22877320085181096)]"
19,1,"[0.2832158555239666, 0.0943585961096893]"
19,2,"[0.19602322184524804, 0.14279987390809273]"
19,3,"[np.float64(0.023441303305013067), np.float64(0.22877320085181096)]"
20,0,"[np.float64(0.3309120239303908), np.float64(0.041560916590667685)]"
20,1,"[0.07184409097953706, -0.017498140451990246]"
20,2,"[0.22841326565034298, -0.0010896021742206052]"
20,3,"[np.float64(0.353242013514953), np.float64(0.04113765563579019)]"
21,0,"[np.float64(0.22398991760367265), np.float64(-0.18516874540787986)]"
21,1,"[0.15832214473607953, -0.2223190723105048]"
21,2,"[0.20821315405525376, -0.1871401799441383]"
21,3,"[np.float64(0.2314436070934246), np.float64(-0.16978735616952767)]"
22,0,"[np.float64(0.14748171635761914), np.float64(-0.2971248872533172)]"
22,1,"[0.1587802433109562, -0.23829890125312844]"
22,2,"[0.15726532792626657, -0.2612438884445589]"
22,3,"[np.float64(0.15444856425954367), np.float64(-0.2711306687939428)]"
23,0,"[np.float64(0.1612369352434133), np.float64(0.09221841828811754)]"
23,1,"[0.038932394661396266, -0.12479835349663228]"
23,2,"[np.float64(0.16637449895558826), np.float64(0.0911761512289249)]"
23,3,"[np.float64(0.1284225625180558), np.float64(0.017125264606204307)]"
24,0,"[np.float64(-0.19225625130146148), np.float64(-0.0688969689975879)]"
24,1,"[-0.41100986136903284, -0.07378530834801784]"
24,2,"[-0.3423623079417653, -0.06360804412673966]"
24,3,"[np.float64(-0.21959880202583146), np.float64(-0.07155103204349436)]"
25,0,"[np.float64(-0.0033691044601327907), np.float64(-0.1495570981892416)]"
25,1,"[-0.01813377967855637, -0.062327325129387504]"
25,2,"[-0.005235154735152965, -0.11917870322508452]"
25,3,"[np.float64(0.008918656968032387), np.float64(-0.1605218211553084)]"
26,0,"[np.float64(-0.045934129805623475), np.float64(-0.20905025011959738)]"
26,1,"[-0.15726920445437143, -0.24691831014771054]"
26,2,"[-0.0934919869594568, -0.20588472404947866]"
26,3,"[np.float64(-0.041863492731415694), np.float64(-0.18788956984626964)]"
27,0,"[np.float64(0.1841160043583267), np.float64(-0.042076856847385144)]"
27,1,"[0.15815984252338897, 0.12580711891935048]"
27,2,"[0.17439092960170233, 0.024863854521957773]"
27,3,"[np.float64(0.18173036514872076), np.float64(-0.035029990951760744)]"
28,0,"[np.float64(-0.1497607663086572), np.float64(0.11994331117024612)]"
28,1,"[-0.17382747434617812, 0.04272239012114502]"
28,2,"[-0.1509546751181645, 0.08427946990068996]"
28,3,"[np.float64(-0.1450928301109612), np.float64(0.11277811572414093)]"
29,0,"[np.float64(-0.14331278124448102), np.float64(-0.05630687253757918)]"
29,1,"[0.1170145833898941, -0.07191306596599482]"
29,2,"[-0.002982048524011807, -0.056248113151575505]"
29,3,"[np.float64(-0.10367521121280583), np.float64(-0.05015022040754774)]"
30,0,"[np.float64(0.1551416706916362), np.float64(-0.024242730670377983)]"
30,1,"[0.21569515307350529, -0.07311298341444522]"
30,2,"[0.1673986858901293, -0.022406234971976788]"
30,3,"[np.float64(0.1505978161736431), np.float64(-0.011036488140889197)]"
31,0,"[np.float64(-0.11462898792347978), np.float64(0.03361332128575806)]"
31,1,"[0.028539938949406846, 0.04390154238244294]"
31,2,"[-0.06429824068253549, 0.05316627307109409]"
