context,p_value,agent,satisfaction
38,1,33.0,0.3104587396071254
38,1,2.0,0.14269048280565
38,1,51.0,0.14742448855533902
38,1,24.0,0.43880843384840973
38,1,91.0,0.32542269731804185
38,1,22.0,0.25612125290110815
38,1,12.0,0.31927204468680787
38,1,68.0,0.05908399279876955
38,1,59.0,0.5369674098218313
38,1,42.0,0.4916917773638021
38,1,26.0,0.4822942306756638
38,1,27.0,0.006357784842334149
38,1,45.0,0.09097321321785407
38,1,87.0,0.04429613391242165
38,1,77.0,0.5802309292329915
38,1,89.0,0.265525377480163
38,2,30.0,0.056213027247567215
38,2,5.0,0.02669958553440045
38,2,20.0,0.07606739716880129
38,2,53.0,0.2713174303011083
38,2,16.0,0.05606317144606171
38,2,18.0,0.03964191867631582
38,2,1.0,0.19379885930203544
38,2,69.0,0.30945565278020826
38,2,23.0,0.26690054567843824
38,2,33.0,0.3104587396071254
38,2,2.0,0.14269048280565
38,2,51.0,0.14742448855533902
38,2,24.0,0.43880843384840973
38,2,91.0,0.32542269731804185
38,2,22.0,0.25612125290110815
38,2,12.0,0.31927204468680787
38,2,68.0,0.05908399279876955
38,2,59.0,0.5369674098218313
38,2,42.0,0.4916917773638021
38,2,26.0,0.4822942306756638
38,2,27.0,0.006357784842334149
38,2,45.0,0.09097321321785407
38,2,87.0,0.04429613391242165
38,2,77.0,0.5802309292329915
38,2,89.0,0.265525377480163
38,3,30.0,0.07359016698071028
38,3,5.0,0.009322445801257382
38,3,20.0,0.05869025743565823
38,3,53.0,0.2539402905679652
38,3,16.0,0.03868603171291865
38,3,18.0,0.022264778943172754
38,3,1.0,0.2111759990351785
38,3,69.0,0.29207851304706517
38,3,23.0,0.24952340594529515
38,3,33.0,0.2930815998739823
38,3,2.0,0.16006762253879306
38,3,51.0,0.16480162828848208
38,3,24.0,0.42143129411526664
38,3,91.0,0.34279983705118494
38,3,22.0,0.27349839263425124
38,3,12.0,0.3018949049536648
38,3,68.0,0.04170685306562649
38,3,59.0,0.5543445495549745
38,3,42.0,0.5090689170969452
38,3,26.0,0.4996713704088069
38,3,27.0,0.023734924575477215
38,3,45.0,0.10835035295099713
38,3,87.0,0.02691899417927858
38,3,77.0,0.5976080689661346
38,3,89.0,0.24814823774701997
0,0,24.0,0.06718242764226814
0,0,40.0,0.30072058994426987
0,0,99.0,0.006654497613916954
0,0,26.0,0.13416172760304534
0,1,24.0,0.021629109478342234
0,1,40.0,0.34627390810819575
0,1,99.0,0.052207815777842864
0,1,26.0,0.17971504576697125
0,2,24.0,0.046466281697723655
0,2,40.0,0.32143673588881433
0,2,99.0,0.027370643558461444
0,2,26.0,0.15487787354758983
0,3,24.0,0.044049796734312724
0,3,40.0,0.32385322085222523
0,3,99.0,0.029787128521872375
0,3,26.0,0.15729435851100076
1,0,39.0,0.25952929241186284
1,0,29.0,0.25507191203315865
1,0,20.0,0.3450758226140629
1,0,86.0,0.20535860190778826
1,1,39.0,0.3000528200935483
1,1,29.0,0.21454838435147325
1,1,20.0,0.3855993502957483
1,1,86.0,0.16483507422610286
1,2,39.0,0.28604783919018595
1,2,29.0,0.2285533652548356
1,2,20.0,0.371594369392386
1,2,86.0,0.17884005512946521
1,3,39.0,0.26859866380643405
1,3,29.0,0.24600254063858748
1,3,20.0,0.3541451940086341
1,3,86.0,0.1962892305132171
2,0,31.0,0.4975863959983629
2,0,5.0,0.17021353171515735
2,0,15.0,0.025853220525008103
2,0,46.0,0.24833536656132235
2,1,31.0,0.16845327362809953
2,1,5.0,0.15891959065510602
2,1,15.0,0.3032799018452553
2,1,46.0,0.08079775580894102
2,2,31.0,0.33301645420623205
2,2,5.0,0.005643589923026514
2,2,15.0,0.13871672126712273
2,2,46.0,0.08376542476919152
2,3,31.0,0.46759140033767305
2,3,5.0,0.1402185360544675
2,3,15.0,0.004141775135681758
2,3,46.0,0.2183403709006325
3,0,75.0,0.17509982811865474
3,0,54.0,0.10462318261206525
3,0,21.0,0.21246542114562078
3,0,23.0,0.44389196408144294
3,1,75.0,0.3154070900342635
3,1,54.0,0.24493044452767399
3,1,21.0,0.07215815923001204
3,1,23.0,0.3035847021658342
3,2,75.0,0.23592492997011322
3,2,54.0,0.16544828446352372
3,2,21.0,0.15164031929416233
3,2,23.0,0.3830668622299845
3,3,75.0,0.21181160352380032
3,3,54.0,0.14133495801721083
3,3,21.0,0.1757536457404752
3,3,23.0,0.40718018867629735
4,0,25.0,0.19842625851708784
4,0,60.0,0.09853846120466367
4,0,52.0,0.18556408309237582
4,0,91.0,0.45266245355163903
4,1,25.0,0.397697301579757
4,1,60.0,0.10073258185800549
4,1,52.0,0.38483512615504495
4,1,91.0,0.6519334966143082
4,2,25.0,0.2917542944605026
4,2,60.0,0.005210425261248902
4,2,52.0,0.2788921190357906
4,2,91.0,0.5459904894950538
4,3,25.0,0.25113979807687414
4,3,60.0,0.04582492164487739
4,3,52.0,0.23827762265216207
4,3,91.0,0.5053759931114252
5,0,13.0,0.14786937711420012
5,0,34.0,0.1477063523240384
5,0,41.0,0.33457417198207523
5,0,43.0,0.1400246558239333
5,1,13.0,0.17535203378022304
5,1,34.0,0.17518900899006132
5,1,41.0,0.36205682864809813
5,1,43.0,0.16750731248995623
5,2,13.0,0.16155205926820937
5,2,34.0,0.16138903447804764
5,2,41.0,0.3482568541360845
5,2,43.0,0.15370733797794256
5,3,13.0,0.14913370625341899
5,3,34.0,0.14897068146325726
5,3,41.0,0.3358385011212941
5,3,43.0,0.14128898496315218
6,0,87.0,0.504472294867373
6,0,68.0,0.30354612506655093
6,0,63.0,0.019842809804756223
6,0,73.0,0.17313918029231518
6,1,87.0,0.5152015877515497
6,1,68.0,0.3142754179507276
6,1,63.0,0.009113516920579545
6,1,73.0,0.18386847317649185
6,2,87.0,0.49791352823998786
6,2,68.0,0.2969873584391658
6,2,63.0,0.026401576432141388
6,2,73.0,0.16658041366493
6,3,87.0,0.5056163263314325
6,3,68.0,0.30469015653061043
6,3,63.0,0.01869877834069672
6,3,73.0,0.17428321175637468
7,0,67.0,0.11477077430625231
7,0,76.0,0.27551162816581576
7,0,2.0,0.019688177561144757
7,0,88.0,0.7152850208957439
7,1,67.0,0.17796142630423556
7,1,76.0,0.338702280163799
7,1,2.0,0.08287882955912801
7,1,88.0,0.7784756728937272
7,2,67.0,0.14915877170070863
7,2,76.0,0.30989962556027206
7,2,2.0,0.054076174955601075
7,2,88.0,0.7496730182902003
7,3,67.0,0.12292875694588706
7,3,76.0,0.2836696108054505
7,3,2.0,0.027846160200779513
7,3,88.0,0.7234430035353787
8,0,55.0,0.07684183671779293
8,0,82.0,0.165514428888335
8,0,48.0,0.4107350952178843
8,0,84.0,0.37438295653449316
8,1,55.0,0.19093777679161847
8,1,82.0,0.051418488814509486
8,1,48.0,0.5248310352917098
8,1,84.0,0.4884788966083187
8,2,55.0,0.15317268421984392
8,2,82.0,0.08918358138628404
8,2,48.0,0.48706594271993525
8,2,84.0,0.45071380403654415
8,3,55.0,0.07981227530668275
8,3,82.0,0.16254399029944522
8,3,48.0,0.4137055338067741
8,3,84.0,0.377353395123383
9,0,89.0,0.1981993894592865
9,0,22.0,0.6566990006539565
9,0,90.0,0.265796198211705
9,0,62.0,0.4306771061377827
9,1,89.0,0.16166275362627622
9,1,22.0,0.6201623648209462
9,1,90.0,0.22925956237869471
9,1,62.0,0.3941404703047724
9,2,89.0,0.17607941638014096
9,2,22.0,0.6345790275748109
9,2,90.0,0.2436762251325595
9,2,62.0,0.40855713305863717
9,3,89.0,0.1780209986328454
9,3,22.0,0.6365206098275153
9,3,90.0,0.2456178073852639
9,3,62.0,0.41049871531134163
10,0,8.0,0.11676232097244094
10,0,37.0,0.0626669527341483
10,0,72.0,0.03893880083317483
10,0,12.0,0.3324035771309497
10,1,8.0,0.16604190794003607
10,1,37.0,0.013387365766553166
10,1,72.0,0.010340786134420299
10,1,12.0,0.28312399016335454
10,2,8.0,0.14877350975627146
10,2,37.0,0.03065576395031777
10,2,72.0,0.006927612049344306
10,2,12.0,0.3003923883471192
10,3,8.0,0.13033789989278352
10,3,37.0,0.04909137381380571
10,3,72.0,0.025363221912832246
10,3,12.0,0.3188279982106071
11,0,18.0,0.5044679905197661
11,0,94.0,0.6746162471052977
11,0,0.0,0.367133159368725
11,0,51.0,0.025471305929655408
11,1,18.0,0.5420181539096802
11,1,94.0,0.7121664104952118
11,1,0.0,0.40468332275863905
11,1,51.0,0.06302146931956948
11,2,18.0,0.5369668373198206
11,2,94.0,0.7071150939053522
11,2,0.0,0.3996320061687795
11,2,51.0,0.0579701527297099
11,3,18.0,0.5137784587049021
11,3,94.0,0.6839267152904338
11,3,0.0,0.376443627553861
11,3,51.0,0.03478177411479144
12,0,17.0,0.06798273052439086
12,0,10.0,0.21775998593396384
12,0,69.0,0.05419259440677809
12,0,49.0,0.09819745845868237
12,1,17.0,0.028204208631013958
12,1,10.0,0.3139469250893686
12,1,69.0,0.041994344748626726
12,1,49.0,0.002010519303277558
12,2,17.0,0.023615316353794838
12,2,10.0,0.3093580328121495
12,2,69.0,0.037405452471407606
12,2,49.0,0.006599411580496678
12,3,17.0,0.05848576034386219
12,3,10.0,0.22725695611449248
12,3,69.0,0.044695624226249425
12,3,49.0,0.08870048827815372
13,0,98.0,0.038239169203692705
13,0,57.0,0.16420747858501542
13,0,32.0,0.11873867049340317
13,0,14.0,0.23878825407083992
13,1,98.0,0.12317275630895656
13,1,57.0,0.32561940409766466
13,1,32.0,0.2801505960060524
13,1,14.0,0.4002001795834892
13,2,98.0,0.03948005204338427
13,2,57.0,0.2419266998320924
13,2,32.0,0.19645789174048015
13,2,14.0,0.3165074753179169
13,3,98.0,0.0003700526254392794
13,3,57.0,0.2028167004141474
13,3,32.0,0.15734789232253515
13,3,14.0,0.2773974758999719
14,0,28.0,0.2609759599615765
14,0,3.0,0.06655725408925739
14,0,56.0,0.2162329047028259
14,0,59.0,0.1649916806950103
14,1,28.0,0.3448616845398539
14,1,3.0,0.017328470489019983
14,1,56.0,0.13234718012454855
14,1,59.0,0.08110595611673295
14,2,28.0,0.2964063469223682
14,2,3.0,0.031126867128465664
14,2,56.0,0.1808025177420342
14,2,59.0,0.1295612937342186
14,3,28.0,0.26736766197014866
14,3,3.0,0.06016555208068523
14,3,56.0,0.20984120269425377
14,3,59.0,0.15859997868643816
15,0,7.0,0.2505729652332293
15,0,93.0,0.5081050677968659
15,0,61.0,0.02044250150158511
15,0,81.0,0.31605802402125327
15,1,7.0,0.2886649443987693
15,1,93.0,0.47001308863132596
15,1,61.0,0.01764947766395486
15,1,81.0,0.2779660448557133
15,2,7.0,0.2658314810522371
15,2,93.0,0.4928465519778582
15,2,61.0,0.005183985682577358
15,2,81.0,0.30079950820224555
15,3,7.0,0.25356981679195545
15,3,93.0,0.5051082162381398
15,3,61.0,0.017445649942858993
15,3,81.0,0.3130611724625272
16,0,83.0,0.47186320124426173
16,0,77.0,0.00715033454499385
16,0,74.0,0.23296442166269776
16,0,58.0,0.5548464681890918
16,1,83.0,0.5588758129560519
16,1,77.0,0.0941629462567841
16,1,74.0,0.1459518099509075
16,1,58.0,0.46783385647730147
16,2,83.0,0.5107533764579076
16,2,77.0,0.04604050975863977
16,2,74.0,0.19407424644905183
16,2,58.0,0.5159562929754459
16,3,83.0,0.47186320124426173
16,3,77.0,0.00715033454499385
16,3,74.0,0.23296442166269776
16,3,58.0,0.5548464681890918
17,0,45.0,0.39654386996957836
17,0,47.0,0.6149188136579025
17,0,79.0,0.39072022895391445
17,0,19.0,0.06842002338259166
17,1,45.0,0.2486627584284385
17,1,47.0,0.4670377021167625
17,1,79.0,0.24283911741277456
17,1,19.0,0.07946108815854824
17,2,45.0,0.34895720795089985
17,2,47.0,0.5673321516392239
17,2,79.0,0.3431335669352359
17,2,19.0,0.02083336136391313
17,3,45.0,0.36900352770414013
17,3,47.0,0.5873784713924641
17,3,79.0,0.36317988668847623
17,3,19.0,0.04087968111715344
18,0,27.0,0.2976189090974338
18,0,95.0,0.2829418100677457
18,0,85.0,0.2881350904722002
18,0,1.0,0.12606006771919262
18,1,27.0,0.23135389006610965
18,1,95.0,0.3492068290990699
18,1,85.0,0.22187007144087598
18,1,1.0,0.05979504868786841
18,2,27.0,0.2656572569946674
18,2,95.0,0.3149034621705121
18,2,85.0,0.25617343836943374
18,2,1.0,0.09409841561642618
18,3,27.0,0.28388460103392293
18,3,95.0,0.2966761181312566
18,3,85.0,0.27440078240868926
18,3,1.0,0.11232575965568171
19,0,4.0,0.14885987562447864
19,0,70.0,0.0843077519163795
19,0,6.0,0.3725276331517704
19,0,71.0,0.5838001286016345
19,1,4.0,0.2396879921548572
19,1,70.0,0.17513586844675805
19,1,6.0,0.463355749682149
19,1,71.0,0.6746282451320131
19,2,4.0,0.18523954684297497
19,2,70.0,0.12068742313487583
19,2,6.0,0.4089073043702668
19,2,71.0,0.6201797998201309
19,3,4.0,0.1749291047341473
19,3,70.0,0.11037698102604816
19,3,6.0,0.3985968622614391
19,3,71.0,0.6098693577113032
20,0,97.0,0.16523020560677482
20,0,30.0,0.4091763819456066
20,0,92.0,0.6119430229526521
20,0,35.0,0.19130275253888165
20,1,97.0,0.16495342965370474
20,1,30.0,0.40889960599253655
20,1,92.0,0.611666246999582
20,1,35.0,0.19102597658581158
20,2,97.0,0.16090369359716178
20,2,30.0,0.4048498699359936
20,2,92.0,0.6076165109430391
20,2,35.0,0.18697624052926862
20,3,97.0,0.1632236105401309
20,3,30.0,0.4071697868789627
20,3,92.0,0.6099364278860082
20,3,35.0,0.18929615747223774
21,0,50.0,0.04383847623344737
21,0,33.0,0.015519813809737534
21,0,65.0,0.09088278588283562
21,0,53.0,0.2613734295268761
21,1,50.0,0.05282829013162616
21,1,33.0,0.00652999991155874
21,1,65.0,0.08189297198465682
21,1,53.0,0.25238361562869727
21,2,50.0,0.05716024139773657
21,2,33.0,0.002198048645448328
21,2,65.0,0.07756102071854641
21,2,53.0,0.24805166436258688
21,3,50.0,0.05116097764994442
21,3,33.0,0.00819731239324048
21,3,65.0,0.08356028446633856
21,3,53.0,0.25405092811037905
22,0,38.0,0.36879780578555765
22,0,80.0,0.014730482310108872
22,0,66.0,0.4293582837368775
22,0,64.0,0.37659577220535256
22,1,38.0,0.29984761287139106
22,1,80.0,0.05421971060405768
22,1,66.0,0.36040809082271097
22,1,64.0,0.4455459651195191
22,2,38.0,0.32439095129734896
22,2,80.0,0.029676372178099777
22,2,66.0,0.3849514292486689
22,2,64.0,0.4210026266935612
22,3,38.0,0.3453964340277911
22,3,80.0,0.008670889447657704
22,3,66.0,0.40595691197911093
22,3,64.0,0.39999714396311914
23,0,36.0,0.014192053262312182
23,0,42.0,0.01759322380775935
23,0,78.0,0.7532702148077305
23,0,9.0,0.36444797993575173
23,1,36.0,0.03047290680828113
23,1,42.0,0.001312370261790402
23,1,78.0,0.7695510683536995
23,1,9.0,0.34816712638978276
23,2,36.0,0.0389837299849419
23,2,42.0,0.007198452914870368
23,2,78.0,0.7780618915303602
23,2,9.0,0.339656303213122
23,3,36.0,0.02467779579725654
23,3,42.0,0.007107481272814992
23,3,78.0,0.7637559573426749
23,3,9.0,0.35396223740080734
24,0,11.0,0.0823974997830558
24,0,96.0,0.06879258554296164
24,0,44.0,0.07693126892335511
24,0,16.0,0.14283882411384208
24,1,11.0,0.09020095210311863
24,1,96.0,0.24139103742913606
24,1,44.0,0.09566718296281931
24,1,16.0,0.02975962777233236
24,2,11.0,0.013084324166516358
24,2,96.0,0.13810576115950107
24,2,44.0,0.0076180933068156625
24,2,16.0,0.07352564849730261
24,3,11.0,0.043000477287101484
24,3,96.0,0.10818960803891596
24,3,44.0,0.03753424642740079
24,3,16.0,0.10344180161788774
25,0,58.0,0.024534537875542467
25,0,53.0,0.08413967319845968
25,0,29.0,0.45420450131300605
25,0,90.0,0.15980769618670096
25,0,48.0,0.6775126384080534
25,0,78.0,0.0933037609254215
25,0,41.0,0.5696495114779111
25,0,75.0,0.19272679997493025
25,0,60.0,0.0769966276877703
25,0,85.0,0.2746175913315465
25,1,58.0,0.058543193103394786
25,1,53.0,0.16721740417739694
25,1,29.0,0.5372822322919433
25,1,90.0,0.2428854271656382
25,1,48.0,0.7605903693869907
25,1,78.0,0.01022602994648425
25,1,41.0,0.6527272424568484
25,1,75.0,0.2758045309538675
25,1,60.0,0.006081103291166956
25,1,85.0,0.35769532231048373
25,2,58.0,0.05238370775677115
25,2,53.0,0.1610579188307733
25,2,29.0,0.5311227469453197
25,2,90.0,0.23672594181901457
25,2,48.0,0.7544308840403671
25,2,78.0,0.01638551529310789
25,2,41.0,0.6465677571102247
25,2,75.0,0.26964504560724384
25,2,60.0,7.838205545668275e-05
25,2,85.0,0.3515358369638601
25,3,58.0,0.019383064356112284
25,3,53.0,0.08929114671788986
25,3,29.0,0.4593559748324363
25,3,90.0,0.16495916970613114
25,3,48.0,0.6826641119274836
25,3,78.0,0.08815228740599132
25,3,41.0,0.5748009849973413
25,3,75.0,0.19787827349436043
25,3,60.0,0.07184515416834011
25,3,85.0,0.2797690648509767
26,0,26.0,0.31296330203716294
26,0,49.0,0.25851574479921646
26,0,45.0,0.12062452075979122
26,0,7.0,0.3132949916537606
26,0,98.0,0.3603478137749846
26,0,8.0,0.37966154725323903
26,0,35.0,0.03545482136344459
26,0,69.0,0.0029293074030549843
26,0,22.0,0.16641843461528397
26,0,27.0,0.21097768955623747
26,1,26.0,0.18653288742072047
26,1,49.0,0.13208533018277394
26,1,45.0,0.24705493537623371
26,1,7.0,0.4397254062702031
26,1,98.0,0.4867782283914271
26,1,8.0,0.25323113263679653
26,1,35.0,0.09097559325299792
26,1,69.0,0.12350110721338753
26,1,22.0,0.039988019998841454
26,1,27.0,0.08454727493979497
26,2,26.0,0.26014781998057496
26,2,49.0,0.20570026274262843
26,2,45.0,0.17344000281637922
26,2,7.0,0.3661104737103486
26,2,98.0,0.4131632958315726
26,2,8.0,0.32684606519665105
26,2,35.0,0.017360660693143404
26,2,69.0,0.04988617465353301
26,2,22.0,0.11360295255869596
26,2,27.0,0.1581622074996495
26,3,26.0,0.3032188095199538
26,3,49.0,0.24877125228200725
26,3,45.0,0.1303690132770004
26,3,7.0,0.3230394841709698
26,3,98.0,0.37009230629219375
26,3,8.0,0.36991705473602987
26,3,35.0,0.02571032884623542
26,3,69.0,0.0068151851141541875
26,3,22.0,0.15667394209807478
26,3,27.0,0.2012331970390283
27,0,21.0,0.13403429114669643
27,0,14.0,0.1605306727946178
27,0,84.0,0.5060327053931856
27,0,43.0,0.18555634378284572
27,0,65.0,0.132357468100494
27,0,5.0,0.0691032968383254
27,0,83.0,0.4429913019149497
27,0,4.0,0.050116363601534854
27,0,11.0,0.44879658331050876
27,0,57.0,0.01688642126215934
27,1,21.0,0.24046692461180202
27,1,14.0,0.05409803932951224
27,1,84.0,0.39960007192808
27,1,43.0,0.07912371031774015
27,1,65.0,0.025924834635388444
27,1,5.0,0.17553593030343098
27,1,83.0,0.5494239353800553
27,1,4.0,0.15654899706664044
27,1,11.0,0.5552292167756143
27,1,57.0,0.12331905472726491
27,2,21.0,0.14841942101082914
27,2,14.0,0.14614554293048512
27,2,84.0,0.4916475755290529
27,2,43.0,0.17117121391871304
27,2,65.0,0.11797233823636133
27,2,5.0,0.0834884267024581
27,2,83.0,0.4573764317790824
27,2,4.0,0.06450149346566755
27,2,11.0,0.46318171317464146
27,2,57.0,0.031271551126292034
27,3,21.0,0.22759739012845187
27,3,14.0,0.06696757381286236
27,3,84.0,0.41246960641143016
27,3,43.0,0.09199324480109028
27,3,65.0,0.03879436911873857
27,3,5.0,0.16266639582008086
27,3,83.0,0.5365544008967051
27,3,4.0,0.14367946258329028
27,3,11.0,0.5423596822922643
27,3,57.0,0.11044952024391479
28,0,88.0,0.25972547675727464
28,0,55.0,0.16478504631064161
28,0,51.0,0.15815987969805745
28,0,61.0,0.037195320780112257
28,0,81.0,0.4257754717775276
28,0,95.0,0.6295747507597464
28,0,40.0,0.22359098322823612
28,0,6.0,0.3033929096460922
28,0,25.0,0.2954974360246238
28,0,52.0,0.06992907553841318
28,1,88.0,0.37640804132612227
28,1,55.0,0.28146761087948924
28,1,51.0,0.04147731512920981
28,1,61.0,0.07948724378873537
28,1,81.0,0.30909290720868
28,1,95.0,0.5128921861908988
28,1,40.0,0.34027354779708374
28,1,6.0,0.42007547421493985
28,1,25.0,0.17881487145577618
28,1,52.0,0.046753489030434456
28,2,88.0,0.3074734359919851
28,2,55.0,0.2125330055453521
28,2,51.0,0.11041192046334697
28,2,61.0,0.01055263845459822
28,2,81.0,0.37802751254281713
28,2,95.0,0.581826791525036
28,2,40.0,0.2713389424629466
28,2,6.0,0.3511408688808027
28,2,25.0,0.24774947678991335
28,2,52.0,0.022181116303702696
28,3,88.0,0.38471579070514866
28,3,55.0,0.2897753602585157
28,3,51.0,0.033169565750183386
28,3,61.0,0.08779499316776179
28,3,81.0,0.3007851578296536
28,3,95.0,0.5045844368118724
28,3,40.0,0.3485812971761102
28,3,6.0,0.42838322359396624
28,3,25.0,0.17050712207674978
28,3,52.0,0.05506123840946088
29,0,13.0,0.03627954893761944
29,0,82.0,0.4824908346223796
29,0,89.0,0.4536774103700403
29,0,33.0,0.06303385932510858
29,0,54.0,0.18905247542671483
29,0,19.0,0.17458545701264527
29,0,23.0,0.05608856304624352
29,0,12.0,0.270725130579264
29,0,20.0,0.20805359368682777
29,0,99.0,0.1650264267094721
29,1,13.0,0.06755482334521161
29,1,82.0,0.4512155602147875
29,1,89.0,0.4849526847776325
29,1,33.0,0.09430913373270075
29,1,54.0,0.15777720101912265
29,1,19.0,0.20586073142023745
29,1,23.0,0.024813288638651343
29,1,12.0,0.3020004049868562
29,1,20.0,0.23932886809441994
29,1,99.0,0.13375115230187992
29,2,13.0,0.06755482334521161
29,2,82.0,0.4512155602147875
29,2,89.0,0.4849526847776325
29,2,33.0,0.09430913373270075
29,2,54.0,0.15777720101912265
29,2,19.0,0.20586073142023745
29,2,23.0,0.024813288638651343
29,2,12.0,0.3020004049868562
29,2,20.0,0.23932886809441994
29,2,99.0,0.13375115230187992
29,3,13.0,0.03355317504681892
29,3,82.0,0.4852172085131802
29,3,89.0,0.4509510364792398
29,3,33.0,0.060307485434308056
29,3,54.0,0.19177884931751535
29,3,19.0,0.17185908312184475
29,3,23.0,0.05881493693704404
29,3,12.0,0.2679987566884635
29,3,20.0,0.20532721979602725
29,3,99.0,0.16775280060027262
30,0,34.0,0.48246243024914537
30,0,87.0,0.16262615322475188
30,0,93.0,0.2699780638584195
30,0,32.0,0.008478469097198196
30,0,64.0,0.2066169357578283
30,0,77.0,0.15778864032967818
30,0,67.0,0.2246068957877576
30,0,91.0,0.0778699488104895
30,0,74.0,0.47458007540662406
30,0,24.0,0.15648808388789162
30,1,34.0,0.43211854836951086
30,1,87.0,0.11228227134511734
30,1,93.0,0.32032194573805406
30,1,32.0,0.041865412782436336
30,1,64.0,0.2569608176374628
30,1,77.0,0.20813252220931272
30,1,67.0,0.2749507776673922
30,1,91.0,0.027526066930854964
30,1,74.0,0.42423619352698955
30,1,24.0,0.10614420200825708
30,2,34.0,0.4301520642215054
30,2,87.0,0.11031578719711191
30,2,93.0,0.32228842988605944
30,2,32.0,0.04383189693044177
30,2,64.0,0.2589273017854683
30,2,77.0,0.21009900635731815
30,2,67.0,0.27691726181539755
30,2,91.0,0.025559582782849533
30,2,74.0,0.4222697093789841
30,2,24.0,0.10417771786025165
30,3,34.0,0.47371314494924616
30,3,87.0,0.15387686792485264
30,3,93.0,0.27872734915831876
30,3,32.0,0.00027081620270104356
30,3,64.0,0.21536622105772754
30,3,77.0,0.16653792562957742
30,3,67.0,0.23335618108765685
30,3,91.0,0.06912066351059026
30,3,74.0,0.46583079010672485
30,3,24.0,0.14773879858799238
31,0,94.0,0.18117890899097955
31,0,86.0,0.7060232010148624
31,0,30.0,0.3245012754746679
31,0,31.0,0.31250376223037024
31,0,10.0,0.18488692723572425
31,0,37.0,0.28661315321346637
31,0,59.0,0.2220509311061605
31,0,79.0,0.4104159261209995
31,0,38.0,0.0873024344292781
31,0,44.0,0.3462736460524964
31,1,94.0,0.42108979850400646
31,1,86.0,0.4661123115018355
31,1,30.0,0.5644121649876949
31,1,31.0,0.07259287271734331
31,1,10.0,0.42479781674875117
31,1,37.0,0.04670226370043942
31,1,59.0,0.017859958406866442
31,1,79.0,0.17050503660797253
31,1,38.0,0.15260845508374885
31,1,44.0,0.10636275653946944
31,2,94.0,0.2492042487649968
31,2,86.0,0.6379978612408452
31,2,30.0,0.39252661524868515
31,2,31.0,0.24447842245635298
31,2,10.0,0.2529122670097415
31,2,37.0,0.2185878134394491
31,2,59.0,0.15402559133214325
31,2,79.0,0.3423905863469822
31,2,38.0,0.01927709465526084
31,2,44.0,0.27824830627847913
31,3,94.0,0.21778183567262843
31,3,86.0,0.6694202743332136
31,3,30.0,0.3611042021563168
31,3,31.0,0.27590083554872136
31,3,10.0,0.22148985391737314
31,3,37.0,0.2500102265318175
31,3,59.0,0.18544800442451162
31,3,79.0,0.3738129994393506
31,3,38.0,0.05069950774762921
31,3,44.0,0.3096707193708475
32,0,36.0,0.30537740573427297
32,0,9.0,0.2891425463615899
32,0,42.0,0.126781716054686
32,0,47.0,0.754312219630195
32,0,92.0,0.13687272611136406
32,0,76.0,0.10246739458319049
32,0,70.0,0.05689166105243554
32,0,18.0,0.265810229851908
32,0,68.0,0.0669222443667229
32,0,0.0,0.7276318667158871
32,1,36.0,0.3186593065464655
32,1,9.0,0.3024244471737825
32,1,42.0,0.14006361686687854
32,1,47.0,0.7675941204423876
32,1,92.0,0.1501546269235566
32,1,76.0,0.08918549377099794
32,1,70.0,0.04360976024024299
32,1,18.0,0.27909213066410055
32,1,68.0,0.08020414517891544
32,1,0.0,0.7409137675280797
32,2,36.0,0.3186593065464655
32,2,9.0,0.3024244471737825
32,2,42.0,0.14006361686687854
32,2,47.0,0.7675941204423876
32,2,92.0,0.1501546269235566
32,2,76.0,0.08918549377099794
32,2,70.0,0.04360976024024299
32,2,18.0,0.27909213066410055
32,2,68.0,0.08020414517891544
32,2,0.0,0.7409137675280797
32,3,36.0,0.31256421766933457
32,3,9.0,0.2963293582966515
32,3,42.0,0.1339685279897476
32,3,47.0,0.7614990315652567
32,3,92.0,0.14405953804642566
32,3,76.0,0.09528058264812889
32,3,70.0,0.04970484911737394
32,3,18.0,0.2729970417869696
32,3,68.0,0.07410905630178449
32,3,0.0,0.7348186786509487
33,0,97.0,0.17566745825913244
33,0,17.0,0.11551693449317832
33,0,28.0,0.12385118249741353
33,0,62.0,0.2348847004856942
33,0,56.0,0.26222662964014776
33,0,63.0,0.3465697937164483
33,0,71.0,0.08094825527601178
33,0,2.0,0.03942247772043197
33,0,66.0,0.15219686936756557
33,0,46.0,0.06347140624436784
33,1,97.0,0.15787521606476485
33,1,17.0,0.1333091766875459
33,1,28.0,0.14164342469178112
33,1,62.0,0.2526769426800618
33,1,56.0,0.28001887183451535
33,1,63.0,0.3287775515220807
33,1,71.0,0.06315601308164419
33,1,2.0,0.05721471991479956
33,1,66.0,0.16998911156193316
33,1,46.0,0.08126364843873543
33,2,97.0,0.2103163427841645
33,2,17.0,0.08086804996814624
33,2,28.0,0.08920229797238145
33,2,62.0,0.20023581596066214
33,2,56.0,0.2275777451151157
33,2,63.0,0.38121867824148037
33,2,71.0,0.11559713980104386
33,2,2.0,0.004773593195399897
33,2,66.0,0.1175479848425335
33,2,46.0,0.02882252171933576
33,3,97.0,0.20752769180198927
33,3,17.0,0.08365670095032149
33,3,28.0,0.0919909489545567
33,3,62.0,0.20302446694283738
33,3,56.0,0.23036639609729093
33,3,63.0,0.37843002725930514
33,3,71.0,0.11280848881886861
