0,0,"[np.float64(-0.09331796529808441), np.float64(0.11915736811769084)]"
0,1,"[-0.15283943222058505, 0.13737958330371752]"
0,2,"[-0.11710968414712991, 0.12368905815205025]"
0,3,"[np.float64(-0.10801981855741843), np.float64(0.121552592739787)]"
1,0,"[np.float64(0.17101630262873627), np.float64(-0.12672988845662106)]"
1,1,"[0.16938916752681707, -0.15999809332131487]"
1,2,"[0.16003821266617524, -0.13489110715556857]"
1,3,"[np.float64(0.16801008778389456), np.float64(-0.12868927560475954)]"
2,0,"[np.float64(-0.3941741140942104), np.float64(0.11867098962993379)]"
2,1,"[-0.19336698310847075, 0.08803078889451167]"
2,2,"[-0.2799528046320882, 0.09417321466173678]"
2,3,"[np.float64(-0.30836818798596766), np.float64(0.10317116180303051)]"
3,0,"[np.float64(0.05707931312585642), np.float64(0.07305737883258262)]"
3,1,"[0.06780088125150109, -0.10362550979787966]"
3,2,"[0.06600780577356558, -0.034028525201120395]"
3,3,"[np.float64(0.062274078997568996), np.float64(0.0029812530661684072)]"
4,0,"[np.float64(-0.054219856940902166), np.float64(0.1452097510835096)]"
4,1,"[0.14423739441340758, 0.17428163864157076]"
4,2,"[0.07628159872513149, 0.17084495071403571]"
4,3,"[np.float64(-0.00971519663612571), np.float64(0.14733744482019945)]"
5,0,"[np.float64(-0.16883204695730966), np.float64(0.08024712154059507)]"
5,1,"[-0.024772975786139444, 0.10281872832688374]"
5,2,"[-0.09457734960479894, 0.08685645998031413]"
5,3,"[np.float64(-0.1423491381915852), np.float64(0.08261133283936321)]"
6,0,"[np.float64(0.3870272311384041), np.float64(-0.12030388697333956)]"
6,1,"[0.3066688229362613, 0.040127788046389945]"
6,2,"[0.3285105127763913, 0.009351117699541528]"
6,3,"[np.float64(0.3671308450286235), np.float64(-0.07340991510351919)]"
7,0,"[np.float64(0.071191427602173), np.float64(0.11461673702046483)]"
7,1,"[0.015003837590120653, 0.13072743272053217]"
7,2,"[0.04036686158602722, 0.11886800208979217]"
7,3,"[np.float64(0.05548621364367279), np.float64(0.11734407957806102)]"
8,0,"[np.float64(-0.09970713818985842), np.float64(0.01783774052387599)]"
8,1,"[-0.19025577134235985, 0.09180995630937643]"
8,2,"[-0.1680984809845474, 0.07282317351876007]"
8,3,"[np.float64(-0.12828580802945388), np.float64(0.046477141531384214)]"
9,0,"[np.float64(0.17641101238372503), np.float64(-0.3226515299594722)]"
9,1,"[-0.018646945156725422, -0.13906999880960605]"
9,2,"[0.04327758525666463, -0.19935946838628993]"
9,3,"[np.float64(0.15393610405402933), np.float64(-0.30729537537739754)]"
10,0,"[np.float64(0.49704110072235896), np.float64(0.07588374606362792)]"
10,1,"[0.25962576288787603, 0.017856491094804375]"
10,2,"[0.30404138832587924, 0.014662253308824418]"
10,3,"[np.float64(0.4355730622223919), np.float64(0.05948140939199145)]"
11,0,"[np.float64(0.2856107096557591), np.float64(0.06365372865740992)]"
11,1,"[0.35884380338737265, 0.10090250823585566]"
11,2,"[0.33222458182620423, 0.09278708527641558]"
11,3,"[np.float64(0.301094178005287), np.float64(0.07146100895584745)]"
12,0,"[np.float64(0.17451190875511502), np.float64(-0.03800540175766842)]"
12,1,"[0.2780240880130782, -0.10544130352555747]"
12,2,"[0.23603505299641836, -0.08732733333411827]"
12,3,"[np.float64(0.1849229218037845), np.float64(-0.05079438128288459)]"
13,0,"[np.float64(0.2508477299531606), np.float64(0.05680605133049506)]"
13,1,"[0.160874349916055, 0.13136692350564874]"
13,2,"[0.19371266533503728, 0.07968230451780559]"
13,3,"[np.float64(0.23465423156994597), np.float64(0.06638450879148915)]"
14,0,"[np.float64(0.1599398544319233), np.float64(-0.017916036442910063)]"
14,1,"[0.16663390489339658, -0.1043422372872897]"
14,2,"[0.16663882910667505, -0.08205768029727831]"
14,3,"[np.float64(0.16181063479615895), np.float64(-0.039284446718307116)]"
15,0,"[np.float64(0.21049578728284776), np.float64(0.16562100503046184)]"
15,1,"[0.3184107279340125, 0.252136534420021]"
15,2,"[0.2681094728411135, 0.22016936584478886]"
15,3,"[np.float64(0.21579263375007124), np.float64(0.17508071431478617)]"
16,0,"[np.float64(0.026995358742727536), np.float64(-0.11670425316721125)]"
16,1,"[0.17901411696725983, 0.04892542247007801]"
16,2,"[0.13940865088382437, 0.00450366063580667]"
16,3,"[np.float64(0.026995358742727536), np.float64(-0.11670425316721125)]"
17,0,"[np.float64(-0.07922320636673466), np.float64(-0.32783572223232404)]"
17,1,"[-0.047067688886073517, -0.2386454190287742]"
17,2,"[-0.05710050070271322, -0.2735741882983378]"
17,3,"[np.float64(-0.06804083807067642), np.float64(-0.3044477706597135)]"
18,0,"[np.float64(0.08537511786266518), np.float64(-0.13182376350386787)]"
18,1,"[0.13756959988498615, -0.12129191609732501]"
18,2,"[0.14227605134185106, -0.13217767277153103]"
18,3,"[np.float64(0.08476755819142597), np.float64(-0.12924668313251256)]"
19,0,"[np.float64(-0.05621715352406302), np.float64(0.026907654980413982)]"
19,1,"[-0.0011066002622007291, 0.1015543685928838]"
19,2,"[-0.03393536550435161, 0.06243171671426262]"
19,3,"[-0.022047440131755747, 0.08900248547677862]"
20,0,"[np.float64(0.25886327501130646), np.float64(-0.0861871558906784)]"
20,1,"[0.22012117313851454, -0.04934390461762164]"
20,2,"[0.24980162069334533, -0.06711681793129723]"
20,3,"[np.float64(0.25292071994089205), np.float64(-0.07407748648104436)]"
21,0,"[np.float64(-0.10626970406982675), np.float64(0.1409245822063942)]"
21,1,"[-0.08273502997306385, 0.34058113655006306]"
